股票代码,简称,1,2,3,4,5,6,7,8,9,10
600252,中恒集团,"","","","","","","","","",""
600253,天方药业,"","","","","","","","","",""
600255,鑫科材料,"股东名称：芜湖恒鑫铜业集团有限公司;持股数量：129,207,382;持股比例：20.66%","股东名称：上海泽熙增煦投资中心（有限合伙）;持股数量：49,800,000;持股比例：7.96%","股东名称：财通基金－平安银行－平安信托－平安财富·创赢一期61号集合资金信托计划;持股数量：31,000,000;持股比例：4.96%","股东名称：平安大华基金－平安银行－平安信托－平安财富·创赢一期60号集合资金信托计划;持股数量：31,000,000;持股比例：4.96%","股东名称：凌祖群;持股数量：28,000,000;持股比例：4.48%","股东名称：韩玉山;持股数量：18,600,000;持股比例：2.97%","股东名称：金鹰基金－民生银行－山西信托·定盈1号集合资金信托计划;持股数量：17,600,000;持股比例：2.81%","股东名称：合肥工大复合材料高新技术开发有限公司;持股数量：12,855,540;持股比例：2.06%","股东名称：海通证券股份有限公司约定购回式证券交易专用证券账户;持股数量：8,111,002;持股比例：0.95%","股东名称：戴诗延;持股数量：5,550,000;持股比例：0.89%"
600256,广汇能源,"股东名称：新疆广汇实业投资（集团）有限责任公司;持股数量：2,290,576,997;持股比例：43.87%","股东名称：新疆远兴沃德股权投资有限合伙企业;持股数量：205,706,244;持股比例：3.94%","股东名称：中国民生银行股份有限公司－华商领先企业混合型证券投资基金;持股数量：54,001,643;持股比例：1.03%","股东名称：新疆投资发展（集团）有限责任公司;持股数量：51,750,000;持股比例：0.99%","股东名称：中国民生银行股份有限公司－华商策略精选灵活配置混合型证券投资基金;持股数量：49,202,745;持股比例：0.94%","股东名称：新疆广汇实业投资（集团）有限责任公司（宏广定向管理资产计划）;持股数量：48,700,521;持股比例：0.93%","股东名称：张建国;持股数量：44,795,490;持股比例：0.86%","股东名称：海通证券股份有限公司约定购回式证券交易专用证券账户;持股数量：39,577,100;持股比例：0.76%","股东名称：李嘉鑫;持股数量：31,178,020;持股比例：0.6%",""
600257,大湖股份,"股东名称：西藏泓杉科技发展有限公司;持股数量：92,736,941;持股比例：21.72%","股东名称：俞国骅;持股数量：2,388,421;持股比例：0.56%","股东名称：胡旭;持股数量：1,900,000;持股比例：0.44%","股东名称：郝琳;持股数量：1,721,302;持股比例：0.4%","股东名称：应维潮;持股数量：1,571,500;持股比例：0.37%","股东名称：侯先春;持股数量：1,327,050;持股比例：0.31%","股东名称：朱贵伏;持股数量：1,250,310;持股比例：0.29%","股东名称：贺永芳;持股数量：1,054,419;持股比例：0.25%","股东名称：金华安厦房地产开发有限公司;持股数量：1,000,000;持股比例：0.23%","股东名称：吴淑平;持股数量：966,000;持股比例：0.23%"
600258,首旅酒店,"股东名称：北京首都旅游集团有限责任公司;持股数量：139,108,056;持股比例：60.12%","股东名称：陈囡囡;持股数量：8,139,000;持股比例：3.51%","股东名称：安信证券股份有限公司客户信用交易担保证券账户;持股数量：3,633,572;持股比例：1.57%","股东名称：黄信铭;持股数量：3,282,600;持股比例：1.42%","股东名称：黄正中;持股数量：2,465,299;持股比例：1.07%","股东名称：中国对外经济贸易信托有限公司－昀沣证券投资集合资金信托计划;持股数量：1,290,067;持股比例：0.56%","股东名称：刘志刚;持股数量：902,967;持股比例：0.39%","股东名称：宏源证券－建行－宏源3号红利成长集合资产管理计划;持股数量：800,000;持股比例：0.35%","股东名称：中信建投证券股份有限公司客户信用交易担保证券账户;持股数量：598,431;持股比例：0.26%","股东名称：陕西润芳城房地产开发有限公司;持股数量：581,500;持股比例：0.25%"
600259,广晟有色,"","","","","","","","","",""
600260,凯乐科技,"股东名称：荆州市科达商贸投资有限公司;持股数量：117,778,999;持股比例：22.32%","股东名称：平安信托有限责任公司－睿富二号;持股数量：5,750,000;持股比例：1.09%","股东名称：张秀娟;持股数量：5,496,824;持股比例：1.04%","股东名称：鲁旭宸;持股数量：4,150,023;持股比例：0.79%","股东名称：陈怀军;持股数量：3,506,782;持股比例：0.66%","股东名称：杨建民;持股数量：3,304,720;持股比例：0.63%","股东名称：广州市广永经贸有限公司;持股数量：3,185,090;持股比例：0.6%","股东名称：范钦宝;持股数量：2,992,611;持股比例：0.57%","股东名称：常州投资集团有限公司;持股数量：1,970,137;持股比例：0.37%","股东名称：万联证券有限责任公司;持股数量：1,900,000;持股比例：0.36%"
600261,阳光照明,"股东名称：世纪阳光控股集团有限公司;持股数量：207,420,294;持股比例：32.14%","股东名称：陈森洁;持股数量：38,639,901;持股比例：5.99%","股东名称：陈月明;持股数量：27,274,902;持股比例：4.23%","股东名称：杭州易安投资有限公司;持股数量：22,027,635;持股比例：3.41%","股东名称：中国工商银行－博时精选股票证券投资基金;持股数量：21,000,585;持股比例：3.25%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：14,443,700;持股比例：2.24%","股东名称：浙江桢利信息科技有限公司;持股数量：13,665,953;持股比例：2.12%","股东名称：兴业银行股份有限公司－兴全全球视野股票型证券投资基金;持股数量：11,498,022;持股比例：1.78%","股东名称：全国社保基金一零八组合;持股数量：10,543,605;持股比例：1.63%","股东名称：上虞市沥海镇集体资产经营公司;持股数量：9,700,025;持股比例：1.5%"
600262,北方股份,"股东名称：内蒙古北方重工业集团有限公司  ;持股数量：60,245,160;持股比例：35.44%","股东名称：TEREX EQUIPMENT LIMITED                                                         ;持股数量：42,780,000;持股比例：25.16%","股东名称：云南国际信托有限公司－中金·云信私募工场之杠杆精灵集合资金信托计划              ;持股数量：1,031,300;持股比例：0.61%","股东名称：杨永新                                                                          ;持股数量：936,647;持股比例：0.55%","股东名称：王萌                                                                            ;持股数量：773,628;持股比例：0.46%","股东名称：张学艳                                                                          ;持股数量：628,860;持股比例：0.37%","股东名称：王安                                                                            ;持股数量：480,444;持股比例：0.28%","股东名称：赖华珍                                                                          ;持股数量：453,199;持股比例：0.27%","股东名称：包头华中实业总公司                                                              ;持股数量：389,936;持股比例：0.23%","股东名称：平安信托有限责任公司－平安财富*鑫盛一期（锦珏一号）集合资金信托                 ;持股数量：369,400;持股比例：0.22%"
600263,路桥建设,"","","","","","","","","",""
600265,*ST景谷,"股东名称：景谷森达国有资产经营有限责任公司;持股数量：32,026,748;持股比例：24.67%","股东名称：中泰信用担保有限公司;持股数量：31,702,700;持股比例：24.42%","股东名称：吴用;持股数量：2,000,000;持股比例：1.54%","股东名称：黄小梅;持股数量：1,400,301;持股比例：1.08%","股东名称：景谷傣族彝族自治县电力有限责任公司;持股数量：1,338,200;持股比例：1.03%","股东名称：周剑萍;持股数量：974,047;持股比例：0.75%","股东名称：王坚宏;持股数量：973,800;持股比例：0.75%","股东名称：姚桂英;持股数量：925,844;持股比例：0.71%","股东名称：胡昇平;持股数量：874,583;持股比例：0.67%","股东名称：施梁;持股数量：731,700;持股比例：0.56%"
600266,北京城建,"股东名称：北京城建集团有限责任公司;持股数量：448,240,936;持股比例：50.41%","股东名称：中国工商银行－南方成份精选股票型证券投资基金;持股数量：40,051,629;持股比例：4.5%","股东名称：中国银行－工银瑞信核心价值股票型证券投资基金;持股数量：38,983,622;持股比例：4.4%","股东名称：上海浦东发展银行－长信金利趋势股票型证券投资基金;持股数量：29,539,397;持股比例：3.3%","股东名称：中国建设银行－工银瑞信红利股票型证券投资基金;持股数量：12,500,000;持股比例：1.4%","股东名称：中国人民财产保险股份有限公司－传统－普通保险产品－008C－CT001沪;持股数量：8,294,113;持股比例：0.93%","股东名称：中国工商银行－南方稳健成长贰号证券投资基金;持股数量：5,517,846;持股比例：0.62%","股东名称：中国工商银行－南方稳健成长证券投资基金;持股数量：5,318,717;持股比例：0.6%","股东名称：中国建设银行－国泰金马稳健回报证券投资基金;持股数量：4,778,016;持股比例：0.54%","股东名称：中国工商银行股份有限公司－华夏沪深300交易型开放式指数证券投资基金;持股数量：4,327,810;持股比例：0.49%"
600267,海正药业,"股东名称：浙江海正集团有限公司                                                            ;持股数量：320,783,590;持股比例：38.2%","股东名称：浙江省国际贸易集团有限公司                                                      ;持股数量：90,103,195;持股比例：10.73%","股东名称：上海昊益实业有限公司                                                            ;持股数量：19,200,000;持股比例：2.29%","股东名称：中国农业银行－富兰克林国海弹性市值股票型证券投资基金                            ;持股数量：11,314,974;持股比例：1.35%","股东名称：中融国际信托有限公司－汇鑫2号证券投资单一资金信托                               ;持股数量：10,400,468;持股比例：1.24%","股东名称：中国工商银行－汇添富成长焦点股票型证券投资基金                                  ;持股数量：7,940,079;持股比例：0.95%","股东名称：中国建设银行股份有限公司－华夏盛世精选股票型证券投资基金                        ;持股数量：5,553,727;持股比例：0.66%","股东名称：中国人民财产保险股份有限公司－传统－普通保险产品－008C－CT001沪                 ;持股数量：5,552,830;持股比例：0.66%","股东名称：全国社保基金六零三组合                                                          ;持股数量：5,500,000;持股比例：0.65%","股东名称：林奇                                                                            ;持股数量：5,151,061;持股比例：0.61%"
600268,国电南自,"股东名称：国家电力公司南京电力自动化设备总厂;持股数量：324,522,056;持股比例：51.09%","股东名称：中国建设银行－银华核心价值优选股票型证券投资基金;持股数量：18,568,618;持股比例：2.92%","股东名称：湖南湘投金天科技集团有限责任公司;持股数量：12,280,000;持股比例：1.93%","股东名称：天平汽车保险股份有限公司－自有资金;持股数量：8,000,000;持股比例：1.26%","股东名称：中诚信托有限责任公司;持股数量：7,395,865;持股比例：1.16%","股东名称：江苏汇鸿股份有限公司;持股数量：6,766,232;持股比例：1.07%","股东名称：上海证券有限责任公司转融通担保证券明细账户;持股数量：6,700,000;持股比例：1.05%","股东名称：上海证券有限责任公司;持股数量：3,300,000;持股比例：0.52%","股东名称：财通证券有限责任公司;持股数量：3,000,000;持股比例：0.47%","股东名称：黄志勇;持股数量：1,613,456;持股比例：0.25%"
600269,赣粤高速,"股东名称：江西省高速公路投资集团有限责任公司                                              ;持股数量：1,213,856,322;持股比例：51.98%","股东名称：中国建设银行－鹏华价值优势股票型证券投资基金                                    ;持股数量：15,999,917;持股比例：0.69%","股东名称：吉富创业投资股份有限公司                                                        ;持股数量：14,967,809;持股比例：0.64%","股东名称：华信信托股份有限公司                                                            ;持股数量：7,533,551;持股比例：0.32%","股东名称：江西公路开发总公司                                                              ;持股数量：7,379,960;持股比例：0.32%","股东名称：王卓歆 ;持股数量：4,751,140;持股比例：0.2%","股东名称：厦门国际信托有限公司－聚泉一号集合资金信托;持股数量：3,443,879;持股比例：0.15%","股东名称：朱长磊;持股数量：3,428,096;持股比例：0.15%","股东名称：尹少红                                                                          ;持股数量：3,240,310;持股比例：0.14%","股东名称：黄德英                                                                          ;持股数量：3,193,901;持股比例：0.14%"
600270,外运发展,"股东名称：中国外运股份有限公司;持股数量：574,637,796;持股比例：63.46%","股东名称：中国机械进出口（集团）有限公司                                                  ;持股数量：26,521,745;持股比例：2.93%","股东名称：北京首旅酒店（集团）股份有限公司                                                ;持股数量：5,893,721;持股比例：0.65%","股东名称：华夏成长证券投资基金                                                            ;持股数量：4,499,953;持股比例：0.5%","股东名称：景福证券投资基金                                                                ;持股数量：3,999,915;持股比例：0.44%","股东名称：全国社保基金四一一组合                                                          ;持股数量：3,899,965;持股比例：0.43%","股东名称：徐燕超;持股数量：3,501,700;持股比例：0.39%","股东名称：全国社保基金四零一组合                                                          ;持股数量：3,240,392;持股比例：0.36%","股东名称：陈经建;持股数量：3,130,000;持股比例：0.35%","股东名称：中国农业银行股份有限公司－景顺长城核心竞争力股票型证券投资基金                  ;持股数量：2,999,999;持股比例：0.33%"
600271,航天信息,"股东名称：中国航天科工集团公司;持股数量：370,724,086;持股比例：40.15%","股东名称：中国航天海鹰机电技术研究院;持股数量：30,908,439;持股比例：3.35%","股东名称：北京航天爱威电子技术有限公司;持股数量：25,747,512;持股比例：2.79%","股东名称：中国人寿保险股份有限公司－分红－个人分红－005L－FH002沪;持股数量：16,425,241;持股比例：1.78%","股东名称：中国工商银行－诺安股票证券投资基金;持股数量：12,487,911;持股比例：1.35%","股东名称：申银万国证券股份有限公司客户信用交易担保证券账户;持股数量：12,393,294;持股比例：1.34%","股东名称：中国长城工业集团有限公司;持股数量：10,342,443;持股比例：1.12%","股东名称：北京机电工程总体设计部;持股数量：8,258,160;持股比例：0.89%","股东名称：中国人寿保险股份有限公司－传统－普通保险产品－005L－CT001沪;持股数量：7,150,119;持股比例：0.77%","股东名称：广发证券股份有限公司客户信用交易担保证券账户;持股数量：7,127,304;持股比例：0.77%"
600272,开开实业,"股东名称：上海开开(集团)有限公司;持股数量：64,409,783;持股比例：26.51%","股东名称：上海静安国有资产经营有限公司;持股数量：6,000,000;持股比例：2.47%","股东名称：上海金兴贸易公司;持股数量：3,000,000;持股比例：1.23%","股东名称：梅杰;持股数量：1,572,272;持股比例：0.65%","股东名称：中原证券股份有限公司约定购回式证券交易专用证券账户;持股数量：1,035,651;持股比例：0.43%","股东名称：周颖;持股数量：1,030,753;持股比例：0.42%","股东名称：张玲;持股数量：980,700;持股比例：0.4%","股东名称：杨素香;持股数量：912,500;持股比例：0.38%","股东名称：上海九百(集团)有限公司;持股数量：880,000;持股比例：0.36%","股东名称：陈嘉伟;持股数量：827,570;持股比例：0.34%"
600273,华芳纺织,"","","","","","","","","",""
600275,武昌鱼,"股东名称：北京华普产业集团有限公司;持股数量：105,671,418;持股比例：20.77%","股东名称：刘诚;持股数量：2,430,566;持股比例：0.48%","股东名称：覃杰;持股数量：2,400,000;持股比例：0.47%","股东名称：陈晓云;持股数量：2,171,920;持股比例：0.43%","股东名称：乞丽君;持股数量：2,013,100;持股比例：0.4%","股东名称：建设投资;持股数量：2,000,000;持股比例：0.39%","股东名称：马士烈;持股数量：1,999,000;持股比例：0.39%","股东名称：杨楚闻;持股数量：1,885,826;持股比例：0.37%","股东名称：杨兢;持股数量：1,900,000;持股比例：0.37%","股东名称：林川;持股数量：1,753,800;持股比例：0.34%"
600276,恒瑞医药,"股东名称：连云港天宇投资有限公司;持股数量：332,523,790;持股比例：24.45%","股东名称：连云港达远投资有限公司;持股数量：229,034,683;持股比例：16.84%","股东名称：连云港恒创医药科技有限公司;持股数量：102,094,053;持股比例：7.51%","股东名称：中国医药工业有限公司;持股数量：70,203,316;持股比例：5.16%","股东名称：江苏金海投资有限公司;持股数量：50,367,370;持股比例：3.7%","股东名称：中国工商银行－易方达价值成长混合型证券投资基金;持股数量：17,207,872;持股比例：1.27%","股东名称：兴业银行股份有限公司－兴全趋势投资混合型证券投资基金;持股数量：15,161,505;持股比例：1.11%","股东名称：中国建设银行－银华－道琼斯 88 精选证券投资基金;持股数量：10,299,800;持股比例：0.76%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：9,929,500;持股比例：0.73%","股东名称：博时价值增长证券投资基金;持股数量：9,296,487;持股比例：0.68%"
600277,亿利能源,"股东名称：亿利资源集团有限公司;持股数量：1,306,850,894;持股比例：62.54%","股东名称：昆明盈鑫壹捌投资中心（有限合伙）;持股数量：96,100,000;持股比例：4.6%","股东名称：昆明盈鑫伍陆投资中心（有限合伙）;持股数量：86,100,000;持股比例：4.12%","股东名称：昆明盈鑫壹柒投资中心（有限合伙）;持股数量：79,300,000;持股比例：3.8%","股东名称：昆明盈鑫伍肆投资中心（有限合伙）;持股数量：79,100,000;持股比例：3.79%","股东名称：汇添富基金公司-工行-华润股份有限公司;持股数量：74,700,000;持股比例：3.57%","股东名称：昆明盈鑫伍叁投资中心（有限合伙）;持股数量：74,400,000;持股比例：3.56%","股东名称：昆明盈鑫伍捌投资中心（有限合伙）;持股数量：66,600,000;持股比例：3.19%","股东名称：方正证券股份有限公司客户信用交易担保证券账户;持股数量：5,486,670;持股比例：0.26%","股东名称：国泰君安证券股份有限公司客户信用交易担保证券账户;持股数量：5,199,612;持股比例：0.25%"
600278,东方创业,"股东名称：东方国际(集团)有限公司;持股数量：366,413,448;持股比例：70.16%","股东名称：钟旭丹;持股数量：1,971,400;持股比例：0.38%","股东名称：徐向阳;持股数量：1,706,903;持股比例：0.33%","股东名称：东方国际集团上海市家用纺织品进出口有限公司;持股数量：1,583,834;持股比例：0.3%","股东名称：国信证券股份有限公司约定购回式证券交易专用证券账户;持股数量：1,559,790;持股比例：0.3%","股东名称：中国银行股份有限公司－泰信蓝筹精选股票型证券投资基金;持股数量：1,296,900;持股比例：0.25%","股东名称：徐旭孟;持股数量：960,000;持股比例：0.18%","股东名称：陈颂安;持股数量：847,384;持股比例：0.16%","股东名称：曾艳;持股数量：793,100;持股比例：0.15%","股东名称：陈成;持股数量：697,000;持股比例：0.13%"
600279,重庆港九,"","","","","","","","","",""
600280,中央商场,"股东名称：祝义财;持股数量：238,343,708;持股比例：41.51%","股东名称：江苏地华实业集团有限公司;持股数量：169,316,008;持股比例：29.49%","股东名称：全国社保基金一零九组合;持股数量：11,000,000;持股比例：1.92%","股东名称：中国工商银行－汇添富优势精选混合型证券投资基金;持股数量：6,500,000;持股比例：1.13%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫品质生活精选股票型证券投资基金;持股数量：5,008,076;持股比例：0.87%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫领先优势股票型证券投资基金;持股数量：3,600,000;持股比例：0.63%","股东名称：华夏成长证券投资基金;持股数量：3,504,064;持股比例：0.61%","股东名称：中国银行－银华优势企业(平衡型)证券投资基金;持股数量：3,500,000;持股比例：0.61%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫卓越成长股票型证券投资基金;持股数量：3,000,000;持股比例：0.52%","股东名称：中国工商银行－汇添富均衡增长股票型证券投资基金;持股数量：3,000,000;持股比例：0.52%"
600281,太化股份,"股东名称：太原化学工业集团有限公司;持股数量：253,298,039;持股比例：49.24%","股东名称：包一晨;持股数量：3,391,522;持股比例：0.66%","股东名称：程圣森;持股数量：2,810,000;持股比例：0.55%","股东名称：仇锦云;持股数量：2,381,900;持股比例：0.46%","股东名称：李永学;持股数量：2,373,301;持股比例：0.46%","股东名称：徐永榜;持股数量：2,054,805;持股比例：0.4%","股东名称：冯国新;持股数量：1,806,110;持股比例：0.35%","股东名称：吴莹;持股数量：1,730,100;持股比例：0.34%","股东名称：卜剑国;持股数量：1,651,284;持股比例：0.32%","股东名称：乔雅仙;持股数量：1,569,860;持股比例：0.31%"
600282,南钢股份,"股东名称：南京南钢钢铁联合有限公司;持股数量：2,190,952,457;持股比例：56.53%","股东名称：南京钢铁联合有限公司;持股数量：1,056,120,000;持股比例：27.25%","股东名称：熊立武;持股数量：52,502,093;持股比例：1.35%","股东名称：刘重志;持股数量：6,931,128;持股比例：0.18%","股东名称：王艳丽;持股数量：5,019,200;持股比例：0.13%","股东名称：上海阳厦物业管理有限公司;持股数量：3,652,435;持股比例：0.09%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：3,299,868;持股比例：0.09%","股东名称：张建宾;持股数量：3,170,000;持股比例：0.08%","股东名称：汤金祥;持股数量：2,701,473;持股比例：0.07%","股东名称：张玉珍;持股数量：2,570,000;持股比例：0.07%"
600283,钱江水利,"股东名称：中国水务投资有限公司;持股数量：72,911,553;持股比例：25.55%","股东名称：浙江省水利水电投资集团有限公司;持股数量：49,105,708;持股比例：17.21%","股东名称：浙江省水电实业公司;持股数量：16,077,044;持股比例：5.63%","股东名称：中国农业银行-华夏复兴股票型证券投资基金;持股数量：1,700,000;持股比例：0.6%","股东名称：高建勇;持股数量：820,300;持股比例：0.29%","股东名称：刘智慧;持股数量：814,206;持股比例：0.29%","股东名称：张陶;持股数量：753,300;持股比例：0.26%","股东名称：林欢;持股数量：631,400;持股比例：0.22%","股东名称：张浩;持股数量：623,000;持股比例：0.22%","股东名称：金建庆;持股数量：549,714;持股比例：0.2%"
600284,浦东建设,"","","","","","","","","",""
600285,羚锐制药,"股东名称：河南羚锐集团有限公司;持股数量：53,267,820;持股比例：14.91%","股东名称：上海证券有限责任公司;持股数量：9,787,744;持股比例：2.74%","股东名称：郭卫;持股数量：8,684,025;持股比例：2.43%","股东名称：百瑞信托有限责任公司;持股数量：8,457,224;持股比例：2.37%","股东名称：信阳新锐投资发展有限公司;持股数量：7,245,000;持股比例：2.03%","股东名称：新县鑫源贸易有限公司;持股数量：5,025,543;持股比例：1.41%","股东名称：中国银行－易方达策略成长证券投资基金;持股数量：4,000,000;持股比例：1.12%","股东名称：熊维政;持股数量：3,885,000;持股比例：1.09%","股东名称：中国银行－易方达策略成长二号混合型证券投资基金;持股数量：3,540,000;持股比例：0.99%","股东名称：交通银行－天治核心成长股票型证券投资基金;持股数量：2,087,661;持股比例：0.58%"
600286,S*ST国瓷,"","","","","","","","","",""
600287,江苏舜天,"股东名称：江苏舜天国际集团有限公司;持股数量：219,798,145;持股比例：50.32%","股东名称：陈子晖;持股数量：2,646,100;持股比例：0.61%","股东名称：广东省丝绸纺织集团有限公司;持股数量：2,206,072;持股比例：0.51%","股东名称：梅亚辉;持股数量：1,688,799;持股比例：0.39%","股东名称：中国外运江苏公司;持股数量：1,613,837;持股比例：0.37%","股东名称：陈丽莹;持股数量：1,280,600;持股比例：0.29%","","","",""
600288,大恒科技,"股东名称：中国新纪元有限公司;持股数量：147,300,000;持股比例：33.72%","股东名称：朱定芳;持股数量：2,187,283;持股比例：0.5%","股东名称：陈启明;持股数量：1,782,416;持股比例：0.41%","股东名称：赖亮;持股数量：1,630,000;持股比例：0.37%","股东名称：毛生平;持股数量：1,489,798;持股比例：0.34%","股东名称：刘永;持股数量：1,435,000;持股比例：0.33%","股东名称：陈晓岚;持股数量：1,404,701;持股比例：0.32%","股东名称：谭钧;持股数量：1,090,952;持股比例：0.25%","股东名称：张小平;持股数量：993,900;持股比例：0.23%","股东名称：何奇泽;持股数量：979,167;持股比例：0.22%"
600289,亿阳信通,"股东名称：亿阳集团股份有限公司;持股数量：131,397,064;持股比例：22.99%","股东名称：招商基金公司－工行－中投信托－中投·华晟1号集合资金信托合同;持股数量：17,299,468;持股比例：3.03%","股东名称：北京北邮资产经营有限公司;持股数量：14,620,089;持股比例：2.56%","股东名称：郑涛;持股数量：4,220,138;持股比例：0.74%","股东名称：黄昌芦;持股数量：4,065,565;持股比例：0.71%","股东名称：沈琼;持股数量：3,203,350;持股比例：0.56%","股东名称：封向华;持股数量：3,063,700;持股比例：0.54%","股东名称：任红兵;持股数量：2,824,863;持股比例：0.49%","股东名称：古玉资本管理有限公司;持股数量：2,215,556;持股比例：0.39%","股东名称：王强;持股数量：1,758,152;持股比例：0.31%"
600290,华仪电气,"股东名称：华仪电器集团有限公司;持股数量：184,002,500;持股比例：34.92%","股东名称：华润深国投信托有限公司－福麟1号信托计划;持股数量：14,958,600;持股比例：2.84%","股东名称：王仕孝;持股数量：14,179,000;持股比例：2.69%","股东名称：中融国际信托有限公司－海通伞形宝1号证券投资集合资金信托;持股数量：13,476,504;持股比例：2.56%","股东名称：西藏自治区投资有限公司;持股数量：13,069,708;持股比例：2.48%","股东名称：华宝信托有限责任公司－时节好雨9号集合资金信托;持股数量：8,949,344;持股比例：1.7%","股东名称：聂景辉;持股数量：6,057,134;持股比例：1.15%","股东名称：桑会庆;持股数量：4,410,292;持股比例：0.84%","股东名称：周军;持股数量：4,408,399;持股比例：0.84%","股东名称：中江国际信托股份有限公司-金狮109号资金信托合同;持股数量：4,239,536;持股比例：0.8%"
600291,西水股份,"股东名称：北京新天地互动多媒体技术有限公司;持股数量：52,447,968;持股比例：13.66%","股东名称：乌海市城建投融资有限责任公司;持股数量：49,705,512;持股比例：12.94%","股东名称：上海德莱科技有限公司;持股数量：37,164,180;持股比例：9.68%","股东名称：国泰君安证券股份有限公司约定购回式证券交易专用证券账户;持股数量：6,650,500;持股比例：1.73%","股东名称：新时代证券有限责任公司;持股数量：5,290,176;持股比例：1.38%","股东名称：长春铁发实业有限公司;持股数量：1,955,537;持股比例：0.51%","股东名称：赵风琴 ;持股数量：1,776,000;持股比例：0.46%","股东名称：云南国际信托有限公司－云信成长2007-2号(第三期)集合资金信托计划;持股数量：1,706,000;持股比例：0.44%","股东名称：华润深国投信托有限公司－黄河9号信托计划;持股数量：1,600,000;持股比例：0.42%","股东名称：许春辉;持股数量：1,506,600;持股比例：0.39%"
600292,中电远达,"股东名称：中国电力投资集团公司;持股数量：279,784,833;持股比例：54.66%","股东名称：重庆市能源投资集团公司;持股数量：48,458,742;持股比例：9.47%","股东名称：中国工商银行－银河银泰理财分红证券投资基金;持股数量：7,957,802;持股比例：1.55%","股东名称：中国工商银行－汇添富均衡增长股票型证券投资基金;持股数量：6,000,058;持股比例：1.17%","股东名称：交通银行－汇丰晋信龙腾股票型开放式证券投资基金;持股数量：3,797,593;持股比例：0.74%","股东名称：重庆松藻煤电有限责任公司;持股数量：3,666,000;持股比例：0.72%","股东名称：中信实业银行－招商优质成长股票型证券投资基金;持股数量：3,481,299;持股比例：0.68%","股东名称：重庆市能源投资集团物资有限责任公司;持股数量：3,103,917;持股比例：0.61%","股东名称：重庆天府矿业有限责任公司;持股数量：3,103,917;持股比例：0.61%","股东名称：全国社保基金一一七组合;持股数量：2,957,534;持股比例：0.58%"
600293,三峡新材,"股东名称：当阳市国有资产管理局;持股数量：43,670,805;持股比例：12.68%","股东名称：海南宗宣达实业投资有限公司;持股数量：42,434,400;持股比例：12.32%","股东名称：当阳市国中安投资有限公司;持股数量：36,899,000;持股比例：10.71%","股东名称：梁建华;持股数量：1,742,351;持股比例：0.5%","股东名称：李忠勤;持股数量：1,372,059;持股比例：0.4%","股东名称：陈少槟;持股数量：1,047,360;持股比例：0.3%","股东名称：郁伟东;持股数量：1,000,000;持股比例：0.29%","股东名称：曾焕生;持股数量：950,100;持股比例：0.28%","股东名称：林群;持股数量：917,700;持股比例：0.27%","股东名称：赵金华;持股数量：900,000;持股比例：0.26%"
600295,鄂尔多斯,"","","","","","","","","",""
600296,S兰铝,"","","","","","","","","",""
600297,美罗药业,"股东名称：美罗集团有限公司;持股数量：169,265,014;持股比例：48.36%","股东名称：金正芝;持股数量：990,000;持股比例：0.28%","股东名称：东方汇理银行;持股数量：820,408;持股比例：0.23%","股东名称：王俊军;持股数量：713,400;持股比例：0.2%","股东名称：李荣晖;持股数量：680,000;持股比例：0.19%","股东名称：姚红;持股数量：670,000;持股比例：0.19%","股东名称：杨健;持股数量：606,486;持股比例：0.17%","股东名称：宋堂民;持股数量：567,062;持股比例：0.16%","股东名称：王友萍;持股数量：566,700;持股比例：0.16%","股东名称：章秀奇;持股数量：511,050;持股比例：0.15%"
600298,安琪酵母,"股东名称：湖北安琪生物集团有限公司;持股数量：129,761,668;持股比例：39.37%","股东名称：湖北日升科技有限公司;持股数量：34,646,577;持股比例：10.51%","股东名称：焦峰;持股数量：3,800,000;持股比例：1.15%","股东名称：中国工商银行－诺安股票证券投资基金;持股数量：3,746,326;持股比例：1.14%","股东名称：金元证券股份有限公司;持股数量：3,192,367;持股比例：0.97%","股东名称：中国人民人寿保险股份有限公司－分红－个险分红;持股数量：2,989,570;持股比例：0.91%","股东名称：邦信资产管理有限公司;持股数量：2,800,000;持股比例：0.85%","股东名称：兴业证券－兴业－兴业证券金麒麟2号集合资产管理计划;持股数量：2,222,759;持股比例：0.67%","股东名称：中国工商银行－广发聚丰股票型证券投资基金;持股数量：1,700,000;持股比例：0.52%","股东名称：中国农业银行－银河稳健证券投资基金;持股数量：1,256,511;持股比例：0.38%"
