股票代码,简称,1,2,3,4,5,6,7,8,9,10
600343,航天动力,"股东名称：西安航天科技工业公司;持股数量：60,171,696;持股比例：25.1%","股东名称：西安航天发动机厂;持股数量：24,107,417;持股比例：10.06%","股东名称：陕西苍松机械厂;持股数量：21,986,989;持股比例：9.17%","股东名称：西安航天动力研究所;持股数量：13,478,238;持股比例：5.62%","股东名称：中国人寿保险股份有限公司－分红－个人分红－005L－FH002沪;持股数量：2,506,278;持股比例：1.05%","股东名称：上海大众企业管理有限公司;持股数量：2,059,399;持股比例：0.86%","股东名称：大众交通（集团）股份有限公司;持股数量：1,600,000;持股比例：0.67%","股东名称：上海?祥实业有限公司;持股数量：1,450,000;持股比例：0.6%","股东名称：任丽;持股数量：691,627;持股比例：0.29%","股东名称：中信证券股份有限公司客户信用交易担保证券账户;持股数量：658,950;持股比例：0.27%"
600345,长江通信,"股东名称：武汉经济发展投资(集团)有限公司;持股数量：56,814,000;持股比例：28.69%","股东名称：武汉高科国有控股集团有限公司;持股数量：33,157,900;持股比例：16.75%","股东名称：武汉新能实业发展有限公司;持股数量：3,580,200;持股比例：1.81%","股东名称：长江经济联合发展(集团)股份有限公司武汉公司;持股数量：1,519,800;持股比例：0.77%","股东名称：葛品利;持股数量：1,010,000;持股比例：0.51%","股东名称：龙成;持股数量：685,026;持股比例：0.35%","股东名称：黄海桃;持股数量：665,000;持股比例：0.34%","股东名称：李春红;持股数量：540,000;持股比例：0.27%","股东名称：陈世燃;持股数量：518,600;持股比例：0.26%","股东名称：胡丹凤;持股数量：500,000;持股比例：0.25%"
600346,大橡塑,"股东名称：大连市国有资产投资经营集团有限公司;持股数量：120,579,500;持股比例：50.03%","股东名称：林纳新;持股数量：9,317,427;持股比例：3.87%","股东名称：胡燕英;持股数量：1,297,500;持股比例：0.54%","股东名称：徐满姣;持股数量：1,117,757;持股比例：0.46%","股东名称：程雄;持股数量：930,992;持股比例：0.39%","股东名称：牛亚峰;持股数量：919,737;持股比例：0.38%","股东名称：招商银行股份有限公司-南方策略优化股票型证券投资基金;持股数量：803,366;持股比例：0.33%","股东名称：孙建林;持股数量：787,060;持股比例：0.33%","股东名称：国泰君安证券股份有限公司客户信用交易担保证券账户;持股数量：772,500;持股比例：0.32%","股东名称：魏力军;持股数量：710,000;持股比例：0.29%"
600348,阳泉煤业,"股东名称：阳泉煤业(集团)有限责任公司;持股数量：1,403,038,240;持股比例：58.34%","股东名称：华夏银行股份有限公司-东吴行业轮动股票型证券投资基金;持股数量：14,787,514;持股比例：0.62%","股东名称：交通银行-易方达50指数证券投资基金;持股数量：14,749,476;持股比例：0.61%","股东名称：中国工商银行-上证50交易型开放式指数证券投资基金;持股数量：12,381,520;持股比例：0.51%","股东名称：中国工商银行-易方达价值成长混合型证券投资基金;持股数量：10,950,000;持股比例：0.46%","股东名称：全国社保基金一零五组合;持股数量：7,509,929;持股比例：0.31%","股东名称：阳泉煤业集团多种经营总公司;持股数量：6,740,440;持股比例：0.28%","股东名称：中国银行-嘉实沪深300指数证券投资基金;持股数量：6,574,257;持股比例：0.27%","股东名称：同德证券投资基金;持股数量：5,000,273;持股比例：0.21%","股东名称：交通银行-华夏蓝筹核心混合型证券投资基金(LOF);持股数量：4,999,919;持股比例：0.21%"
600350,山东高速,"股东名称：山东高速集团有限公司;持股数量：3,425,875,462;持股比例：71.21%","股东名称：招商局华建公路投资有限公司;持股数量：718,690,395;持股比例：14.94%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：24,470,926;持股比例：0.51%","股东名称：中国工商银行-富国天鼎中证红利指数增强型证券投资基金;持股数量：7,118,100;持股比例：0.15%","股东名称：中国工商银行-天元证券投资基金;持股数量：6,371,225;持股比例：0.13%","股东名称：中国平安人寿保险股份有限公司-分红-银保分红;持股数量：5,245,589;持股比例：0.11%","股东名称：中国光大银行股份有限公司-光大保德信量化核心证券投资;持股数量：4,269,804;持股比例：0.09%","股东名称：华侨银行有限公司;持股数量：3,599,947;持股比例：0.07%","股东名称：中国平安人寿保险股份有限公司-自有资金;持股数量：3,225,604;持股比例：0.07%","股东名称：中国农业银行-景顺长城内需增长贰号股票型证券投资基金;持股数量：3,010,215;持股比例：0.06%"
600351,亚宝药业,"股东名称：山西亚宝投资有限公司;持股数量：106,899,000;持股比例：16.89%","股东名称：山西省经济建设投资公司;持股数量：28,860,000;持股比例：4.56%","股东名称：山西省经贸投资控股集团有限公司;持股数量：14,000,000;持股比例：2.21%","股东名称：山西省科技基金发展总公司;持股数量：12,400,000;持股比例：1.96%","股东名称：大同中药厂;持股数量：6,220,000;持股比例：0.98%","股东名称：中国工商银行股份有限公司－汇添富医药保健股票型证券投资基金;持股数量：2,999,988;持股比例：0.47%","股东名称：阳利泓;持股数量：1,993,200;持股比例：0.31%","股东名称：中国农业银行股份有限公司－南方中证500指数证券投资基金(LOF);持股数量：1,714,303;持股比例：0.27%","股东名称：华宝信托有限责任公司－单一类资金信托R2007ZX037;持股数量：1,259,999;持股比例：0.2%","股东名称：杨景博;持股数量：1,242,252;持股比例：0.2%"
600352,浙江龙盛,"股东名称：阮水龙;持股数量：194,826,996;持股比例：13.27%","股东名称：阮伟祥;持股数量：119,992,860;持股比例：8.17%","股东名称：阮伟兴;持股数量：93,999,900;持股比例：6.4%","股东名称：项志峰;持股数量：52,241,280;持股比例：3.56%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：30,121,211;持股比例：2.05%","股东名称：章荣夫;持股数量：24,926,318;持股比例：1.7%","股东名称：潘小成;持股数量：22,318,872;持股比例：1.52%","股东名称：苏紫薇;持股数量：16,842,622;持股比例：1.15%","股东名称：法国爱德蒙得洛希尔银行;持股数量：16,199,720;持股比例：1.1%","股东名称：平安大华行业先锋股票型证券投资基金;持股数量：13,099,382;持股比例：0.89%"
600353,旭光股份,"股东名称：新的集团有限公司;持股数量：75,885,784;持股比例：27.91%","股东名称：成都欣天颐投资有限责任公司;持股数量：41,039,650;持股比例：15.1%","股东名称：绍兴润鑫股权投资合伙企业(有限合伙);持股数量：10,000,000;持股比例：3.68%","股东名称：天津证大金兔股权投资基金合伙企业(有限合伙);持股数量：9,000,000;持股比例：3.31%","股东名称：张引生;持股数量：6,200,000;持股比例：2.28%","股东名称：华宝信托有限责任公司;持股数量：6,000,000;持股比例：2.21%","股东名称：郑晓燕;持股数量：5,533,346;持股比例：2.04%","股东名称：张志宏;持股数量：1,505,000;持股比例：0.55%","股东名称：赵青峰;持股数量：1,200,100;持股比例：0.44%","股东名称：四川锅炉厂;持股数量：805,000;持股比例：0.29%"
600354,敦煌种业,"股东名称：酒泉地区现代农业(控股集团)有限责任公司;持股数量：30,986,440;持股比例：15.22%","股东名称：敦煌市供销合作社联合社;持股数量：13,440,398;持股比例：6.6%","股东名称：金塔县供销合作联社;持股数量：8,436,080;持股比例：4.14%","股东名称：全国社保基金六零一组合;持股数量：5,406,422;持股比例：2.66%","股东名称：交通银行-海富通精选证券投资基金;持股数量：4,999,925;持股比例：2.46%","股东名称：江西国际信托股份有限公司;持股数量：4,700,000;持股比例：2.31%","股东名称：全国社保基金一零九组合;持股数量：4,359,426;持股比例：2.14%","股东名称：中国对外经济贸易信托有限公司-鸿道3期;持股数量：4,140,526;持股比例：2.03%","股东名称：李萍;持股数量：3,800,000;持股比例：1.87%","股东名称：交通银行-科瑞证券投资基金;持股数量：3,646,761;持股比例：1.79%"
600355,精伦电子,"股东名称：张学阳;持股数量：47,879,500;持股比例：19.46%","股东名称：蔡远宏;持股数量：26,966,094;持股比例：10.96%","股东名称：曹若欣;持股数量：26,345,474;持股比例：10.71%","股东名称：罗剑峰;持股数量：11,588,000;持股比例：4.71%","股东名称：哥伦比亚大学;持股数量：4,815,308;持股比例：1.96%","股东名称：胡煜君;持股数量：1,999,000;持股比例：0.81%","股东名称：武汉瑞达兴贸易有限公司;持股数量：1,669,306;持股比例：0.68%","股东名称：曾萍;持股数量：1,329,548;持股比例：0.54%","股东名称：武汉瑞安永乐贸易有限公司;持股数量：1,315,130;持股比例：0.53%","股东名称：许智刚;持股数量：1,308,451;持股比例：0.53%"
600356,恒丰纸业,"股东名称：牡丹江恒丰纸业集团有限责任公司;持股数量：72,000,000;持股比例：31.09%","股东名称：CHINA ACCESS PAPER INVESTMENT COMPANY LIMITED;持股数量：32,880,000;持股比例：14.2%","股东名称：黑龙江辰能投资管理有限责任公司;持股数量：5,952,000;持股比例：2.57%","股东名称：黑龙江省投资总公司;持股数量：4,800,000;持股比例：2.07%","股东名称：杨政;持股数量：1,023,199;持股比例：0.44%","股东名称：朱卫平;持股数量：840,000;持股比例：0.36%","股东名称：余洪涛;持股数量：731,042;持股比例：0.32%","股东名称：华西证券－建行－华西证券融诚1号集合资产管理计划;持股数量：684,042;持股比例：0.3%","股东名称：深圳市新桥投资发展有限公司;持股数量：577,200;持股比例：0.25%","股东名称：谌宝珍;持股数量：545,564;持股比例：0.24%"
600357,承德钒钛,"","","","","","","","","",""
600358,*ST联合,"股东名称：中国国旅集团有限公司;持股数量：73,556,106;持股比例：17.03%","股东名称：南京市江宁区国有资产经营(控股)有限公司;持股数量：45,080,388;持股比例：10.44%","股东名称：浙江富春江旅游股份有限公司;持股数量：24,729,541;持股比例：5.72%","股东名称：北京市鼎盛华投资管理有限公司;持股数量：13,041,660;持股比例：3.02%","股东名称：杭州之江发展总公司;持股数量：11,392,273;持股比例：2.64%","股东名称：上海大世界(集团)公司;持股数量：8,851,032;持股比例：2.05%","股东名称：北京六建美高建筑装饰工程有限责任公司;持股数量：3,637,015;持股比例：0.84%","股东名称：曹慧利;持股数量：1,969,289;持股比例：0.46%","股东名称：曹一苇;持股数量：1,877,102;持股比例：0.43%","股东名称：喻电;持股数量：1,708,699;持股比例：0.4%"
600359,新农开发,"股东名称：阿拉尔统众国有资产经营有限责任公司;持股数量：163,050,000;持股比例：50.79%","股东名称：莫剑荣;持股数量：1,226,586;持股比例：0.38%","股东名称：夏月松;持股数量：970,900;持股比例：0.3%","股东名称：中国工商银行股份有限公司-嘉实量化阿尔法股票型证券投资基金;持股数量：777,016;持股比例：0.24%","股东名称：秦洁雯;持股数量：659,960;持股比例：0.21%","股东名称：中国银河证券股份有限公司客户信用交易担保证券账户;持股数量：626,080;持股比例：0.2%","股东名称：程志善;持股数量：539,000;持股比例：0.17%","股东名称：王秀芳;持股数量：463,000;持股比例：0.14%","股东名称：中国农业银行股份有限公司-南方中证500指数证券投资基金(LOF);持股数量：434,707;持股比例：0.14%","股东名称：高杰;持股数量：369,300;持股比例：0.12%"
600360,华微电子,"股东名称：上海鹏盛科技实业有限公司;持股数量：172,493,513;持股比例：25.44%","股东名称：吉林市中小企业信用担保有限公司;持股数量：17,940,000;持股比例：2.65%","股东名称：东海证券-交行-东风5号集合资产管理计划;持股数量：3,400,000;持股比例：0.5%","股东名称：邱国富;持股数量：2,293,050;持股比例：0.34%","股东名称：方正证券股份有限公司客户信用交易担保证券账户;持股数量：1,942,468;持股比例：0.29%","股东名称：中国工商银行股份有限公司-嘉实量化阿尔法股票型证券投资基金;持股数量：1,838,171;持股比例：0.27%","股东名称：肖贵清;持股数量：1,815,840;持股比例：0.27%","股东名称：王曼云;持股数量：1,700,000;持股比例：0.25%","股东名称：崔海花;持股数量：1,697,890;持股比例：0.25%","股东名称：沈昌明;持股数量：1,635,928;持股比例：0.24%"
600361,华联综超,"股东名称：北京华联集团投资控股有限公司;持股数量：194,195,951;持股比例：29.17%","股东名称：海南亿雄商业投资管理有限公司;持股数量：90,248,350;持股比例：13.55%","股东名称：洋浦万利通科技有限公司;持股数量：81,118,535;持股比例：12.18%","股东名称：中国工商银行-诺安平衡证券投资基金;持股数量：19,057,544;持股比例：2.86%","股东名称：中国光大银行股份有限公司-光大保德信量化核心证券投资基金;持股数量：11,783,894;持股比例：1.77%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：11,029,910;持股比例：1.66%","股东名称：申银万国-汇丰-MERRILLLYNCHINTERNATIONAL;持股数量：10,277,147;持股比例：1.54%","股东名称：中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪;持股数量：9,991,113;持股比例：1.5%","股东名称：中国太平洋人寿保险股份有限公司-分红-团体分红;持股数量：9,004,368;持股比例：1.35%","股东名称：中国人民人寿保险股份有限公司-自有资金;持股数量：6,044,123;持股比例：0.91%"
600362,江西铜业,"股东名称：江西铜业集团公司;持股数量：1,342,479,893;持股比例：38.77%","股东名称：香港中央结算代理人有限公司;持股数量：1,306,228,612;持股比例：37.72%","股东名称：中国工商银行-广发大盘成长混合型证券投资基金;持股数量：14,599,757;持股比例：0.42%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：12,707,558;持股比例：0.37%","股东名称：DA ROSA JOSE AUGUSTO MARIA;持股数量：10,000,000;持股比例：0.29%","股东名称：中国工商银行-上证50交易型开放式指数证券投资基金;持股数量：8,538,717;持股比例：0.25%","股东名称：中国农业银行-景顺长城资源垄断股票型证券投资基金;持股数量：6,901,043;持股比例：0.2%","股东名称：申银万国证券股份有限公司客户信用交易担保证券账户;持股数量：6,538,523;持股比例：0.19%","股东名称：交通银行-易方达50指数证券投资基金;持股数量：6,062,781;持股比例：0.18%","股东名称：中国工商银行-南方成份精选股票型证券投资基金;持股数量：5,757,329;持股比例：0.17%"
600363,联创光电,"股东名称：江西省电子集团有限公司;持股数量：75,692,092;持股比例：20.41%","股东名称：江西电线电缆总厂;持股数量：18,308,585;持股比例：4.94%","股东名称：中国农业银行-华夏平稳增长混合型证券投资基金;持股数量：4,824,543;持股比例：1.3%","股东名称：中国工商银行-国投瑞银成长优选股票型证券投资基金;持股数量：3,640,000;持股比例：0.98%","股东名称：北京龙天陆房地产开发有限公司;持股数量：2,730,400;持股比例：0.74%","股东名称：中国工商银行-国投瑞银核心企业股票型证券投资基金;持股数量：2,300,000;持股比例：0.62%","股东名称：蔡丰永;持股数量：1,664,088;持股比例：0.45%","股东名称：王骁;持股数量：1,246,000;持股比例：0.34%","股东名称：黄妙荣;持股数量：1,141,639;持股比例：0.31%","股东名称：俞翔;持股数量：1,075,400;持股比例：0.29%"
600365,通葡股份,"股东名称：新华联控股有限公司;持股数量：10,095,443;持股比例：7.21%","股东名称：通化东宝药业股份有限公司;持股数量：3,000,000;持股比例：2.14%","股东名称：李韧锋;持股数量：2,623,235;持股比例：1.87%","股东名称：深圳市西丽湖度假村有限公司;持股数量：2,511,100;持股比例：1.79%","股东名称：李强;持股数量：1,459,279;持股比例：1.04%","股东名称：王成周;持股数量：1,161,300;持股比例：0.83%","股东名称：深圳市德强贸易发展有限公司;持股数量：1,105,992;持股比例：0.79%","股东名称：上海景祥绿化工程有限公司;持股数量：1,039,220;持股比例：0.74%","股东名称：周厚全;持股数量：1,000,000;持股比例：0.71%","股东名称：庄子平;持股数量：980,740;持股比例：0.7%"
600366,宁波韵升,"股东名称：韵升控股集团有限公司;持股数量：195,858,000;持股比例：38.07%","股东名称：中国建设银行-华夏优势增长股票型证券投资基金;持股数量：14,049,065;持股比例：2.73%","股东名称：宁波信达中建置业有限公司;持股数量：12,969,563;持股比例：2.52%","股东名称：中国机电出口产品投资有限公司;持股数量：12,101,941;持股比例：2.35%","股东名称：中国银行-易方达积极成长证券投资基金;持股数量：11,629,011;持股比例：2.3%","股东名称：中国工商银行-易方达价值成长混合型证券投资基金;持股数量：7,699,931;持股比例：1.5%","股东名称：中国银行股份有限公司-易方达中小盘股票型证券投资基金;持股数量：7,000,326;持股比例：1.36%","股东名称：华夏银行股份有限公司-东吴行业轮动股票型证券投资基金;持股数量：5,269,772;持股比例：1.02%","股东名称：中国光大银行股份有限公司-国投瑞银创新动力股票型证券投资基金;持股数量：4,294,773;持股比例：0.84%","股东名称：竺韵德;持股数量：2,981,464;持股比例：0.58%"
600367,红星发展,"股东名称：青岛红星化工集团有限责任公司;持股数量：117,254,208;持股比例：40.27%","股东名称：青岛华通国有资本运营(集团)有限责任公司;持股数量：16,888,000;持股比例：5.8%","股东名称：中国工商银行-易方达价值成长混合型证券投资基金;持股数量：7,200,000;持股比例：2.47%","股东名称：长江证券股份有限公司客户信用交易担保证券账户;持股数量：5,940,862;持股比例：2.04%","股东名称：四川鸿都建筑工程有限公司;持股数量：1,949,806;持股比例：0.67%","股东名称：蒋瑞根;持股数量：1,790,000;持股比例：0.61%","股东名称：浙江如山高新创业投资有限公司;持股数量：1,390,900;持股比例：0.48%","股东名称：华宇投资有限公司;持股数量：1,369,100;持股比例：0.47%","股东名称：四川欣盛园林工程有限责任公司;持股数量：1,349,553;持股比例：0.46%","股东名称：安顺市国有资产管理有限公司;持股数量：1,212,640;持股比例：0.42%"
600368,五洲交通,"股东名称：广西交通投资集团有限公司;持股数量：188,755,200;持股比例：33.96%","股东名称：招商局华建公路投资有限公司;持股数量：77,020,800;持股比例：13.86%","股东名称：广西国宏经济发展集团有限公司;持股数量：36,050,000;持股比例：6.49%","股东名称：陈镇其;持股数量：2,731,660;持股比例：0.49%","股东名称：罗楚珠;持股数量：2,388,000;持股比例：0.43%","股东名称：李吉军;持股数量：1,683,000;持股比例：0.3%","股东名称：陈小斌;持股数量：1,591,953;持股比例：0.29%","股东名称：陈镇美;持股数量：1,465,920;持股比例：0.26%","股东名称：罗映宏;持股数量：1,232,430;持股比例：0.22%","股东名称：刘扣发;持股数量：990,000;持股比例：0.18%"
600369,西南证券,"股东名称：重庆渝富资产经营管理集团有限公司;持股数量：939,536,796;持股比例：40.45%","股东名称：中国建银投资有限责任公司;持股数量：164,213,506;持股比例：7.07%","股东名称：重庆国际信托有限公司;持股数量：161,084,587;持股比例：6.94%","股东名称：重庆市城市建设投资(集团)有限公司;持股数量：114,685,600;持股比例：4.94%","股东名称：重庆市江北嘴中央商务区开发投资有限公司;持股数量：100,000,000;持股比例：4.31%","股东名称：重庆国创投资管理有限公司;持股数量：88,000,000;持股比例：3.79%","股东名称：重庆市水利投资(集团)有限公司;持股数量：59,350,000;持股比例：2.56%","股东名称：重庆高速公路集团有限公司;持股数量：50,000,000;持股比例：2.15%","股东名称：重庆市水务资产经营有限公司;持股数量：49,683,351;持股比例：2.14%","股东名称：海南珠江控股股份有限公司;持股数量：33,250,000;持股比例：1.43%"
600370,三房巷,"股东名称：江苏三房巷集团有限公司;持股数量：160,491,960;持股比例：52.33%","股东名称：申银万国证券股份有限公司客户信用交易担保证券账户;持股数量：1,127,367;持股比例：0.35%","股东名称：纪秋吟;持股数量：977,902;持股比例：0.31%","股东名称：国信证券股份有限公司客户信用交易担保证券账户;持股数量：795,501;持股比例：0.25%","股东名称：浙江博鸿投资顾问有限公司;持股数量：782,484;持股比例：0.25%","股东名称：中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：723,059;持股比例：0.23%","股东名称：殷莉瑾;持股数量：687,200;持股比例：0.22%","股东名称：欧燕玲;持股数量：634,100;持股比例：0.2%","股东名称：刘小青;持股数量：555,500;持股比例：0.17%","股东名称：邵惠娟;持股数量：508,400;持股比例：0.16%"
600371,万向德农,"股东名称：万向三农有限公司;持股数量：104,346,116;持股比例：61.2%","股东名称：山东省国际信托有限公司-鸿道1期集合资金信托;持股数量：6,552,837;持股比例：3.84%","股东名称：交通银行-海富通精选证券投资基金;持股数量：4,000,249;持股比例：2.35%","股东名称：中国银行-海富通收益增长证券投资基金;持股数量：1,289,411;持股比例：0.76%","股东名称：山东省国际信托有限公司-鸿道2期集合资金信托;持股数量：1,120,000;持股比例：0.66%","股东名称：招商银行股份有限公司-海富通强化回报混合型证券投资基金;持股数量：830,406;持股比例：0.49%","股东名称：华夏成长证券投资基金;持股数量：501,000;持股比例：0.29%","股东名称：中国工商银行股份有限公司-海富通中小盘股票型证券投资基金;持股数量：500,000;持股比例：0.29%","股东名称：刘育丰;持股数量：475,000;持股比例：0.28%","股东名称：周洪浩;持股数量：440,306;持股比例：0.26%"
600372,中航电子,"股东名称：中国航空科技工业股份有限公司;持股数量：365,540,192;持股比例：44.49%","股东名称：中航航空电子系统有限责任公司;持股数量：152,675,262;持股比例：18.58%","股东名称：中国航空工业集团公司;持股数量：76,004,838;持股比例：9.25%","股东名称：汉中航空工业(集团)有限公司;持股数量：59,466,640;持股比例：7.24%","股东名称：中国人寿保险(集团)公司-传统-普通保险产品;持股数量：4,895,516;持股比例：0.6%","股东名称：北京满瑞佳德投资顾问有限公司;持股数量：3,410,000;持股比例：0.41%","股东名称：许晓爱;持股数量：2,051,843;持股比例：0.25%","股东名称：孙廷合;持股数量：1,904,500;持股比例：0.23%","股东名称：中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪;持股数量：1,671,979;持股比例：0.2%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：1,595,250;持股比例：0.19%"
600373,中文传媒,"股东名称：江西省出版集团公司;持股数量：419,745,018;持股比例：74%","股东名称：江西信江实业有限公司;持股数量：11,397,956;持股比例：2.01%","股东名称：中国工商银行-诺安价值增长股票证券投资基金;持股数量：3,500,328;持股比例：0.62%","股东名称：中国农业银行-景顺长城内需增长贰号股票型证券投资基金;持股数量：2,521,600;持股比例：0.44%","股东名称：中国工商银行股份有限公司-诺安中小盘精选股票型证券投资基金;持股数量：2,223,367;持股比例：0.39%","股东名称：中国农业银行-景顺长城内需增长开放式证券投资基金;持股数量：1,554,700;持股比例：0.27%","股东名称：华融期货有限责任公司;持股数量：975,454;持股比例：0.17%","股东名称：王永宽;持股数量：910,000;持股比例：0.16%","股东名称：中国建设银行股份有限公司-华夏收入股票型证券投资基金;持股数量：794,800;持股比例：0.14%","股东名称：何维;持股数量：753,149;持股比例：0.13%"
600375,华菱星马,"股东名称：马鞍山华神建材工业有限公司;持股数量：57,614,793;持股比例：14.2%","股东名称：史正富;持股数量：52,297,122;持股比例：12.89%","股东名称：安徽星马创业投资股份有限公司;持股数量：38,526,946;持股比例：9.5%","股东名称：安徽省投资集团有限责任公司;持股数量：32,599,723;持股比例：8.03%","股东名称：安徽星马汽车集团有限公司;持股数量：29,636,112;持股比例：7.3%","股东名称：马鞍山富华投资管理有限公司;持股数量：23,708,889;持股比例：5.84%","股东名称：浙江华威建材集团有限公司;持股数量：17,781,667;持股比例：4.38%","股东名称：杭玉夫;持股数量：11,558,083;持股比例：2.85%","股东名称：马鞍山经济技术开发区建设投资有限公司;持股数量：11,215,956;持股比例：2.76%","股东名称：浙江鼎悦投资有限公司;持股数量：10,076,278;持股比例：2.48%"
600376,首开股份,"股东名称：北京首都开发控股(集团)有限公司;持股数量：715,000,000;持股比例：47.84%","股东名称：北京首开天鸿集团有限公司;持股数量：95,142,860;持股比例：6.37%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：47,761,004;持股比例：3.2%","股东名称：美都控股股份有限公司;持股数量：40,449,999;持股比例：2.71%","股东名称：中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪;持股数量：28,750,837;持股比例：1.92%","股东名称：深圳金阳投资有限责任公司;持股数量：25,277,142;持股比例：1.69%","股东名称：招商银行股份有限公司-光大保德信优势配置股票型证券投资基金;持股数量：22,933,769;持股比例：1.53%","股东名称：中国建设银行-华夏红利混合型开放式证券投资基金;持股数量：14,742,890;持股比例：0.99%","股东名称：上海浦东发展银行-广发小盘成长股票型证券投资基金;持股数量：12,154,213;持股比例：0.81%","股东名称：兴业银行股份有限公司-兴全全球视野股票型证券投资基金;持股数量：11,069,545;持股比例：0.74%"
600377,宁沪高速,"股东名称：江苏交通控股有限公司;持股数量：2,742,578,825;持股比例：54.44%","股东名称：招商局华建公路投资有限公司;持股数量：589,059,077;持股比例：11.69%","股东名称：Mondrian Investment Partners Limited;持股数量：85,820,000;持股比例：1.7%","股东名称：Blackrock, Inc.;持股数量：74,678,278;持股比例：1.48%","股东名称：Columbia Wanger Asset Management, L.P.;持股数量：63,878,000;持股比例：1.27%","股东名称：Macquarie Group Limited;持股数量：61,290,430;持股比例：1.22%","股东名称：中国平安财产保险股份有限公司;持股数量：49,640,398;持股比例：0.99%","股东名称：中国太平洋人寿保险股份有限公司;持股数量：25,822,458;持股比例：0.51%","股东名称：国泰君安证券股份有限公司;持股数量：18,198,391;持股比例：0.36%","股东名称：中国平安人寿保险股份有限公司;持股数量：17,793,761;持股比例：0.35%"
600378,天科股份,"股东名称：中国昊华化工(集团)总公司;持股数量：62,503,422;持股比例：23.13%","股东名称：盈投控股有限公司;持股数量：61,559,882;持股比例：22.79%","股东名称：中信信托有限责任公司-分层集合16期;持股数量：10,407,071;持股比例：3.85%","股东名称：交通银行-金鹰中小盘精选证券投资基金;持股数量：5,000,000;持股比例：1.85%","股东名称：融通新蓝筹证券投资基金;持股数量：4,540,017;持股比例：1.68%","股东名称：安信证券股份有限公司客户信用交易担保证券账户;持股数量：3,773,800;持股比例：1.4%","股东名称：底申花;持股数量：1,503,800;持股比例：0.56%","股东名称：黄耀芳;持股数量：980,000;持股比例：0.36%","股东名称：中蓝晨光化工研究设计院有限公司;持股数量：920,205;持股比例：0.34%","股东名称：中化化工科学技术研究总院;持股数量：920,205;持股比例：0.34%"
600379,宝光股份,"股东名称：陕西宝光集团有限公司;持股数量：42,000,000;持股比例：19.59%","股东名称：华安财产保险股份有限公司;持股数量：41,000,000;持股比例：19.12%","股东名称：陕西省技术进步投资有限责任公司;持股数量：9,460,000;持股比例：4.41%","股东名称：周春桃;持股数量：3,732,811;持股比例：1.74%","股东名称：周宏达;持股数量：2,893,951;持股比例：1.35%","股东名称：谭建辉;持股数量：1,847,228;持股比例：0.86%","股东名称：华泰证券股份有限公司客户信用交易担保证券账户;持股数量：965,100;持股比例：0.45%","股东名称：南昌智龙投资咨询有限公司;持股数量：817,900;持股比例：0.38%","股东名称：许洁;持股数量：768,000;持股比例：0.36%","股东名称：深圳市精英投资有限公司;持股数量：704,425;持股比例：0.33%"
600380,健康元,"股东名称：深圳市百业源投资有限公司;持股数量：618,679,600;持股比例：48.03%","股东名称：鸿信行有限公司;持股数量：211,993,200;持股比例：16.46%","股东名称：赵熙逸;持股数量：8,002,373;持股比例：0.62%","股东名称：荆州市景湖房地产开发有限公司;持股数量：3,765,919;持股比例：0.29%","股东名称：中国银行-嘉实沪深300指数证券投资基金;持股数量：2,819,514;持股比例：0.22%","股东名称：中国工商银行股份有限公司-华夏沪深300指数证券投资基金;持股数量：2,557,015;持股比例：0.2%","股东名称：太平人寿保险有限公司-传统-普通保险产品-022L-CT001沪;持股数量：2,450,033;持股比例：0.19%","股东名称：中国工商银行股份有限公司-上证新兴产业交易型开放式指数证券投资基金;持股数量：2,010,513;持股比例：0.16%","股东名称：中国建设银行-鹏华价值优势股票型证券投资基金;持股数量：1,999,950;持股比例：0.16%","股东名称：张冲芳;持股数量：1,608,180;持股比例：0.12%"
600381,*ST贤成,"股东名称：西宁市国新投资控股有限公司;持股数量：294,506,779;持股比例：31.26%","股东名称：北京中金祥合资产管理有限公司;持股数量：51,000,000;持股比例：5.41%","股东名称：江苏瑞华投资控股集团有限公司;持股数量：50,000,000;持股比例：5.31%","股东名称：华宝信托有限责任公司;持股数量：45,600,000;持股比例：4.84%","股东名称：上海?晟股权投资管理中心(有限合伙);持股数量：33,300,000;持股比例：3.53%","股东名称：观唐投资控股有限公司;持股数量：31,587,300;持股比例：3.35%","股东名称：宁波景隆融方股权投资基金合伙企业(有限合伙);持股数量：25,400,000;持股比例：2.7%","股东名称：陈高琪;持股数量：25,380,000;持股比例：2.69%","股东名称：何三记;持股数量：12,010,186;持股比例：1.27%","股东名称：张邻;持股数量：9,065,195;持股比例：0.96%"
