股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600270,外运发展,"中外运空运发展股份有限公司","张建卫","北京市顺义区天竺空港工业区A区天柱路20号","101312","http://www.sinoair.com","王晓征","86-10-80418928","stock@sinoair.com","56,738","1","0","0","3,397,218,200","0","425,400,700","446,118,000","407,474,900","22,036,900","6,142,061,900","5,169,386,200","0.49","0.49","0.45","0","9.03","0","8.25","0.02","5.71"
600271,航天信息,"航天信息股份有限公司","刘振南","北京市海淀区杏石口路甲18号","100195","http://www.aisino.com","王毓敏","86-10-88896053","wym@aisino.com","37,603","0","4","0","9,451,449,516.85","0","1,390,955,392.98","907,881,118.5","865,471,553.54","1,097,859,748.2","6,499,149,915.85","4,189,415,274.04","0.98","0.98","0.94","0","23.78","0","22.67","1.19","4.54"
600272,开开实业,"上海开开实业股份有限公司","何才彪","上海市万航渡路888号","200041","http://www.chinesekk.com","黄伟康","86-21-62876092","dm@chinesekk.com","38,309","0","0","0","866,897,808.49","0","32,586,141.85","26,703,780.77","15,491,829.38","46,777,788.73","1,090,571,583.14","312,374,175.29","0.11","0.11","0.06","0","10.38","0","6.02","0.19","1.28"
600273,华芳纺织,"华芳纺织股份有限公司","戴云达","张家港市塘桥镇人民南路1号","215611","http://www.hfangfz.com","韩义民","86-512-58438222","fzgf@hfangfz.com","28,021","0","1","0","2,018,462,238.89","0","178,599,604.99","140,046,073.25","124,196,554.57","122,931,948.16","2,421,653,856.18","910,166,942.73","0.44","0.44","0.39","0","16.67","0","14.78","0.39","2.89"
600275,武昌鱼,"湖北武昌鱼股份有限公司","翦英海","湖北省鄂州市南浦南路特1号","436000","http://www.wuchangyu.com.cn","汪小林","86-711-3200330、86-10-65801695","wuchangyu@263.net","50,524","0","0","0","202,536,978.55","0","25,039,556.55","23,016,313.48","25,857,227.3","33,994,971.2","2,896,195,107.92","252,964,209.43","0.05","0.05","0.05","0","9.53","0","10.71","0.07","0.5"
600276,恒瑞医药,"江苏恒瑞医药股份有限公司","孙飘扬","连云港市经济技术开发区黄河路38号","222000","http://www.hrs.com.cn","戴洪斌","86-518-85469805","600276@ hrs.com.cn","11,308","3","1","2","3,744,106,269.5","0","860,207,455.63","724,173,302.17","711,628,101.37","385,945,810.53","3,895,635,295.02","3,387,376,059.55","0.97","0.97","0.95","0","24.45","0","24.03","0.52","4.52"
600277,亿利能源,"内蒙古亿利能源股份有限公司","尹成国","内蒙古鄂尔多斯市东胜区鄂尔多斯西街30号","017000","http://www.elion.cn","王俊明","86-477-8372394","yljdwjm@126.com","40,848","0","3","0","7,943,253,860.15","0","469,848,050.66","328,333,701.25","307,054,146.12","150,690,615.18","12,989,101,140.69","5,496,312,314.29","0.36","0.36","0.34","0","6.21","0","5.81","0.17","6.09"
600278,东方创业,"东方国际创业股份有限公司","蔡鸿生","上海市浦东新区向城路58号2层A座","200336","http://www.oie.com.cn","黄大瑜","86-21-62789999","oiehq@oie.com.cn","26,884","0","0","0","5,954,689,265.48","0","136,750,970.16","99,654,078.44","64,024,630.32","80,506,378.53","3,014,724,151.66","1,630,801,668.17","0.31","0.31","0.2","0","5.9","0","3.79","0.25","5.1"
600279,重庆港九,"重庆港九股份有限公司","孙万发","重庆市九龙坡区盘龙镇盘龙五村113-13号","400011","http://www.cqgj.com.cn","周小雄","86-23-63100830","zhouxx@cqgj.com.cn","34,557","0","0.4","0","1,120,266,825.83","0","83,473,907.28","62,511,627.6","37,674,998.13","215,330,662.78","4,631,568,794.53","1,620,972,218.57","0.18","0.18","0.16","0","5.1","0","3.9","0.63","4.74"
600280,中央商场,"南京中央商场（集团）股份有限公司","胡晓军","南京市白下区中山南路79号","210041","http://www.njzysc.com","陈新生","86-25-66008061","chenxs_nj@sina.com","4,425","0","1.6","0","4,937,824,394.45","0","64,641,731.33","46,639,623.52","83,014,489.28","-934,232,812.99","6,704,067,507.09","643,773,757.09","0.32","0.32","0.58","0","7.24","0","12.89","-6.51","4.48"
600281,太化股份,"太原化工股份有限公司","狄重阳","山西省太原市学府西街高科技园区长治路工西三条2号","030021","http://www.thgf.cn","贾晓亮","86-351-5638016","sxtjjxl@126.com","31,817","0","0","0","3,110,156,768.35","0","-266,733,557.52","-223,107,265.97","-250,750,259.18","136,850,578.85","3,942,485,912.63","837,878,013.66","-0.43","-0.43","-0.49","0","-23.52","0","-26.43","0.27","1.63"
600282,南钢股份,"南京钢铁股份有限公司","杨思明","江苏省南京市六合区卸甲甸","210035","http://www.600282.net","徐林","86-25-57072073","nggf@600282.net","109,305","0","0","0","30,054,992,902.6","0","1,081,299,034.96","918,703,586.16","393,062,336.9","442,876,467.21","35,214,535,862.61","10,144,966,752.42","0.24","0.24","0.18","0","9.45","0","6.59","0.11","2.62"
600283,钱江水利,"钱江水利开发股份有限公司","何中辉","浙江省杭州市三台山路3号","310013","http://www.qjwater.com.cn","吴天石","86-571-87974399","wts@qjwater.com.cn","37,401","0","2","0","598,228,565.75","0","197,153,368.2","117,685,915.27","68,297,586.05","47,733,149.05","2,945,557,571.22","1,118,019,252.02","0.41","0.41","0.24","0","11.61","0","6.74","0.16","3.92"
600284,浦东建设,"上海浦东路桥建设股份有限公司","葛培健","上海市浦东新区佳林路1028号","200122","http://www.pdjs.com.cn","常江","86-21-58206677-244","changj@pdjs.com.cn","43,336","0","1.28","2","931,643,902.23","0","454,881,743.52","228,312,119.77","214,862,368.74","32,109,544.94","12,898,688,643.41","2,418,771,784.8","0.66","0.66","0.62","0","9.63","0","9.06","0.09","6.99"
600285,羚锐制药,"河南羚锐制药股份有限公司","熊维政","河南省新县向阳路232号","465550","http://www.lingrui.com","吴希振","86-376-2973569","wxz@lingrui.com","48,236","0","0.5","0","381,238,790.92","0","61,501,792.02","48,557,681.88","8,845,526.58","-3,951,295.67","1,198,938,583.3","691,354,332.36","0.24","0.24","0.04","0","7.48","0","1.36","-0.02","3.44"
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"江苏舜天股份有限公司","徐志远","南京市雨花台区软件大道21号","210012","http://www.saintycorp.com","陈浩杰","86-25-52875628","heroch@saintycorp.com","41,546","0","0.3","0","5,568,452,607.98","0","33,440,621.14","24,392,618.8","-32,542,793.05","7,075,170.77","4,940,665,546.33","882,721,990.98","0.06","0.06","-0.07","0","2.79","0","-3.72","0.02","2.02"
600288,大恒科技,"大恒新纪元科技股份有限公司","张家林","北京市海淀区苏州街3号公司大厦13层","100080","http://www.dhxjy.com.cn","严宏深","86-10-82827855","600288＠dhkj.sina.net","46,162","0","0","0","3,960,965,352.38","0","198,300,749.39","122,812,423.37","79,279,804.99","48,114,058.01","3,033,213,813.85","1,246,738,876.88","0.28","0.28","0.18","0","10.37","0","6.69","0.11","2.85"
600289,亿阳信通,"亿阳信通股份有限公司","常学群","哈尔滨市南岗区高新技术产业开发区1号楼","100093、150090","http://www.boco.com.cn","孙文恒","86-10-88157899","bit@boco.com.cn","42,208","0","0.5","0","1,073,181,295.99","0","84,406,708.04","83,772,383.28","81,777,882.31","105,070,365.69","2,785,806,096.31","1,495,822,098.4","0.15","0.15","0.15","0","5.75","0","5.65","0.19","2.66"
600290,华仪电气,"华仪电气股份有限公司","陈道荣","浙江省乐清市经济开发区（盐盆新区）纬四路","325600","http://www.huayi.com","姜福君","86-577-62661122","hyzqb@heag.com","31,307","0","0.5","5","1,713,723,682.73","0","153,828,974.25","116,665,970.92","99,589,648.41","-130,959,268.12","2,446,452,380.05","888,810,702.36","0.43","0.43","0.36","0","14.05","0","11.99","-0.48","3.24"
600291,西水股份,"内蒙古西水创业股份有限公司","初育国","内蒙古乌海市","016032","-","苏宏伟","86-473-4663855","xsgf_291@126.com","45,695","0","0","0","784,180,470.15","0","45,787,308.97","16,875,495.33","-18,252,925.34","88,675,133.07","4,660,029,689.02","2,167,071,112.53","0.04","0.04","-0.05","0","0.66","0","-0.72","0.23","5.64"
600292,中电远达,"重庆九龙电力股份有限公司","刘渭清","重庆市高新技术产业开发区九龙园区盘龙村113号","400050","http：//www.jiulongep.com","黄青华","86-23-68787928","hqh@jiulongep.com","23,038","0","0","0","3,255,450,810.69","0","60,034,901.55","26,224,838.23","23,089,894.35","-482,770,283.57","5,152,930,013.64","927,795,610","0.08","0.08","0.07","0","2.89","0","2.55","-1.44","2.77"
600293,三峡新材,"湖北三峡新型建材股份有限公司","徐麟","湖北省当阳市经济技术开发区","444105","http://www.sxxc.com.cn","张光春","86-717-3280108","zhanggc@sxxc.com.cn","26,610","0","0","0","929,564,240.9","0","48,870,881.8","48,379,562.88","47,798,238.38","177,350,134.15","2,249,522,581.34","749,927,675.99","0.14","0.14","0.14","0","6.68","0","6.6","0.52","2.18"
600295,鄂尔多斯,"内蒙古鄂尔多斯羊绒制品股份有限公司","王林祥","内蒙古鄂尔多斯市东胜区达拉特南路102号","017000","http://www.chinaerdos.com","曾广春","86-477-8543509","zeng_gc@chinaerdos.com","94,329","0","1","0","11,732,957,678.08","0","1,618,769,841.16","840,652,124.34","633,110,816.73","2,089,401,713.86","25,874,186,729.73","4,684,732,471.97","0.81","0.81","0.61","0","19.34","0","14.56","2.02","4.54"
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"美罗药业股份有限公司","张成海","大连市高新技术产业园区七贤岭敬贤街29号","116036","http://www.merro.com.cn","张宁","86-411-84820297","zn@merro.com.cn","35,222","0","0","0","1,033,827,912.63","0","17,396,321.62","13,803,028.89","-36,436,972.56","58,960,030.51","1,720,483,155.06","797,891,269.21","0.04","0.04","-0.1","0","1.75","0","-4.61","0.17","2.28"
600298,安琪酵母,"安琪酵母股份有限公司","俞学锋","湖北省宜昌市城东大道168号","443003","http://www.angelyeast.com","周帮俊","86-717-6371088","zbj@angelyeast.com","18,078","0","1.5","0","2,100,982,324.3","0","392,788,594.87","284,996,015.1","253,451,019.83","348,835,118.52","2,933,693,162.66","1,446,890,844.78","0.98","0.98","0.87","0","22.82","0","20.3","1.14","4.73"
600299,蓝星新材,"蓝星化工新材料股份有限公司","陆晓宝","北京市海淀区花园东路30号花园饭店6201室","100029","www.star-nm.com","冯新华","86-10-64411094","xcl-008@star-nm.com","31,734","0","0","0","9,676,485,635.08","0","130,696,522.64","75,491,959","9,747,198.91","35,641,244.02","15,295,805,701.55","2,870,439,034.84","0.14","0.14","0.02","0","2.68","0","0.35","0.07","5.49"
600300,维维股份,"维维食品饮料股份有限公司","杨启典","江苏省徐州市维维大道300号","221111","http://www.vvgroup.com","丁金礼","86-516－83290169","dingjl@vvgroup.com","213,644","0","0.6","0","4,763,196,958.43","0","251,736,722.83","150,448,048.08","46,831,367.08","77,730,795.74","5,304,777,375.17","2,402,682,346.93","0.09","0.09","0.03","0","6.18","0","1.92","0.05","1.44"
600301,*ST南化,"南宁化工股份有限公司","陈载华","广西南宁市南建路26号","530031","http://www.nnchem.com","何捷","86-771-4835135","-","17,821","0","0","0","1,091,803,519.73","0","-22,276,722.66","11,706,658.11","-324,289,265.4","220,839,574.48","2,474,075,319.7","464,309,133.73","0.05","0.05","-1.38","0","2.57","0","-71.16","0.94","1.97"
600302,标准股份,"西安标准工业股份有限公司","李广晖","西安市太白南路335号","710068","http://www.chinatypical.com","李萍","86-29-88279352","-","44,547","0","0","0","997,087,332.67","0","33,794,402.53","23,496,998.15","15,155,822.19","7,780,170.33","1,519,463,784.89","1,251,403,259.01","0.07","0.07","0.04","0","1.9","0","1.22","0.02","3.62"
600303,曙光股份,"辽宁曙光汽车集团股份有限公司","李进巅","辽宁省丹东市振安区曙光路50号","118001","http://www.sgautomotive.com","那涛","86-415-4146825","dongban@sgautomtive.com","46,291","0","0.7","10","6,108,684,980.52","0","330,992,050.7","242,787,295.68","230,663,901.45","296,076,459.09","6,654,186,992.19","2,078,863,051.13","1.09","1.09","1.04","0","15.91","0","15.11","1.03","7.24"
600305,恒顺醋业,"江苏恒顺醋业股份有限公司","叶有伟","江苏省镇江市丹徒新城广园路66号","212028","http://www.zjhengshun.com","杨永忠","86-511-85307602","yyz3399@163.com ","8,308","0","0.75","0","1,148,886,663.41","0","55,262,947.82","31,841,464.66","32,471,337.55","153,030,829.82","3,014,214,286.41","424,194,877.79","0.25","0.25","0.26","0","7","0","7.14","1.2","3.34"
600306,商业城,"沈阳商业城股份有限公司","张殿华","沈阳市沈河区中街路212号","110011","http://www.e-syc.com.cn","张黎明","86-24-24865832","sycgf@e-syc.com.cn","9,359","0","0","0","1,306,785,595.31","0","11,499,702.71","2,757,643.44","-3,768,107.91","201,895,706.93","2,091,079,617.03","471,923,652.03","0.02","0.02","-0.02","0","0.58","0","-0.8","1.13","2.65"
600307,酒钢宏兴,"甘肃酒钢集团宏兴钢铁股份有限公司","虞海燕","甘肃省嘉峪关市雄关东路12号","735100","http://www.jisco.cn、tructure、hongxinggufen.htm","宋之国","86-937-6715370","jgzqb@jiugang.com","96,081","0","1","10","39,524,507,359.7","0","1,200,021,389.09","939,434,791.4","933,222,972.13","872,514,448.73","30,495,795,632.93","10,713,044,309.63","0.46","0.46","0.46","0","9.07","0","9.01","0.43","5.24"
600308,华泰股份,"山东华泰纸业股份有限公司","李建华","山东省东营市广饶县大王镇","257335","http://www.huataipaper.com","许华村","86-546-7798848","xuhuacun@sina.com","95,539","1","0.12","7","7,117,866,508.26","0","128,292,549.55","95,582,348.29","21,554,694.87","315,521,411.92","15,340,397,473.33","6,068,488,887.55","0.15","0.15","0.03","0","1.58","0","0.36","0.49","9.36"
600309,万华化学,"烟台万华聚氨酯股份有限公司","丁建生","烟台市幸福南路7号","264013","http://www.ytpu.com","寇光武","86-535-6698537","gwkou@ytpu.com","99,699","3","4","0","9,429,776,859.95","0","1,937,665,879.53","1,530,208,250.53","1,132,502,454.13","413,358,406.21","12,942,922,111.9","6,146,481,574.54","0.92","0.92","0.68","0","27.74","0","20.53","0.25","3.7"
600310,桂东电力,"广西桂东电力股份有限公司","温昌伟","广西贺州市平安西路12号","542800","http://www.gdep.com.cn","陆培军","86-774-5297796、5283977","Lupeijun@gdep.com.cn","8,750","0","5","5","1,996,420,852.42","0","223,456,792.42","165,604,776.71","155,969,888.5","377,352,845.69","3,614,180,798.77","1,165,575,410.51","0.96","0.96","0.9","0","16.78","0","16.66","2.05","6.34"
600311,荣华实业,"甘肃荣华实业（集团）股份有限公司","刘永","甘肃省武威市东关街荣华路1号","733000","http://www.ronghua.cc","辛永清","86-935-6151222","rhxyongqin@163.com","150,223","0","0","0","338,767,212.05","0","28,513,748.92","5,838,585.35","5,249,076.36","112,327,700.27","1,398,903,529.22","886,412,169.91","0.01","0.01","0.01","0","0.66","0","0.6","0.17","1.33"
600312,平高电气,"河南平高电气股份有限公司","魏光林","河南省平顶山市南环东路22号","467001","http://www.pinggao.com","程占彪","86-375-3804022","chengzb@pinggao.com","47,632","0","0","0","2,045,619,598.15","0","6,401,578.84","5,397,918.84","-13,343,923.94","-362,480,971.91","4,687,474,011.87","2,725,517,922.99","0.01","0.01","-0.02","0","0.2","0","-0.49","-0.44","3.33"
600313,中农资源,"中垦农业资源开发股份有限公司","李学林","北京市西城区阜外大街甲28号京润大厦12层","100037","http://www.zhnzy.com.cn","黄桂河","86-10-83607371","ZHONGNZY@163.COM","19,309","0","0","0","525,348,750.58","0","57,585,930.05","49,375,438.55","-24,531,694.31","1,798,756.48","575,709,968.07","508,863,389.52","0.16","0.16","-0.08","0","10.71","0","-5.32","0.01","1.67"
600315,上海家化,"上海家化联合股份有限公司","葛文耀","上海市保定路527号","200082","http：//www.jahwa.com.cn","冯?","86-21-25016000","fengjun@jahwa.com.cn","9,603","0","2.5","0","3,093,956,633.84","0","302,324,843.61","275,630,725.19","267,543,362.78","328,641,354.18","2,122,344,288.33","1,496,704,216.43","0.65","0.65","0.63","0","19.87","0","19.28","0.78","3.54"
600316,洪都航空,"江西洪都航空工业股份有限公司","宋承志","南昌高新技术产业开发区南飞点","330024","http://www.hongdu-aviation.com","曹春","86-791-8467456","caoc@hongdu-aviation.com","65,504","0","2","0","1,715,629,710.52","0","167,538,733.87","146,185,730.91","63,096,730.96","88,942,416.08","6,320,470,596.98","4,716,057,108.67","0.23","0.23","0.1","0","4.35","0","1.88","0.12","6.58"
600317,营口港,"营口港务股份有限公司","高宝玉","辽宁省营口市鲅鱼圈区营港路1号","115007","http://www.ykplc.com","杨会君","86-417-6268506","yhj-ykplc@ykport.com.cn","110,548","0","0","0","2,343,177,356.79","0","274,782,600.73","215,682,079.93","216,540,310.34","766,344,589.22","10,199,498,453.05","3,505,638,885.09","0.2","0.2","0.2","0","6.48","0","6.51","0.7","3.19"
600318,巢东股份,"安徽巢东水泥股份有限公司","黄炳均","安徽省巢湖市长江西路269号","238000","-","谢?","86-565-2389232","cddms@vip.sina.com","22,359","0","0","0","811,888,934.52","0","68,581,460.86","65,044,542.1","24,315,168.16","13,727,187.12","1,701,384,754.26","528,043,607.25","0.27","0.27","0.1","0","13.2","0","4.93","0.06","2.18"
600319,*ST亚星,"潍坊亚星化学股份有限公司","曹希波","山东省潍坊市奎文区鸢飞路899号","261031","http://www.chinayaxing.com","范铭华","86-53-68591009","fmh683@163.com","32,788","0","0","0","2,097,844,083.62","0","28,389,374.91","7,210,072.73","-85,345,824.95","272,623,753.15","3,510,961,832.95","927,529,958.01","0.02","0.02","-0.27","0","0.68","0","-8.03","0.86","2.94"
600320,振华重工,"上海振华重工(集团)股份有限公司","周纪昌","上海市浦东南路3470号","200125","http://www.zpmc.com","王珏","86-21-50390727","IR@zpmc.com","422,455","0","0","0","17,116,177,415","0","-847,608,870","-694,837,984","-738,179,639","5,177,920,274","45,287,126,334","15,268,046,094","-0.16","-0.16","-0.17","0","-4.48","0","-4.76","1.18","3.48"
600321,国栋建设,"四川国栋建设股份有限公司","王春鸣","四川省成都市双流县板桥","610041","http://www.guodong.cn","曾莉","86-28-86119148","zl@guodong.cn","52,434","0","0.7","0","506,031,066.71","0","38,132,134.57","39,753,625.59","27,743,376.86","146,597,933.68","2,599,197,414.89","1,264,694,778.55","0.09","0.09","0.06","3.11","3.29","2.17","2.3","0.32","2.78"
600322,天房发展,"天津市房地产发展（集团）股份有限公司","张建台","天津市和平区常德道80号","300050","http://www.tffzgroup.cn","陈长来","86-22-23317185","tffz@sina.com","144,961","0","0.5","0","1,986,226,155.46","0","388,525,396.32","226,184,932.87","164,478,316.71","998,317,057.73","12,682,784,446.82","4,008,961,542.33","0.2","0.2","0.15","0","5.77","0","4.2","0.9","3.63"
600323,南海发展,"南海发展股份有限公司","何向明","广东省佛山市南海区桂城南海大道建行大厦","528200","http://www.nhd.net.cn","金铎","86-757-86280996","600323@nhd.net.cn","40,078","2","2","0","595,308,598.96","0","744,706,606.33","558,152,922.51","119,418,269.5","224,893,823.26","3,191,643,265.3","1,525,429,811.68","2.06","2.06","0.44","0","44.06","0","9.43","0.83","5.63"
600325,华发股份,"珠海华发实业股份有限公司","袁小波","珠海市昌盛路155号","519030","http://www.cnhuafas.com","侯贵明","86-756-8282111","zqb@cnhuafas.com","84,886","0","1","0","5,875,112,950.7","0","1,011,782,591.95","751,805,935.1","753,792,639.36","3,126,395,319.02","20,326,276,966.78","5,761,580,740.73","0.92","0.92","0.92","0","13.85","0","13.88","3.83","7.05"
600326,西藏天路,"西藏天路股份有限公司","多吉罗布","西藏拉萨市夺底路14号","850000","http://www.xztianlu.com","王启云","86-891-6902700","-","86,571","0","0","0","1,130,873,530.59","0","121,378,913.72","74,621,792.91","62,635,202.74","141,132,479.33","2,150,558,317.36","1,059,805,149.33","0.14","0.14","0.11","0","7.22","0","6.09","0.26","1.94"
600327,大东方,"无锡商业大厦大东方股份有限公司","潘霄燕","江苏省无锡市中山路343号","214001","http://www.eastall.com","陈辉","86-510-82702093","cmc@eastall.com","16,779","0","1","0","6,344,938,802.28","0","383,915,799.06","224,318,558.59","221,488,823.62","444,159,041.69","3,155,860,692.31","1,098,472,386.19","0.43","0.43","0.42","0","22.4","0","22.12","0.85","2.11"
600328,兰太实业,"内蒙古兰太实业股份有限公司","李德禄","内蒙古阿拉善左旗吉兰泰镇","750336","http://www.lantaicn.com","李晶","86-473-3443785","ltsylj@lantaicn.com","59,554","0","0.15","0","1,420,154,549.2","0","76,079,733.01","55,310,506.87","47,944,612.36","31,436,766.55","4,723,508,179.65","1,102,612,684.09","0.15","0.15","0.13","0","5.51","0","4.78","0.09","3.07"
600329,中新药业,"天津中新药业集团股份有限公司","郝非非","天津市南开区白堤路17号","300193","http://www.zhongxinyaoye.com","焦艳","86-22-27020892","zxyy600329@163.com","57,372","0","2","0","3,473,471,266.2","0","352,772,610.04","293,287,101.45","243,431,458.34","139,035,377.1","3,836,485,458.9","1,799,727,554.4","0.4","0.4","0.33","0","17.74","0","14.73","0.19","2.43"
600330,天通股份,"天通控股股份有限公司","潘建清","海宁市盐官镇建设路1号","314400","http://www.tdgcore.com","许丽秀","86-573-80701330","xlx@tdgcore.com","142,889","0","0","0","1,278,804,577.34","0","74,245,753.96","84,429,891.4","78,146,391.99","134,095,726.43","2,161,318,551.42","1,347,756,835.39","0.14","0.14","0.13","0","6.47","0","5.98","0.23","2.29"
600331,宏达股份,"四川宏达股份有限公司","杨骞","四川省什邡市师古镇","610041","http://www.sichuanhongda.com","王延俊","86-28-86141081","hongdazqb@163.com","130,658","0","0","0","4,148,142,681.15","0","-216,462,625.04","-358,186,210.33","-342,193,446.76","-779,329,790.27","10,317,818,602.64","1,230,681,486.68","-0.35","-0.35","-0.33","0","-25.46","0","-24.32","-0.76","1.19"
600332,白云山,"广州药业股份有限公司","杨荣明","中国广东省广州市荔湾区沙面北街45号","510130","http://www.gpc.com.cn","庞健辉","86-20-81218084","pangjh@gpc.com.cn","24,928","0","0.5","0","4,486,067,328.63","0","321,341,152.03","267,111,879.76","233,167,722.56","73,168,770.8","4,476,592,328.55","3,539,369,385.09","0.33","0.33","0.29","7.55","7.81","6.59","6.82","0.09","4.36"
600333,长春燃气,"长春燃气股份有限公司","张志超","长春市朝阳区延安大街421号","130021","http://www.ccrq.com.cn","孙树怀","86-431-85954615","shuhuai0333@vip.sina.com","81,652","0","1","0","1,784,442,380.61","0","95,607,745.17","83,367,075.84","42,992,816.54","97,873,374.51","2,355,758,172.29","1,361,874,981.99","0.18","0.18","0.09","0","6.32","0","3.26","0.21","2.95"
600335,国机汽车,"鼎盛天工工程机械股份有限公司","李鹤鹏","天津新技术产业园华苑产业区（环外）海泰南北大街5号","300384","http://www.dstg.com.cn","叶志玲","86-22-58396201","600335@163.com","21,112","0","0","0","484,884,735","0","-32,576,907.06","-32,782,648.93","-33,457,506.7","128,382,554.34","1,205,624,283.3","286,393,874.09","-0.12","-0.12","-0.12","0","-10.83","0","-11.05","0.47","1.04"
600336,澳柯玛,"青岛澳柯玛股份有限公司","李蔚","青岛经济技术开发区前湾港路315号","266510","http://www.aucma.com.cn","孙武","86-532?86765129","sunwu@aucma.com.cn","37,314","0","0","0","3,695,106,906.21","0","76,416,882.62","69,404,683.65","50,796,216.08","58,791,929.63","2,497,049,240.19","564,550,159.27","0.2","0.2","0.15","0","13.1","0","9.59","0.17","1.66"
600337,美克股份,"美克国际家具股份有限公司","寇卫平","新疆乌鲁木齐经济技术开发区迎宾路160号","830026","http://www.markorfurniture.com","黄新","86-991-3836028","mkzq@markor.com.cn","22,708","0","0.5","0","2,415,188,131.72","0","138,581,715.26","91,583,134.3","83,904,774.97","152,276,893.21","3,707,734,953.43","2,324,591,823.02","0.18","0.18","0.16","0","6.22","0","5.7","0.24","3.67"
600338,西藏珠峰,"西藏珠峰工业股份有限公司","陈汛桥","西藏自治区拉萨市北京中路65号","200072","http://www.zfmotor.com ","孙华","86-21-66284908","sunhua@zhufenggufen.com","11,950","0","0","0","1,038,083,176.38","0","-2,154,826.15","-9,273,674.3","-34,876,276.5","32,268,954.18","524,791,121.51","-25,705,846.2","-0.06","-0.06","-0.22","0","0","0","0","0.2","-0.16"
600339,天利高新,"新疆独山子天利高新技术股份有限公司","付德新","新疆独山子区大庆东路2号","833600","http://www.600339.cc","杨宁","86-992-3655959","tlgx_yangn59@sina.com","68,732","0","1.5","1","2,127,921,746.52","0","248,795,189.84","252,973,871.32","246,600,636.3","522,105,263.36","3,590,031,112.05","1,434,995,442.45","0.48","0.48","0.47","0","19.33","0","18.89","0.99","2.73"
600340,华夏幸福,"浙江国祥制冷工业股份有限公司","王文学","浙江省上虞市百官镇中塘","201611","http://www.ekingair.com","啊咪娜","86-10-84518366","amina@ekingair.com ","15,479","0","0","6","252,611,053.67","0","2,214,834.92","2,214,834.92","-136,499.76","47,373,840.27","363,664,125.98","274,702,427.43","0.02","0.02","-0","0","0.81","0","-0.05","0.33","1.89"
600343,航天动力,"陕西航天动力高科技股份有限公司","王新敏","西安市高新区锦业路78号","710077","http：//www.china-htdl.com","崔积堂","86-29-81881823","cjt@china-htdl.com","18,542","0","1","0","596,240,865.24","0","32,842,842.13","24,136,939.52","18,796,985.41","8,126,645.55","1,898,126,046.67","1,059,974,551.11","0.12","0.12","0.09","0","3.31","0","2.57","0.03","4.42"
600345,长江通信,"武汉长江通信产业集团股份有限公司","熊瑞忠","武汉市东湖开发区关东工业园文华路2号","430074","http://www.ycig.com","曾林","86-27-67840308","zeng-lin@263.net","23,956","0","2","0","790,697,143.64","0","113,999,893.91","90,835,131.86","27,381,844.98","-37,803,578.47","2,041,355,426.09","1,074,124,527.04","0.46","0.46","0.14","0","8.71","0","2.62","-0.19","5.42"
600346,大橡塑,"大连橡胶塑料机械股份有限公司","洛少宁","大连市甘井子区营辉路18号","116036","http://www.dlrpm.com","孙培德","86-411-86641378","spd@dlrpm.com","30,278","0","0.15","0","579,598,435.97","0","5,094,270.33","4,211,813.96","-19,856,782.96","-2,044,924.69","1,980,117,792.02","334,058,571.08","0.02","0.02","-0.1","0","1.27","0","-5.98","-0.01","1.59"
600348,阳泉煤业,"山西国阳新能股份有限公司","白英","山西省阳泉市北大街5号","045000","http://www.gyne.com.cn","张思维","86-353-7078568","0353hch@sina.com","283,904","0","1","0","27,940,631,634.6","0","3,321,022,018.73","2,412,461,647.99","2,430,246,761.27","4,284,274,390.82","22,258,469,936.59","8,528,566,464.67","1","1","1.01","0","26.29","0","26.46","1.78","3.55"
600350,山东高速,"山东高速公路股份有限公司","孙亮","山东省济南市文化东路29号七星吉祥大厦A座","250014","http://www.sdecl.com.cn","王云泉","86-531-89260052","wangyq@sdecl.com.cn","120,336","0","1.04","0","3,940,495,743","0","1,700,979,132","1,251,040,013","1,235,196,178","2,207,473,133","14,440,277,354","10,321,136,625","0.37","0.37","0.37","0","12.77","0","12.61","0.66","3.07"
