股票代码,简称,国家持有的有限售条件流通股份数,国有法人持有的有限售条件流通股份数,其他有限售条件的内资流通股份数,境内法人持有的有限售条件流通股份数,境内自然人持有的有限售条件流通股份数,有限售条件的外资流通股份数,境外法人持有的有限售条件流通股份数,境外自然人持有的有限售条件流通股份数,其他有限售股流通股数,有限售条件流通股数,无限售条件人民币普通股数,无限售条件境内上市的外资股数,无限售条件境外上市的外资股数,其他无限售条件已上市流通股份数,无限售条件流通股份合计,股份总数,国家持有的有限售条件流通股份占总股本比例(%),国有法人持有的有限售条件流通股份占总股本比例(%),其他有限售条件的内资流通股份占总股本比例(%),境内法人持有的有限售条件流通股份占总股本比例(%),境内自然人持有的有限售条件流通股份占总股本比例(%),有限售条件的外资流通股份占总股本比例(%),境外法人持有的有限售条件流通股份占总股本比例(%),境外自然人持有的有限售条件流通股份占总股本比例(%),其他有限售股流通股份占总股本比例(%),有限售条件流通股占总股本比例(%),无限售条件人民币普通股占总股本比例(%),无限售条件境内上市的外资股占总股本比例(%),无限售条件境外上市的外资股占总股本比例(%),其他无限售条件已上市流通股份占总股本比例(%),无限售条件流通股占总股本比例(%),股份总数占总股本比例(%)
600266,北京城建,"0","0","0","0","0","0","0","0","0","0","889,200,000","0","0","0","889,200,000","889,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600267,海正药业,"0","0","41,038,161","41,038,161","0","0","0","0","0","41,038,161","483,780,000","0","0","0","483,780,000","524,818,161","-","-",7.82,7.82,"-","-","-","-","-",7.82,92.18,"-","-","-",92.18,100.0
600268,国电南自,"0","0","0","0","0","0","0","0","0","0","635,246,434","0","0","0","635,246,434","635,246,434","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600269,赣粤高速,"0","0","0","0","0","0","0","0","0","0","2,335,407,014","0","0","0","2,335,407,014","2,335,407,014","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600270,外运发展,"0","574,637,796","0","0","0","0","0","0","0","574,637,796","330,843,924","0","0","0","330,843,924","905,481,720","-",63.46,"-","-","-","-","-","-","-",63.46,36.54,"-","-","-",36.54,100.0
600271,航天信息,"0","0","0","0","0","0","0","0","0","0","923,400,000","0","0","0","923,400,000","923,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600272,开开实业,"0","0","3,000,000","3,000,000","0","0","0","0","0","3,000,000","160,000,000","0","80,000,000","0","240,000,000","243,000,000","-","-",1.23,1.23,"-","-","-","-","-",1.23,65.85,"-",32.92,"-",98.77,100.0
600273,华芳纺织,"0","0","0","0","0","0","0","0","0","0","315,000,000","0","0","0","315,000,000","315,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600275,武昌鱼,"0","0","0","0","0","0","0","0","0","0","508,837,238","0","0","0","508,837,238","508,837,238","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600276,恒瑞医药,"0","0","4,087,170","0","4,087,170","0","0","0","0","4,087,170","1,120,062,576","0","0","0","1,120,062,576","1,124,149,746","-","-",0.36,"-",0.36,"-","-","-","-",0.36,99.64,"-","-","-",99.64,100.0
600277,亿利能源,"0","0","641,235,000","641,235,000","0","0","0","0","0","641,235,000","260,700,000","0","0","0","260,700,000","901,935,000","-","-",71.1,71.1,"-","-","-","-","-",71.1,28.9,"-","-","-",28.9,100.0
600278,东方创业,"0","81,724,414","0","0","0","0","0","0","0","81,724,414","320,000,000","0","0","0","320,000,000","401,724,414","-",20.34,"-","-","-","-","-","-","-",20.34,79.66,"-","-","-",79.66,100.0
600279,重庆港九,"0","191,354,242","0","0","0","0","0","0","0","191,354,242","150,738,020","0","0","0","150,738,020","342,092,262","-",55.94,"-","-","-","-","-","-","-",55.94,44.06,"-","-","-",44.06,100.0
600280,中央商场,"0","0","8,828,247","0","8,828,247","0","0","0","0","8,828,247","134,713,612","0","0","0","134,713,612","143,541,859","-","-",6.15,"-",6.15,"-","-","-","-",6.15,93.85,"-","-","-",93.85,100.0
600281,太化股份,"0","0","0","0","0","0","0","0","0","0","514,402,025","0","0","0","514,402,025","514,402,025","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600282,南钢股份,"0","0","2,190,952,457","2,190,952,457","0","0","0","0","0","2,190,952,457","1,684,800,000","0","0","0","1,684,800,000","3,875,752,457","-","-",56.53,56.53,"-","-","-","-","-",56.53,43.47,"-","-","-",43.47,100.0
600283,钱江水利,"0","0","0","0","0","0","0","0","0","0","285,330,000","0","0","0","285,330,000","285,330,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600284,浦东建设,"0","0","0","0","0","0","0","0","0","0","415,200,000","0","0","0","415,200,000","415,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600285,羚锐制药,"0","0","0","0","0","0","0","0","0","0","200,720,000","0","0","0","200,720,000","200,720,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"0","0","0","0","0","0","0","0","0","0","436,796,074","0","0","0","436,796,074","436,796,074","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600288,大恒科技,"0","0","0","0","0","0","0","0","0","0","436,800,000","0","0","0","436,800,000","436,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600289,亿阳信通,"0","0","14,423,500","0","14,423,500","0","0","0","0","14,423,500","563,153,634","0","0","0","563,153,634","577,577,134","-","-",2.5,"-",2.5,"-","-","-","-",2.5,97.5,"-","-","-",97.5,100.0
600290,华仪电气,"0","13,200,000","102,653,658","90,953,658","11,700,000","0","0","0","0","115,853,658","411,030,000","0","0","0","411,030,000","526,883,658","-",2.51,19.48,17.26,2.22,"-","-","-","-",21.99,78.01,"-","-","-",78.01,100.0
600291,西水股份,"0","0","0","0","0","0","0","0","0","0","384,000,000","0","0","0","384,000,000","384,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600292,中电远达,"279,784,833","0","0","0","0","0","0","0","0","279,784,833","232,087,803","0","0","0","232,087,803","511,872,636",54.66,"-","-","-","-","-","-","-","-",54.66,45.34,"-","-","-",45.34,100.0
600293,三峡新材,"0","0","0","0","0","0","0","0","0","0","344,502,600","0","0","0","344,502,600","344,502,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600295,鄂尔多斯,"0","0","0","0","0","0","0","0","0","0","612,000,000","420,000,000","0","0","1,032,000,000","1,032,000,000","-","-","-","-","-","-","-","-","-","-",59.3,40.7,"-","-",100.0,100.0
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"0","0","0","0","0","0","0","0","0","0","350,000,000","0","0","0","350,000,000","350,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600298,安琪酵母,"0","0","58,232,377","53,882,377","4,350,000","0","0","0","0","58,232,377","271,400,000","0","0","0","271,400,000","329,632,377","-","-",17.67,16.35,1.32,"-","-","-","-",17.67,82.33,"-","-","-",82.33,100.0
600299,蓝星新材,
600300,维维股份,"0","0","0","0","0","0","0","0","0","0","1,672,000,000","0","0","0","1,672,000,000","1,672,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600301,*ST南化,"0","0","0","0","0","0","0","0","0","0","235,148,140","0","0","0","235,148,140","235,148,140","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600302,标准股份,"0","0","0","0","0","0","0","0","0","0","346,009,804","0","0","0","346,009,804","346,009,804","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600303,曙光股份,"0","0","0","0","0","0","0","0","0","0","574,505,996","0","0","0","574,505,996","574,505,996","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600305,恒顺醋业,"0","0","0","0","0","0","0","0","0","0","127,150,000","0","0","0","127,150,000","127,150,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600306,商业城,"0","0","25,988,755","0","0","0","0","0","0","25,988,755","152,150,163","0","0","0","152,150,163","178,138,918","-","-",14.59,"-","-","-","-","-","-",14.59,85.41,"-","-","-",85.41,100.0
600307,酒钢宏兴,"0","2,344,157,424","0","0","0","0","0","0","0","2,344,157,424","1,747,200,000","0","0","0","1,747,200,000","4,091,357,424","-",57.3,"-","-","-","-","-","-","-",57.3,42.7,"-","-","-",42.7,100.0
600308,华泰股份,"0","0","0","0","0","0","0","0","0","0","1,167,561,419","0","0","0","1,167,561,419","1,167,561,419","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600309,万华化学,"0","0","0","0","0","0","0","0","0","0","2,162,334,720","0","0","0","2,162,334,720","2,162,334,720","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600310,桂东电力,"0","0","0","0","0","0","0","0","0","0","275,925,000","0","0","0","275,925,000","275,925,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600311,荣华实业,"0","0","0","0","0","0","0","0","0","0","665,600,000","0","0","0","665,600,000","665,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600312,平高电气,"0","0","0","0","0","0","0","0","0","0","818,966,173","0","0","0","818,966,173","818,966,173","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600313,中农资源,"0","100,100,000","40,630,000","40,630,000","0","0","0","0","0","140,730,000","163,470,000","0","0","0","163,470,000","304,200,000","-",32.91,13.35,13.35,"-","-","-","-","-",46.26,53.74,"-","-","-",53.74,100.0
600315,上海家化,"0","0","3,789,775","0","3,789,775","0","0","0","0","3,789,775","419,221,229","0","0","0","419,221,229","423,011,004","-","-",0.9,"-",0.9,"-","-","-","-",0.9,99.1,"-","-","-",99.1,100.0
600316,洪都航空,"0","40,668,832","0","0","0","0","0","0","0","40,668,832","676,445,680","0","0","0","676,445,680","717,114,512","-",5.67,"-","-","-","-","-","-","-",5.67,94.33,"-","-","-",94.33,100.0
600317,营口港,"0","0","0","0","0","0","0","0","0","0","1,097,571,626","0","0","0","1,097,571,626","1,097,571,626","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600318,巢东股份,"0","0","0","0","0","0","0","0","0","0","242,000,000","0","0","0","242,000,000","242,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600319,*ST亚星,"0","0","0","0","0","0","0","0","0","0","315,594,000","0","0","0","0","315,594,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600320,振华重工,"0","220,733,084","0","0","0","763,963,200","763,963,200","0","0","984,696,284","2,547,598,300","858,000,000","0","0","3,405,598,300","4,390,294,584","-",5.03,"-","-","-",17.4,17.4,"-","-",22.43,58.03,19.54,"-","-",77.57,100.0
600321,国栋建设,
600322,天房发展,"0","0","0","0","0","0","0","0","0","0","1,105,700,000","0","0","0","1,105,700,000","1,105,700,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600323,南海发展,"0","0","0","0","0","0","0","0","0","0","325,282,103","0","0","0","325,282,103","325,282,103","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600325,华发股份,"0","0","0","0","0","0","0","0","0","0","817,045,620","0","0","0","817,045,620","817,045,620","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600326,西藏天路,"0","0","0","0","0","0","0","0","0","0","547,200,000","0","0","0","547,200,000","547,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600327,大东方,"0","0","0","0","0","0","0","0","0","0","521,711,813","0","0","0","521,711,813","521,711,813","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600328,兰太实业,"0","0","0","0","0","0","0","0","0","0","359,118,030","0","0","0","359,118,030","359,118,030","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600329,中新药业,"0","0","5,875,000","0","0","0","0","0","0","5,875,000","533,433,720","0","200,000,000","0","733,433,720","739,308,720","-","-",0.8,"-","-","-","-","-","-",0.8,72.15,"-",27.05,"-",99.21,100.0
600330,天通股份,"0","0","0","0","0","0","0","0","0","0","588,818,400","0","0","0","588,818,400","588,818,400","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600331,宏达股份,"0","0","0","0","0","0","0","0","0","0","1,032,000,000","0","0","0","1,032,000,000","1,032,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600332,白云山,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600333,长春燃气,"0","0","0","0","0","0","0","0","0","0","461,519,808","0","0","0","461,519,808","461,519,808","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600335,国机汽车,"0","284,047,407","0","0","0","0","0","0","0","284,047,407","275,957,200","0","0","0","275,957,200","560,004,607","-",50.72,"-","-","-","-","-","-","-",50.72,49.28,"-","-","-",49.28,100.0
600336,澳柯玛,"1,000,000","0","0","0","0","0","0","0","0","1,000,000","340,036,000","0","0","0","340,036,000","341,036,000",0.29,"-","-","-","-","-","-","-","-",0.29,99.71,"-","-","-",99.71,100.0
600337,美克股份,"0","0","46,307,978","46,307,978","0","0","0","0","0","46,307,978","586,372,441","0","0","0","586,372,441","632,680,419","-","-",7.32,7.32,"-","-","-","-","-",7.32,92.68,"-","-","-",92.68,100.0
600338,西藏珠峰,"0","0","0","0","0","0","0","0","0","0","158,333,333","0","0","0","158,333,333","158,333,333","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600339,天利高新,"0","0","0","0","0","0","0","0","0","0","578,154,688","0","0","0","578,154,688","578,154,688","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600340,华夏幸福,"0","0","355,427,060","355,427,060","0","0","0","0","0","355,427,060","232,519,480","0","0","0","232,519,480","587,946,540","-","-",60.45,60.45,"-","-","-","-","-",60.45,39.55,"-","-","-",39.55,100.0
600343,航天动力,"0","0","0","0","0","0","0","0","0","0","239,683,174","0","0","0","239,683,174","239,683,174","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600345,长江通信,"0","0","0","0","0","0","0","0","0","0","198,000,000","0","0","0","198,000,000","198,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600346,大橡塑,"0","0","0","0","0","0","0","0","0","31,000,000","0","0","0","0","210,000,000","241,000,000","-","-","-","-","-","-","-","-","-",12.86,"-","-","-","-",87.14,100.0
600348,阳泉煤业,"0","0","0","0","0","0","0","0","0","0","2,405,000,000","0","0","0","2,405,000,000","2,405,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600350,山东高速,"3,425,875,462","0","0","0","0","0","0","0","0","3,425,875,462","1,385,290,395","0","0","0","1,385,290,395","4,811,165,857",71.21,"-","-","-","-","-","-","-","-",71.21,28.79,"-","-","-",28.79,100.0
600351,亚宝药业,"0","0","0","0","0","0","0","0","0","0","632,952,000","0","0","0","632,952,000","632,952,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600352,浙江龙盛,"0","0","0","0","0","0","0","0","0","0","1,468,415,930","0","0","0","1,468,415,930","1,468,415,930","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600353,旭光股份,"0","0","45,379,100","38,613,732","6,765,368","0","0","0","0","45,379,100","226,480,900","0","0","0","226,480,900","271,860,000","-","-",16.69,14.2,2.49,"-","-","-","-",16.69,83.31,"-","-","-",83.31,100.0
600354,敦煌种业,"0","0","17,580,000","13,780,000","3,800,000","0","0","0","0","17,580,000","185,966,400","0","0","0","185,966,400","203,546,400","-","-",8.64,6.77,1.87,"-","-","-","-",8.64,91.36,"-","-","-",91.36,100.0
600355,精伦电子,"0","0","0","0","0","0","0","0","0","0","246,044,600","0","0","0","246,044,600","246,044,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600356,恒丰纸业,"0","0","0","0","0","0","0","0","0","0","231,600,000","0","0","0","231,600,000","231,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600357,承德钒钛,
600358,*ST联合,"0","0","0","0","0","0","0","0","0","0","432,000,000","0","0","0","432,000,000","432,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600359,新农开发,"0","0","0","0","0","0","0","0","0","0","321,000,000","0","0","0","321,000,000","321,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600360,华微电子,"0","0","0","0","0","0","0","0","0","0","678,080,000","0","0","0","678,080,000","678,080,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600361,华联综超,"0","0","181,000,000","181,000,000","0","0","0","0","0","181,000,000","484,807,918","0","0","0","484,807,918","665,807,918","-","-",27.19,27.19,"-","-","-","-","-",27.19,72.81,"-","-","-",72.81,100.0
600362,江西铜业,"0","0","0","0","0","0","0","0","0","0","2,075,247,405","0","1,387,482,000","0","3,462,729,405","3,462,729,405","-","-","-","-","-","-","-","-","-","-",59.93,"-",40.07,"-",100.0,100.0
600363,联创光电,"0","0","0","0","0","0","0","0","0","0","370,806,750","0","0","0","370,806,750","370,806,750","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600365,通葡股份,"0","0","0","0","0","0","0","0","0","0","140,000,000","0","0","0","140,000,000","140,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600366,宁波韵升,"0","0","0","0","0","0","0","0","0","0","514,497,750","0","0","0","514,497,750","514,497,750","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600367,红星发展,"0","0","0","0","0","0","0","0","0","0","291,200,000","0","0","0","291,200,000","291,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600368,五洲交通,"0","0","0","0","0","0","0","0","0","0","555,867,688","0","0","0","555,867,688","555,867,688","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600369,西南证券,"0","1,182,201,752","342,252,271","324,752,271","17,500,000","0","0","0","0","1,524,454,023","798,100,539","0","0","0","798,100,539","2,322,554,562","-",50.9,14.74,13.98,0.75,"-","-","-","-",65.64,34.36,"-","-","-",34.36,100.0
600370,三房巷,"0","0","0","0","0","0","0","0","0","0","318,897,692","0","0","0","318,897,692","318,897,692","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600371,万向德农,"0","0","0","0","0","0","0","0","0","0","170,500,000","0","0","0","170,500,000","170,500,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600372,中航电子,"0","411,698,975","0","0","0","0","0","0","0","411,698,975","410,000,000","0","0","0","410,000,000","821,698,975","-",50.1,"-","-","-","-","-","-","-",50.1,49.9,"-","-","-",49.9,100.0
600373,中文传媒,"0","379,745,018","0","0","0","0","0","0","0","379,745,018","187,500,000","0","0","0","187,500,000","567,245,018","-",66.95,"-","-","-","-","-","-","-",66.95,33.05,"-","-","-",33.05,100.0
600375,华菱星马,"0","62,235,835","156,023,512","90,093,780","65,929,732","0","0","0","0","218,259,347","187,481,250","0","0","0","187,481,250","405,740,597","-",15.34,38.45,22.2,16.25,"-","-","-","-",53.79,46.21,"-","-","-",46.21,100.0
600376,首开股份,"0","0","0","0","0","0","0","0","0","0","1,494,675,000","0","0","0","1,494,675,000","1,494,675,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600377,宁沪高速,"0","0","50,202,745","50,202,745","0","0","0","0","0","50,202,745","3,765,544,755","0","1,222,000,000","0","4,987,544,755","5,037,747,500","-","-",1.0,1.0,"-","-","-","-","-",1.0,74.74,"-",24.26,"-",99.0,100.0
600378,天科股份,"0","0","0","0","0","0","0","0","0","0","270,175,720","0","0","0","270,175,720","270,175,720","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600379,宝光股份,"0","0","0","0","0","0","0","0","0","0","214,416,600","0","0","0","214,416,600","214,416,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600380,健康元,"0","0","0","0","0","0","0","0","0","0","1,288,196,577","0","0","0","1,288,196,577","1,288,196,577","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600381,*ST贤成,"0","0","482,685,994","448,240,800","34,445,195","0","0","0","0","482,685,994","459,576,000","0","0","0","459,576,000","942,261,994","-","-",51.23,47.57,3.66,"-","-","-","-",51.23,48.77,"-","-","-",48.77,100.0
600382,广东明珠,"0","0","0","0","0","0","0","0","0","0","341,750,000","0","0","0","341,750,000","341,750,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600383,金地集团,"0","0","0","0","0","0","0","0","0","0","4,471,508,572","0","0","0","4,471,508,572","4,471,508,572","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600385,*ST金泰,"0","0","5,333,334","5,333,334","0","0","0","0","0","5,333,334","142,773,814","0","0","0","142,773,814","148,107,148","-","-",3.6,3.6,"-","-","-","-","-",3.6,96.4,"-","-","-",96.4,100.0
600386,北巴传媒,"0","0","0","0","0","0","0","0","0","0","403,200,000","0","0","0","403,200,000","403,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600387,海越股份,"0","0","585,000","585,000","0","0","0","0","0","585,000","385,515,000","0","0","0","385,515,000","386,100,000","-","-",0.15,0.15,"-","-","-","-","-",0.15,99.85,"-","-","-",99.85,100.0
600388,龙净环保,"0","0","5,910,000","0","5,910,000","0","0","0","0","5,910,000","207,900,000","0","0","0","207,900,000","213,810,000","-","-",2.76,"-",2.76,"-","-","-","-",2.76,97.24,"-","-","-",97.24,100.0
600389,江山股份,"0","0","0","0","0","0","0","0","0","0","198,000,000","0","0","0","198,000,000","198,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600390,金瑞科技,"0","0","0","0","0","0","0","0","0","0","160,050,000","0","0","0","160,050,000","160,050,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600391,成发科技,"0","59,494,813","52,109,181","52,109,181","0","0","0","0","0","111,603,994","71,801,210","0","0","0","71,801,210","183,405,204","-",32.44,28.41,28.41,"-","-","-","-","-",60.85,39.15,"-","-","-",39.15,100.0
600392,盛和资源,"0","0","0","0","0","0","0","0","0","0","156,600,000","0","0","0","156,600,000","156,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600393,东华实业,"0","0","10,495,000","10,495,000","0","0","0","0","0","10,495,000","289,505,000","0","0","0","289,505,000","300,000,000","-","-",3.5,3.5,"-","-","-","-","-",3.5,96.5,"-","-","-",96.5,100.0
600395,盘江股份,"0","834,610,629","0","0","0","0","0","0","0","834,610,629","268,757,278","0","0","0","268,757,278","1,103,367,907","-",75.64,"-","-","-","-","-","-","-",75.64,24.36,"-","-","-",24.36,100.0
600396,金山股份,"0","0","0","0","0","0","0","0","0","0","340,600,000","0","0","0","340,600,000","340,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600397,安源煤业,"0","0","0","0","0","0","0","0","0","0","269,232,000","0","0","0","269,232,000","269,232,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600398,凯诺科技,"0","0","55,914,860","55,914,860","0","0","0","0","0","55,914,860","590,689,218","0","0","0","590,689,218","646,604,078","-","-",8.65,8.65,"-","-","-","-","-",8.65,91.35,"-","-","-",91.35,100.0
600399,抚顺特钢,"0","68,150,880","0","0","0","0","0","0","0","68,150,880","451,849,120","0","0","0","451,849,120","520,000,000","-",13.11,"-","-","-","-","-","-","-",13.11,86.89,"-","-","-",86.89,100.0
600400,红豆股份,"0","0","0","0","0","0","0","0","0","0","560,399,640","0","0","0","560,399,640","560,399,640","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600401,海润光伏,"0","0","627,306,087","600,113,343","27,192,744","228,338,716","50,675,678","177,663,038","0","855,644,803","180,773,216","0","0","0","180,773,216","1,036,418,019","-","-",60.53,57.91,2.62,22.03,4.89,17.14,"-",82.56,17.44,"-","-","-",17.44,100.0
600403,大有能源,"0","706,182,963","0","0","0","0","0","0","0","706,182,963","127,467,000","0","0","0","127,467,000","833,649,963","-",84.71,"-","-","-","-","-","-","-",84.71,15.29,"-","-","-",15.29,100.0
600405,动力源,"0","0","7,574,457","0","7,574,457","0","0","0","0","7,574,457","254,211,781","0","0","0","254,211,781","261,786,238","-","-",2.89,"-",2.89,"-","-","-","-",2.89,97.11,"-","-","-",97.11,100.0
600406,国电南瑞,"0","0","0","0","0","0","0","0","0","0","1,050,358,858","0","0","0","1,050,358,858","1,050,358,858","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600408,安泰集团,"0","0","0","0","0","0","0","0","0","0","1,006,800,000","0","0","0","1,006,800,000","1,006,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600409,三友化工,"0","120,444,325","0","0","0","0","0","0","0","120,444,325","939,136,000","0","0","0","939,136,000","1,059,580,325","-",11.37,"-","-","-","-","-","-","-",11.37,88.63,"-","-","-",88.63,100.0
600410,华胜天成,"0","0","56,202,913","39,034,003","17,168,910","0","0","0","0","56,202,913","487,536,583","0","0","0","487,536,583","543,739,496","-","-",10.34,7.18,3.16,"-","-","-","-",10.34,89.66,"-","-","-",89.66,100.0
600415,小商品城,"0","1,519,089,696","0","0","0","0","0","0","0","1,519,089,696","1,202,517,392","0","0","0","1,202,517,392","2,721,607,088","-",55.82,"-","-","-","-","-","-","-",55.82,44.18,"-","-","-",44.18,100.0
600416,湘电股份,"0","0","0","0","0","0","0","0","0","0","608,484,542","0","0","0","608,484,542","608,484,542","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600418,江淮汽车,"0","215,868,240","0","0","0","0","0","0","0","215,868,240","1,072,868,395","0","0","0","1,072,868,395","1,288,736,635","-",16.75,"-","-","-","-","-","-","-",16.75,83.25,"-","-","-",83.25,100.0
600419,新疆天宏,"0","0","0","0","0","0","0","0","0","0","80,160,000","0","0","0","80,160,000","80,160,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600420,现代制药,"0","0","0","0","0","0","0","0","0","0","287,733,402","0","0","0","287,733,402","287,733,402","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600421,*ST国药,"0","0","0","0","0","0","0","0","0","0","195,600,000","0","0","0","195,600,000","195,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600422,昆明制药,"0","0","270,513","0","270,513","0","0","0","0","270,513","313,905,487","0","0","0","313,905,487","314,176,000","-","-",0.09,"-",0.09,"-","-","-","-",0.09,99.91,"-","-","-",99.91,100.0
600423,柳化股份,"0","0","0","0","0","0","0","0","0","0","399,347,513","0","0","0","399,347,513","399,347,513","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600425,青松建化,"0","0","0","0","0","0","0","0","0","0","478,695,043","0","0","0","478,695,043","478,695,043","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
