股票代码,简称,1,2,3,4,5,6,7,8,9,10
600079,人福医药,"股东名称：武汉当代科技产业集团股份有限公司;持股数量：90,287,061;持股比例：17.07%","股东名称：中国人民人寿保险股份有限公司－分红－个险分红;持股数量：15,005,857;持股比例：2.84%","股东名称：财通基金－平安银行－平安信托平安财富？创赢一期55号集合资金信托计划;持股数量：10,000,000;持股比例：1.89%","股东名称：中国工商银行股份有限公司－汇添富医药保健股票型证券投资基金;持股数量：9,435,153;持股比例：1.78%","股东名称：中国工商银行－广发聚富开放式证券投资基金;持股数量：8,000,000;持股比例：1.51%","股东名称：中国光大银行股份有限公司－泰信先行策略开放式证券投资;持股数量：8,000,000;持股比例：1.51%","股东名称：全国社保基金一零六组合;持股数量：7,730,284;持股比例：1.46%","股东名称：中国农业银行股份有限公司－国泰国证医药卫生行业指数分级证券投资基金;持股数量：7,653,190;持股比例：1.45%","股东名称：全国社保基金一一零组合;持股数量：7,557,082;持股比例：1.43%","股东名称：武汉高科国有控股集团有限公司;持股数量：7,385,011;持股比例：1.4%"
600080,金花股份,"股东名称：金花投资控股集团有限公司;持股数量：48,000,000;持股比例：15.72%","股东名称：世纪金花股份有限公司;持股数量：30,000,000;持股比例：9.83%","股东名称：中国工商银行-招商核心价值混合型证券投资基金;持股数量：6,928,900;持股比例：2.27%","股东名称：西安久满商贸有限公司;持股数量：3,330,000;持股比例：1.09%","股东名称：null;持股数量：2,091,201;持股比例：0.68%","股东名称：刘毅？？;持股数量：1,330,000;持股比例：0.44%","股东名称：五矿国际信托有限公司-五矿信托-创聚盈证券投资集合资金信托;持股数量：1,327,159;持股比例：0.43%","股东名称：王琳？？？？;持股数量：1,253,665;持股比例：0.41%","股东名称：王坚宏？;持股数量：1,102,700;持股比例：0.36%","股东名称：中融国际信托有限公司－融享3号结构化证券投资集合资金信托;持股数量：1,059,630;持股比例：0.35%"
600081,东风科技,"股东名称：东风汽车零部件(集团)有限公司;持股数量：203,814,000;持股比例：65%","股东名称：中国银行股份有限公司－嘉实价值优势股票型证券投资基金;持股数量：4,297,266;持股比例：1.37%","股东名称：中国银行－嘉实服务增值行业证券投资基金;持股数量：3,734,217;持股比例：1.19%","股东名称：中国银行股份有限公司－嘉实回报灵活配置混合型证券投资基金;持股数量：2,899,916;持股比例：0.92%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫领先优势股票型证券投资基金;持股数量：2,735,400;持股比例：0.87%","股东名称：中国建设银行股份有限公司－嘉实泰和混合型证券投资基金;持股数量：2,676,729;持股比例：0.85%","股东名称：光大证券－光大银行－光大阳光集合资产管理计划;持股数量：2,560,287;持股比例：0.82%","股东名称：全国社保基金一一六组合;持股数量：2,098,189;持股比例：0.67%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫卓越成长股票型证券投资基金;持股数量：1,811,580;持股比例：0.58%","股东名称：中国银行－华夏回报证券投资基金;持股数量：1,352,959;持股比例：0.43%"
600082,海泰发展,"股东名称：天津海泰控股集团有限公司;持股数量：155,853,788;持股比例：24.12%","股东名称：天津华苑置业有限公司;持股数量：31,730,164;持股比例：4.91%","股东名称：王晖;持股数量：2,600,000;持股比例：0.4%","股东名称：潘万华;持股数量：2,401,200;持股比例：0.37%","股东名称：颜金春;持股数量：2,400,000;持股比例：0.37%","股东名称：吴艳;持股数量：2,310,000;持股比例：0.36%","股东名称：王晴;持股数量：2,000,000;持股比例：0.31%","股东名称：崔长军;持股数量：1,942,600;持股比例：0.3%","股东名称：王利霞;持股数量：1,757,656;持股比例：0.27%","股东名称：刘淑兰;持股数量：1,722,500;持股比例：0.27%"
600083,博信股份,"股东名称：杨志茂;持股数量：32,400,000;持股比例：14.09%","股东名称：朱凤廉;持股数量：30,600,000;持股比例：13.3%","股东名称：王继昌;持股数量：2,181,590;持股比例：0.94%","股东名称：陈金成;持股数量：1,410,198;持股比例：0.61%","股东名称：蔡华;持股数量：1,298,204;持股比例：0.56%","股东名称：陈斌;持股数量：1,218,800;持股比例：0.53%","股东名称：段其军;持股数量：1,148,329;持股比例：0.5%","股东名称：卢鸿亮;持股数量：1,127,601;持股比例：0.49%","股东名称：刘颖;持股数量：1,117,490;持股比例：0.49%","股东名称：薛定远;持股数量：1,084,077;持股比例：0.47%"
600084,中葡股份,"股东名称：中信国安集团有限公司;持股数量：345,457,419;持股比例：30.74%","股东名称：中信国安投资有限公司;持股数量：125,523,012;持股比例：11.17%","股东名称：新疆生产建设兵团投资有限责任公司;持股数量：58,035,159;持股比例：5.16%","股东名称：嘉实资本－民生银行－嘉实资本中葡股份定向增发资产管理计划;持股数量：41,841,004;持股比例：3.72%","股东名称：江西高技术产业发展有限责任公司;持股数量：23,012,552;持股比例：2.05%","股东名称：泰康人寿保险股份有限公司;持股数量：22,592,050;持股比例：2.01%","股东名称：汇添富基金－浦发银行－中企汇锦投资有限公司;持股数量：20,920,502;持股比例：1.86%","股东名称：广发证券资管－工商银行－广发恒定16号中葡股份定向增发集合资产管理计划;持股数量：20,920,502;持股比例：1.86%","股东名称：建信基金－工商银行－陕国投－盛唐53号定向投资集合资金信托计划;持股数量：8,507,672;持股比例：0.75%","股东名称：财通基金－上海银行－富春橙智定增39号资产管理计划;持股数量：6,276,151;持股比例：0.56%"
600085,同仁堂,"股东名称：中国北京同仁堂(集团)有限责任公司;持股数量：719,308,540;持股比例：54.86%","股东名称：上海重阳战略投资有限公司;持股数量：27,244,538;持股比例：2.08%","股东名称：全国社保基金一零四组合;持股数量：23,963,239;持股比例：1.83%","股东名称：博时精选股票证券投资基金;持股数量：16,007,935;持股比例：1.22%","股东名称：新华人寿保险股份有限公司;持股数量：15,463,667;持股比例：1.18%","股东名称：广发大盘成长混合型证券投资基金;持股数量：14,430,726;持股比例：1.1%","股东名称：博时新兴成长股票型证券投资基金;持股数量：12,099,639;持股比例：0.92%","股东名称：全国社保基金一零三组合;持股数量：12,003,415;持股比例：0.92%","股东名称：国泰国证医药卫生行业指数分级证券投资基金;持股数量：10,518,617;持股比例：0.8%","股东名称：上海重阳投资管理股份有限公司;持股数量：9,951,714;持股比例：0.76%"
600086,东方金钰,"股东名称：云南兴龙实业有限公司;持股数量：148,447,964;持股比例：42.14%","股东名称：中信信托有限责任公司;持股数量：15,786,625;持股比例：4.48%","股东名称：华润深国投信托有限公司－泽熙1期单一资金信托;持股数量：8,830,043;持股比例：2.51%","股东名称：山东省国际信托有限公司－联合证券价值联成三能1号证券投资集合资金信托计;持股数量：5,252,082;持股比例：1.49%","股东名称：郭宏伟;持股数量：4,000,000;持股比例：1.14%","股东名称：董劼;持股数量：2,684,046;持股比例：0.76%","股东名称：鄂州市建设投资公司;持股数量：2,600,000;持股比例：0.74%","股东名称：四川润中投资管理有限公司;持股数量：2,199,900;持股比例：0.62%","股东名称：中海信托股份有限公司－中海·浦江之星119号证券投资结构化集合资金信托;持股数量：2,070,702;持股比例：0.59%","股东名称：刘伟;持股数量：2,019,698;持股比例：0.57%"
600087,*ST长油,"","","","","","","","","",""
600088,中视传媒,"股东名称：中央电视台无锡太湖影视城;持股数量：180,151,828;持股比例：54.37%","股东名称：全国社保基金六零三组合;持股数量：3,445,140;持股比例：1.04%","股东名称：北京未来广告有限公司;持股数量：2,793,052;持股比例：0.84%","股东名称：中国国际电视总公司;持股数量：2,793,052;持股比例：0.84%","股东名称：北京中电高科技电视发展有限公司;持股数量：2,793,052;持股比例：0.84%","股东名称：华润深国投信托有限公司－润金26号集合资金信托计划;持股数量：2,064,100;持股比例：0.62%","股东名称：张岩;持股数量：1,673,540;持股比例：0.5%","股东名称：张宏伟;持股数量：1,092,210;持股比例：0.33%","股东名称：北京荧屏汽车租赁有限公司;持股数量：931,017;持股比例：0.28%","股东名称：梁柱;持股数量：904,757;持股比例：0.27%"
600089,特变电工,"股东名称：新疆特变电工集团有限公司;持股数量：377,429,387;持股比例：11.65%","股东名称：新疆宏联创业投资有限公司;持股数量：219,815,679;持股比例：6.78%","股东名称：新疆投资发展（集团）有限责任公司;持股数量：43,330,015;持股比例：1.34%","股东名称：交通银行－华安策略优选股票型证券投资基金;持股数量：25,007,895;持股比例：0.77%","股东名称：中国银行－易方达积极成长证券投资基金;持股数量：24,000,000;持股比例：0.74%","股东名称：中国农业银行－中邮核心优选股票型证券投资基金;持股数量：20,176,163;持股比例：0.62%","股东名称：中国工商银行－上证50交易型开放式指数证券投资基金;持股数量：19,736,492;持股比例：0.61%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：17,475,895;持股比例：0.54%","股东名称：中信证券股份有限公司;持股数量：14,896,441;持股比例：0.46%","股东名称：中国银行股份有限公司－嘉实沪深300交易型开放式指数证券投资基金;持股数量：14,182,629;持股比例：0.44%"
600090,啤酒花,"股东名称：新疆嘉酿投资有限公司;持股数量：110,370,072;持股比例：29.99%","股东名称：云南国际信托有限公司－中金·云信私募工场之杠杆精灵集合资金信托计划　;持股数量：1,678,050;持股比例：0.46%","股东名称：周红;持股数量：1,200,000;持股比例：0.33%","股东名称：辛珺;持股数量：1,113,500;持股比例：0.3%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：1,100,337;持股比例：0.3%","股东名称：黄福阳;持股数量：893,305;持股比例：0.24%","股东名称：丁嘉春;持股数量：866,593;持股比例：0.24%","股东名称：邱玲娣;持股数量：853,800;持股比例：0.23%","股东名称：凌复南;持股数量：781,000;持股比例：0.21%","股东名称：巴州清水河农场供销公司;持股数量：772,388;持股比例：0.21%"
600091,ST明科,"股东名称：正元投资有限公司;持股数量：50,478,900;持股比例：15%","股东名称：包头北大明天资源科技有限公司;持股数量：15,016,686;持股比例：4.46%","股东名称：浙江恒际实业发展有限公司;持股数量：14,259,597;持股比例：4.24%","股东名称：唐扬帆;持股数量：2,370,000;持股比例：0.7%","股东名称：刘小东;持股数量：1,881,384;持股比例：0.56%","股东名称：null;持股数量：1,840,100;持股比例：0.55%","股东名称：罗美蓉;持股数量：1,714,700;持股比例：0.51%","股东名称：中国银河证券股份有限公司客户信用交易担保证券账户;持股数量：1,694,845;持股比例：0.5%","股东名称：丁金香;持股数量：1,674,700;持股比例：0.5%","股东名称：赵海玲;持股数量：1,500,000;持股比例：0.45%"
600092,S*ST精密,"","","","","","","","","",""
600093,禾嘉股份,"股东名称：云南九天工贸有限公司;持股数量：76,000,000;持股比例：23.57%","股东名称：云南兰茂投资管理有限公司;持股数量：20,000,000;持股比例：6.2%","股东名称：上海浦东发展银行－广发小盘成长股票型证券投资基金;持股数量：11,282,612;持股比例：3.5%","股东名称：徐燕超;持股数量：7,168,762;持股比例：2.22%","股东名称：杨丽荣;持股数量：4,199,800;持股比例：1.3%","股东名称：中国工商银行－汇添富成长焦点股票型证券投资基金;持股数量：2,250,000;持股比例：0.7%","股东名称：滕世来;持股数量：1,505,028;持股比例：0.47%","股东名称：马志宏;持股数量：1,467,700;持股比例：0.46%","股东名称：孟秋玲;持股数量：1,324,635;持股比例：0.41%","股东名称：景雪鸽;持股数量：1,236,900;持股比例：0.38%"
600094,大名城,"股东名称：福州东福实业发展有限公司;持股数量：823,891,641;持股比例：40.96%","股东名称：福州锦昌贸易有限公司;持股数量：100,234,796;持股比例：4.98%","股东名称：天弘基金－民生银行－天弘基金－定增31号资产管理计划;持股数量：100,000,000;持股比例：4.97%","股东名称：兴业全球基金－工商银行－华融信托－华融·汇盈29号权益投资集合资金信托计划;持股数量：100,000,000;持股比例：4.97%","股东名称：东海基金－工商银行－东海基金－鑫龙74号资产管理计划;持股数量：98,455,000;持股比例：4.89%","股东名称：福州三嘉制冷设备有限公司;持股数量：96,522,396;持股比例：4.8%","股东名称：福州创元贸易有限公司;持股数量：92,809,996;持股比例：4.61%","股东名称：招商证券股份有限公司;持股数量：51,221,796;持股比例：2.55%","股东名称：平安大华基金－平安银行－平安大华增利1号资产管理计划;持股数量：50,000,000;持股比例：2.49%","股东名称：泰达宏利基金－平安银行－平安信托－平安财富*创赢一期145号集合资金信托计划;持股数量：50,000,000;持股比例：2.49%"
600095,哈高科,"股东名称：浙江新湖集团股份有限公司;持股数量：63,507,589;持股比例：17.58%","股东名称：哈尔滨久晟投资咨询有限责任公司;持股数量：3,026,801;持股比例：0.84%","股东名称：永诚财产保险股份有限公司－进取型组合;持股数量：2,999,898;持股比例：0.83%","股东名称：刘亚军;持股数量：2,785,800;持股比例：0.77%","股东名称：李余斌;持股数量：2,520,548;持股比例：0.7%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：1,959,300;持股比例：0.54%","股东名称：中国对外经济贸易信托有限公司－汇富173号结构化证券投资集合资金信托计划;持股数量：1,807,526;持股比例：0.5%","股东名称：夏重阳;持股数量：1,790,000;持股比例：0.5%","股东名称：红塔资产－光大银行－红塔资产－光大银行－汇融丰1号特定多个客户资产管理计划;持股数量：1,753,450;持股比例：0.49%","股东名称：谢士臣;持股数量：1,400,047;持股比例：0.39%"
600096,云天化,"股东名称：云天化集团有限责任公司;持股数量：607,802,574;持股比例：53.83%","股东名称：云南省投资控股集团有限公司;持股数量：72,376,980;持股比例：6.4%","股东名称：中国信达资产管理股份有限公司;持股数量：38,280,985;持股比例：3.39%","股东名称：云南江磷集团股份有限公司;持股数量：20,174,116;持股比例：1.79%","股东名称：云南省工业投资控股集团有限责任公司;持股数量：18,014,724;持股比例：1.6%","股东名称：丰和价值证券投资基金;持股数量：14,055,998;持股比例：1.24%","股东名称：全国社保基金四一三组合;持股数量：12,063,588;持股比例：1.07%","股东名称：济南北安投资有限公司;持股数量：10,708,310;持股比例：0.95%","股东名称：哈尔滨龙晟资产管理有限责任公司;持股数量：10,387,060;持股比例：0.92%","股东名称：中国华电集团资本控股有限公司;持股数量：10,373,675;持股比例：0.92%"
600097,开创国际,"股东名称：上海远洋渔业有限公司;持股数量：87,148,012;持股比例：43.02%","股东名称：华立集团股份有限公司;持股数量：33,318,589;持股比例：16.45%","股东名称：中国农业银行－益民创新优势混合型证券投资基金;持股数量：3,904,940;持股比例：1.92%","股东名称：沈志坤;持股数量：1,439,722;持股比例：0.71%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：1,205,707;持股比例：0.6%","股东名称：张瑶;持股数量：1,079,900;持股比例：0.53%","股东名称：傅利英;持股数量：997,272;持股比例：0.49%","股东名称：王永义;持股数量：927,574;持股比例：0.46%","股东名称：万斌;持股数量：898,641;持股比例：0.44%","股东名称：光大永明人寿保险有限公司－万能险;持股数量：799,913;持股比例：0.39%"
600098,广州发展,"股东名称：广州国资发展控股有限公司;持股数量：1,709,111,863;持股比例：62.62%","股东名称：中国长江电力股份有限公司;持股数量：320,243,329;持股比例：11.73%","股东名称：华宝投资有限公司;持股数量：20,000,000;持股比例：0.73%","股东名称：宝钢集团有限公司;持股数量：16,275,192;持股比例：0.6%","股东名称：前海人寿保险股份有限公司－自有资金华泰组合;持股数量：14,698,773;持股比例：0.54%","股东名称：全国社保基金五零三组合;持股数量：12,500,000;持股比例：0.46%","股东名称：广发基金公司－工行－建信信托有限责任公司;持股数量：10,000,000;持股比例：0.37%","股东名称：全国社保基金一零二组合;持股数量：9,000,000;持股比例：0.33%","股东名称：章瑗;持股数量：8,458,206;持股比例：0.31%","股东名称：云南国际信托有限公司－睿金－汇赢通45号单一资金信托;持股数量：7,521,919;持股比例：0.28%"
600099,林海股份,"股东名称：中国福马机械集团有限公司;持股数量：92,256,920;持股比例：42.1%","股东名称：钟格;持股数量：4,200,000;持股比例：1.92%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：3,900,269;持股比例：1.78%","股东名称：张元元;持股数量：1,212,700;持股比例：0.55%","股东名称：高小婷;持股数量：1,098,378;持股比例：0.5%","股东名称：赵委;持股数量：901,000;持股比例：0.41%","股东名称：中融国际信托有限公司－智融赢1号证券投资集合资金信托计划;持股数量：830,000;持股比例：0.38%","股东名称：范小良;持股数量：680,000;持股比例：0.31%","股东名称：俞建杨;持股数量：670,000;持股比例：0.31%","股东名称：中融国际信托有限公司－中融－点击成金11号证券投资集合资金信托计划;持股数量：630,000;持股比例：0.29%"
600100,同方股份,"股东名称：清华控股有限公司;持股数量：474,759,378;持股比例：21.6%","股东名称：杜国楹;持股数量：96,849,439;持股比例：4.41%","股东名称：北京健坤投资集团有限公司;持股数量：21,250,000;持股比例：0.97%","股东名称：蒋宇飞;持股数量：20,025,170;持股比例：0.91%","股东名称：俞良;持股数量：19,347,067;持股比例：0.88%","股东名称：方敏华;持股数量：15,201,270;持股比例：0.69%","股东名称：要彦彬;持股数量：14,550,000;持股比例：0.66%","股东名称：华商领先企业混合型证券投资基金;持股数量：12,441,252;持股比例：0.57%","股东名称：陈景庚;持股数量：11,067,865;持股比例：0.5%","股东名称：华商盛世成长股票型证券投资基金;持股数量：10,159,297;持股比例：0.46%"
600101,明星电力,"股东名称：国网四川省电力公司;持股数量：65,069,997;持股比例：20.07%","股东名称：遂宁兴业资产经营公司;持股数量：18,486,534;持股比例：5.7%","股东名称：遂宁金源科技发展公司;持股数量：18,312,969;持股比例：5.65%","股东名称：惠燕红;持股数量：3,519,545;持股比例：1.09%","股东名称：王戎;持股数量：3,094,928;持股比例：0.95%","股东名称：林得生;持股数量：2,627,700;持股比例：0.81%","股东名称：林新;持股数量：2,505,733;持股比例：0.77%","股东名称：刘凤宇;持股数量：2,281,699;持股比例：0.7%","股东名称：陈海钿;持股数量：1,459,700;持股比例：0.45%","股东名称：徐克任;持股数量：1,380,860;持股比例：0.43%"
600102,莱钢股份,"","","","","","","","","",""
600103,青山纸业,"股东名称：福建省盐业有限责任公司;持股数量：104,978,540;持股比例：9.89%","股东名称：中国信达资产管理股份有限公司;持股数量：53,292,960;持股比例：5.02%","股东名称：福建省轻纺(控股)有限责任公司;持股数量：47,285,000;持股比例：4.45%","股东名称：福建省金皇贸易有限责任公司;持股数量：40,926,232;持股比例：3.85%","股东名称：福建省财政厅;持股数量：32,387,040;持股比例：3.05%","股东名称：中信证券股份有限公司约定购回式证券交易专用证券账户;持股数量：9,500,000;持股比例：0.89%","股东名称：孙晋强;持股数量：8,500,050;持股比例：0.8%","股东名称：刘成书;持股数量：4,513,300;持股比例：0.43%","股东名称：福建省南纸股份有限公司;持股数量：4,500,000;持股比例：0.42%","股东名称：曹成;持股数量：3,360,800;持股比例：0.32%"
600104,上汽集团,"股东名称：上海汽车工业（集团）总公司;持股数量：8,191,449,931;持股比例：74.3%","股东名称：跃进汽车集团公司;持股数量：413,919,141;持股比例：3.75%","股东名称：上海汽车工业有限公司;持股数量：334,408,775;持股比例：3.03%","股东名称：香港中央结算有限公司;持股数量：228,730,277;持股比例：2.07%","股东名称：双鸭山润科实业有限公司;持股数量：89,647,626;持股比例：0.81%","股东名称：UBS AG;持股数量：55,950,170;持股比例：0.51%","股东名称：MORGAN STANLEY & CO. INTERNATIONAL PLC.;持股数量：44,828,816;持股比例：0.41%","股东名称：GIC PRIVATE LIMITED;持股数量：41,963,237;持股比例：0.38%","股东名称：荷宝基金管理公司－客户资金;持股数量：29,300,231;持股比例：0.27%","股东名称：富达基金(香港)有限公司－客户资金;持股数量：29,265,223;持股比例：0.27%"
600105,永鼎股份,"股东名称：永鼎集团有限公司;持股数量：121,620,959;持股比例：31.93%","股东名称：上海东昌广告有限公司;持股数量：2,321,051;持股比例：0.61%","股东名称：陈景庚;持股数量：2,073,385;持股比例：0.54%","股东名称：中信信托有限责任公司－招商财富专户理财信托金融投资项目1401期单一资金信托;持股数量：2,000,000;持股比例：0.53%","股东名称：浦红芳;持股数量：1,328,617;持股比例：0.35%","股东名称：陶国平;持股数量：1,130,001;持股比例：0.3%","股东名称：中融国际信托有限公司－广发福安1号证券投资集合资金信托计划;持股数量：1,073,377;持股比例：0.28%","股东名称：深圳金陵华软鑫诚投资合伙企业（有限合伙）;持股数量：1,000,000;持股比例：0.26%","股东名称：陈中;持股数量：930,088;持股比例：0.24%","股东名称：胡滨;持股数量：781,100;持股比例：0.21%"
600106,重庆路桥,"股东名称：重庆国际信托有限公司;持股数量：135,783,192;持股比例：14.96%","股东名称：重庆国信投资控股有限公司;持股数量：126,119,218;持股比例：13.89%","股东名称：前海人寿保险股份有限公司－自有资金华泰组合;持股数量：9,119,756;持股比例：1%","股东名称：黄江;持股数量：5,150,400;持股比例：0.57%","股东名称：黄加忠;持股数量：2,478,774;持股比例：0.27%","股东名称：赵息保;持股数量：1,920,000;持股比例：0.21%","股东名称：汪军;持股数量：1,700,000;持股比例：0.19%","股东名称：傅金荣;持股数量：1,569,794;持股比例：0.17%","股东名称：五矿国际信托有限公司－信诺1号证券投资集合资金信托计划;持股数量：1,364,400;持股比例：0.15%","股东名称：陈莲钦;持股数量：1,292,400;持股比例：0.14%"
600107,美尔雅,"股东名称：湖北美尔雅集团有限公司;持股数量：73,388,738;持股比例：20.39%","股东名称：黄石电力集团有限公司;持股数量：5,430,212;持股比例：1.51%","股东名称：陈军;持股数量：3,556,500;持股比例：0.99%","股东名称：胡占文;持股数量：2,803,898;持股比例：0.78%","股东名称：陈莉;持股数量：1,799,400;持股比例：0.5%","股东名称：陈建忠;持股数量：1,363,300;持股比例：0.38%","股东名称：阮国庆;持股数量：1,344,800;持股比例：0.37%","股东名称：胡晓峰;持股数量：1,253,300;持股比例：0.35%","股东名称：四川信托有限公司－宏赢三十三号证券投资集合资金信托计划;持股数量：1,247,800;持股比例：0.35%","股东名称：王灵敏;持股数量：1,200,000;持股比例：0.33%"
600108,亚盛集团,"股东名称：甘肃省农垦集团有限责任公司;持股数量：289,167,954;持股比例：14.85%","股东名称：甘肃省农垦资产经营有限公司;持股数量：175,371,852;持股比例：9.01%","股东名称：招商银行股份有限公司－华富成长趋势股票型证券投资基金;持股数量：11,000,000;持股比例：0.56%","股东名称：中国建设银行－华宝兴业行业精选股票型证券投资基金;持股数量：9,903,185;持股比例：0.51%","股东名称：中国银行股份有限公司－嘉实沪深300交易型开放式指数证券投资基金;持股数量：8,491,220;持股比例：0.44%","股东名称：全国社保基金四一三组合;持股数量：8,000,000;持股比例：0.41%","股东名称：中国工商银行－博时精选股票证券投资基金;持股数量：6,999,836;持股比例：0.36%","股东名称：李蓬;持股数量：6,915,749;持股比例：0.36%","股东名称：中国工商银行股份有限公司－华泰柏瑞沪深300交易型开放式指数证券投资基金  ;持股数量：6,525,951;持股比例：0.34%","股东名称：王兴益;持股数量：5,500,000;持股比例：0.28%"
600109,国金证券,"股东名称：长沙九芝堂(集团)有限公司;持股数量：547,075,232;持股比例：19.28%","股东名称：清华控股有限公司;持股数量：304,201,700;持股比例：10.72%","股东名称：涌金投资控股有限公司;持股数量：249,256,698;持股比例：8.79%","股东名称：中国工商银行股份有限公司－申万菱信申银万国证券行业指数分级证券投资基金;持股数量：37,545,899;持股比例：1.32%","股东名称：广东恒健资本管理有限公司;持股数量：23,760,000;持股比例：0.84%","股东名称：中国银行股份有限公司－招商中证全指证券公司指数分级证券投资基金;持股数量：12,831,092;持股比例：0.45%","股东名称：全国社保基金一一七组合;持股数量：12,731,015;持股比例：0.45%","股东名称：成都鼎立资产经营管理有限公司;持股数量：11,828,096;持股比例：0.42%","股东名称：中国银行－大成蓝筹稳健证券投资基金;持股数量：10,473,098;持股比例：0.37%","股东名称：中国工商银行－上证50交易型开放式指数证券投资基金;持股数量：10,208,764;持股比例：0.36%"
600110,中科英华,"股东名称：郑永刚;持股数量：73,930,400;持股比例：6.43%","股东名称：西部矿业集团有限公司;持股数量：39,000,000;持股比例：3.39%","股东名称：中国科学院长春应用化学科技总公司;持股数量：21,402,471;持股比例：1.86%","股东名称：刘敏基;持股数量：11,428,100;持股比例：0.99%","股东名称：陈康;持股数量：6,800,000;持股比例：0.59%","股东名称：青海天诚信用担保有限责任公司;持股数量：6,112,300;持股比例：0.53%","股东名称：刘丽;持股数量：6,045,181;持股比例：0.53%","股东名称：窦家胜;持股数量：5,725,364;持股比例：0.5%","股东名称：陈亮;持股数量：5,505,296;持股比例：0.48%","股东名称：方国权;持股数量：5,418,005;持股比例：0.47%"
600111,包钢稀土,"股东名称：包头钢铁(集团)有限责任公司;持股数量：942,574,146;持股比例：38.92%","股东名称：嘉鑫有限公司（香港）;持股数量：228,889,060;持股比例：9.45%","股东名称：包头市钢兴实业(集团)有限公司;持股数量：12,000,000;持股比例：0.5%","股东名称：中国工商银行－上证50交易型开放式指数证券投资基金;持股数量：9,624,826;持股比例：0.4%","股东名称：张金龙;持股数量：9,114,547;持股比例：0.38%","股东名称：null;持股数量：7,948,903;持股比例：0.33%","股东名称：中国工商银行股份有限公司－华泰柏瑞沪深300交易型开放式指数证券投资基金;持股数量：5,895,117;持股比例：0.24%","股东名称：张根战;持股数量：5,679,012;持股比例：0.23%","股东名称：曹利生;持股数量：5,420,000;持股比例：0.22%","股东名称：中国工商银行股份有限公司－华夏沪深300交易型开放式指数证券投资基金;持股数量：4,956,134;持股比例：0.2%"
600112,长征电气,"股东名称：银河天成集团有限公司;持股数量：103,398,810;持股比例：20.31%","股东名称：华安未来资产－工商银行－华安资产－通利分级2号资产管理计划;持股数量：11,516,300;持股比例：2.26%","股东名称：厦门国际信托有限公司－鑫龘一号证券投资集合资金信托;持股数量：5,485,301;持股比例：1.08%","股东名称：北海银河科技电气有限责任公司;持股数量：5,010,000;持股比例：0.98%","股东名称：徐茶美;持股数量：4,400,000;持股比例：0.86%","股东名称：成都财盛投资有限公司;持股数量：4,300,000;持股比例：0.84%","股东名称：刘莎;持股数量：3,416,784;持股比例：0.67%","股东名称：云南国际信托有限公司－睿金－汇赢通24号单一资金信托;持股数量：2,890,400;持股比例：0.57%","股东名称：张磊;持股数量：2,730,000;持股比例：0.54%","股东名称：张东宁;持股数量：2,170,000;持股比例：0.43%"
600113,浙江东日,"股东名称：浙江东方集团公司;持股数量：156,006,000;持股比例：48.97%","股东名称：黄奕平;持股数量：1,200,000;持股比例：0.38%","股东名称：胡文一;持股数量：964,800;持股比例：0.3%","股东名称：吴燕君;持股数量：926,691;持股比例：0.29%","股东名称：金定珍;持股数量：887,569;持股比例：0.28%","股东名称：周军;持股数量：775,153;持股比例：0.24%","股东名称：张阳春;持股数量：717,900;持股比例：0.23%","股东名称：高仙霞;持股数量：708,000;持股比例：0.22%","股东名称：聂富全;持股数量：590,000;持股比例：0.19%","股东名称：薛跃宏;持股数量：538,549;持股比例：0.17%"
600114,东睦股份,"股东名称：睦特殊金属工业株式会社;持股数量：97,770,000;持股比例：25.92%","股东名称：宁波金广投资股份有限公司;持股数量：34,315,350;持股比例：9.1%","股东名称：华夏资本－工商银行－华夏资本定向增发－远策2号资产管理计划;持股数量：18,390,804;持股比例：4.88%","股东名称：南京瑞森投资管理合伙企业（有限合伙）;持股数量：11,494,252;持股比例：3.05%","股东名称：全国社保基金一零四组合;持股数量：11,279,946;持股比例：2.99%","股东名称：全国社保基金五零四组合;持股数量：9,540,230;持股比例：2.53%","股东名称：兴业全球基金－上海银行－兴全定增42号分级特定多客户资产管理计划;持股数量：8,965,517;持股比例：2.38%","股东名称：全国社保基金五零三组合;持股数量：7,200,000;持股比例：1.91%","股东名称：东吴基金－农业银行－东吴鼎利27号资产管理计划;持股数量：6,896,552;持股比例：1.83%","股东名称：交通银行－华安策略优选股票型证券投资基金;持股数量：6,065,979;持股比例：1.61%"
