股票代码,简称,1,2,3,4,5,6,7,8,9,10
600302,标准股份,"股东名称：中国标准工业集团有限公司;持股数量：163,007,430;持股比例：47.11%","股东名称：周贵福;持股数量：2,768,462;持股比例：0.8%","股东名称：张燕珍;持股数量：2,073,975;持股比例：0.6%","股东名称：陈宏宇;持股数量：1,975,000;持股比例：0.57%","股东名称：郭轶晨;持股数量：1,779,999;持股比例：0.51%","股东名称：魏静;持股数量：1,468,624;持股比例：0.42%","股东名称：王际昀;持股数量：1,455,768;持股比例：0.42%","股东名称：中国中投证券有限责任公司客户信用交易担保证券账户;持股数量：1,220,950;持股比例：0.35%","股东名称：卢中青;持股数量：976,675;持股比例：0.28%","股东名称：裴敏;持股数量：887,091;持股比例：0.26%"
600303,曙光股份,"股东名称：辽宁曙光集团有限责任公司;持股数量：118,647,494;持股比例：20.65%","股东名称：中国银行-华宝兴业先进成长股票型证券投资基金;持股数量：2,000,000;持股比例：0.35%","股东名称：胡琴怡;持股数量：1,652,834;持股比例：0.29%","股东名称：任燕玲;持股数量：1,502,303;持股比例：0.26%","股东名称：安信证券股份有限公司客户信用交易担保证券账户;持股数量：1,491,600;持股比例：0.26%","股东名称：广发证券股份有限公司客户信用交易担保证券账户;持股数量：1,457,400;持股比例：0.25%","股东名称：申银万国证券股份有限公司客户信用交易担保证券账户;持股数量：1,296,349;持股比例：0.23%","股东名称：中国银河证券股份有限公司约定购回式证券交易专用证券账户;持股数量：1,217,900;持股比例：0.21%","股东名称：李宪国;持股数量：1,186,200;持股比例：0.21%","股东名称：张俊伟;持股数量：1,050,000;持股比例：0.18%"
600305,恒顺醋业,"股东名称：江苏恒顺集团有限公司;持股数量：66,042,630;持股比例：51.94%","股东名称：中国工商银行－易方达价值成长混合型证券投资基金;持股数量：4,800,000;持股比例：3.78%","股东名称：哥伦比亚大学;持股数量：3,676,000;持股比例：2.89%","股东名称：光大证券有限责任公司－中国光大银行股份有限公司－光大阳光集合资产管理计划;持股数量：2,739,203;持股比例：2.15%","股东名称：焦峰;持股数量：2,280,000;持股比例：1.79%","股东名称：光大证券－工行－光大阳光新兴产业集合资产管理计划;持股数量：2,033,094;持股比例：1.6%","股东名称：光大证券－工行－光大阳光混合优选(阳光6号)集合资产管理计划;持股数量：1,900,000;持股比例：1.49%","股东名称：谭寒;持股数量：1,592,699;持股比例：1.25%","股东名称：中国银行－华夏行业精选股票型证券投资基金(LOF);持股数量：1,399,754;持股比例：1.1%","股东名称：莱阳市巨隆煤化有限公司;持股数量：1,286,118;持股比例：1.01%"
600306,商业城,"股东名称：深圳市琪创能贸易有限公司;持股数量：22,290,664;持股比例：12.51%","股东名称：沈阳商业城(集团)有限公司;持股数量：20,907,940;持股比例：11.74%","股东名称：中兆投资管理有限公司;持股数量：18,236,403;持股比例：10.23%","股东名称：沈阳中兴商业集团有限公司;持股数量：4,233,578;持股比例：2.38%","股东名称：陈徽凤;持股数量：1,950,400;持股比例：1.09%","股东名称：华泰证券股份有限公司约定购回式证券交易专用证券账户;持股数量：1,758,800;持股比例：0.99%","股东名称：冯顺浓;持股数量：1,500,000;持股比例：0.84%","股东名称：黄丽娟;持股数量：1,419,732;持股比例：0.8%","股东名称：广发证券股份有限公司客户信用交易担保证券账户;持股数量：1,324,210;持股比例：0.74%","股东名称：朱成娟;持股数量：1,194,100;持股比例：0.67%"
600307,酒钢宏兴,"股东名称：酒泉钢铁(集团)有限责任公司;持股数量：3,425,910,150;持股比例：83.74%","股东名称：中国人民健康保险股份有限公司-传统-普通保险产品;持股数量：11,644,266;持股比例：0.28%","股东名称：金川集团有限公司;持股数量：5,272,728;持股比例：0.13%","股东名称：王必才;持股数量：5,168,232;持股比例：0.13%","股东名称：中国银河证券股份有限公司客户信用交易担保证券账户;持股数量：4,388,192;持股比例：0.11%","股东名称：华夏成长证券投资基金;持股数量：3,999,969;持股比例：0.1%","股东名称：中国银行股份有限公司-泰信蓝筹精选股票型证券投资基金;持股数量：3,656,328;持股比例：0.09%","股东名称：徐建兰;持股数量：3,103,702;持股比例：0.08%","股东名称：中国平安人寿保险股份有限公司-分红-个险分红;持股数量：2,453,921;持股比例：0.06%","股东名称：华夏基金(香港)有限公司-华夏沪深300指数ETF;持股数量：2,386,937;持股比例：0.06%"
600308,华泰股份,"股东名称：华泰集团有限公司;持股数量：401,490,831;持股比例：34.39%","股东名称：上海富林投资有限公司;持股数量：7,434,000;持股比例：0.64%","股东名称：虞鸣亮;持股数量：4,028,935;持股比例：0.35%","股东名称：中国建设银行股份有限公司－信诚中证500指数分级证券投资基金;持股数量：3,717,338;持股比例：0.32%","股东名称：仲红蕾;持股数量：3,073,657;持股比例：0.26%","股东名称：张学艳;持股数量：3,022,431;持股比例：0.26%","股东名称：广发证券股份有限公司客户信用交易担保证券账户;持股数量：2,640,710;持股比例：0.23%","股东名称：中国农业银行股份有限公司－南方中证500指数证券投资基金(LOF);持股数量：2,594,695;持股比例：0.22%","股东名称：光大证券股份有限公司客户信用交易担保证券账户;持股数量：2,399,707;持股比例：0.21%","股东名称：李美端;持股数量：2,005,000;持股比例：0.17%"
600309,万华化学,"股东名称：万华实业集团有限公司;持股数量：1,091,880,317;持股比例：50.5%","股东名称：中国工商银行-广发聚丰股票型证券投资基金;持股数量：47,180,000;持股比例：2.18%","股东名称：中国工商银行-易方达价值成长混合型证券投资基金;持股数量：37,549,931;持股比例：1.74%","股东名称：烟台冰轮股份有限公司;持股数量：30,915,329;持股比例：1.43%","股东名称：中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪;持股数量：25,158,133;持股比例：1.16%","股东名称：中国建设银行-华安宏利股票型证券投资基金;持股数量：21,199,996;持股比例：0.98%","股东名称：泰康人寿保险股份有限公司-投连-个险投连;持股数量：18,602,397;持股比例：0.86%","股东名称：中国太平洋人寿保险股份有限公司-分红-个人分红;持股数量：16,274,330;持股比例：0.75%","股东名称：交通银行-华安创新证券投资基金;持股数量：16,008,729;持股比例：0.74%","股东名称：中国银行-同盛证券投资基金;持股数量：14,375,712;持股比例：0.66%"
600310,桂东电力,"股东名称：广西贺州投资集团有限公司;持股数量：144,049,329;持股比例：52.21%","股东名称：中国建设银行-工银瑞信稳健成长股票型证券投资基金;持股数量：11,411,487;持股比例：4.14%","股东名称：沈振国;持股数量：6,940,810;持股比例：2.52%","股东名称：西藏自治区投资有限公司;持股数量：5,550,000;持股比例：2.01%","股东名称：全国社保基金四一三组合;持股数量：5,000,000;持股比例：1.81%","股东名称：武汉荣盛投资有限公司;持股数量：2,747,279;持股比例：1%","股东名称：中国银行-工银瑞信核心价值股票型证券投资基金;持股数量：1,854,787;持股比例：0.67%","股东名称：国泰君安证券股份有限公司客户信用交易担保证券账户;持股数量：1,544,115;持股比例：0.56%","股东名称：国信证券股份有限公司客户信用交易担保证券账户;持股数量：1,218,012;持股比例：0.44%","股东名称：徐永祥;持股数量：1,200,000;持股比例：0.43%"
600311,荣华实业,"股东名称：武威荣华工贸有限公司;持股数量：108,976,734;持股比例：16.37%","股东名称：武威塑料包装有限公司;持股数量：2,550,000;持股比例：0.38%","股东名称：中信证券股份有限公司客户信用交易担保证券账户;持股数量：2,542,690;持股比例：0.38%","股东名称：中国建设银行股份有限公司－信诚中证500指数分级证券投资基金;持股数量：2,337,568;持股比例：0.35%","股东名称：中国农业银行股份有限公司－南方中证500指数证券投资基金(LOF) ;持股数量：2,113,117;持股比例：0.32%","股东名称：于建军;持股数量：2,000,000;持股比例：0.3%","股东名称：莒县华侨饮食服务有限公司;持股数量：1,849,068;持股比例：0.28%","股东名称：中国中投证券有限责任公司客户信用交易担保证券账户;持股数量：1,592,500;持股比例：0.24%","股东名称：中国工商银行股份有限公司－广发中证500指数证券投资基金(LOF);持股数量：1,488,896;持股比例：0.22%","股东名称：中国银行股份有限公司－上证大宗商品股票交易型开放式指数证券投资基金;持股数量：1,469,786;持股比例：0.22%"
600312,平高电气,"股东名称：平高集团有限公司;持股数量：203,999,544;持股比例：24.91%","股东名称：上海思源如高科技发展有限公司;持股数量：14,370,000;持股比例：1.75%","股东名称：交通银行-鹏华中国50开放式证券投资基金;持股数量：10,099,729;持股比例：1.23%","股东名称：中国银行股份有限公司-泰达宏利行业精选证券投资基金;持股数量：10,000,000;持股比例：1.22%","股东名称：新华人寿保险股份有限公司-分红-个人分红-018L-FH002沪;持股数量：8,726,886;持股比例：1.07%","股东名称：普丰证券投资基金;持股数量：5,999,920;持股比例：0.73%","股东名称：航天科技财务有限责任公司;持股数量：5,922,187;持股比例：0.72%","股东名称：新华人寿保险股份有限公司-分红-团体分红-018L-FH001沪;持股数量：5,092,239;持股比例：0.62%","股东名称：中国人民人寿保险股份有限公司-分红-个险分红;持股数量：4,775,940;持股比例：0.58%","股东名称：中信实业银行-招商优质成长股票型证券投资基金;持股数量：4,680,114;持股比例：0.57%"
600313,中农资源,"股东名称：中国农垦(集团)总公司;持股数量：100,100,000;持股比例：27.25%","股东名称：中国农业发展集团有限公司;持股数量：63,087,248;持股比例：17.18%","股东名称：北京湘鄂情股份有限公司;持股数量：30,420,000;持股比例：8.28%","股东名称：上海弘腾投资中心(有限合伙);持股数量：14,740,000;持股比例：4.01%","股东名称：张倩;持股数量：2,332,998;持股比例：0.64%","股东名称：吕涛;持股数量：2,113,471;持股比例：0.58%","股东名称：张志;持股数量：1,979,364;持股比例：0.54%","股东名称：张礼佩;持股数量：1,555,948;持股比例：0.42%","股东名称：邱白蓉;持股数量：1,501,400;持股比例：0.41%","股东名称：王芸;持股数量：1,497,700;持股比例：0.41%"
600315,上海家化,"股东名称：上海家化(集团)有限公司;持股数量：120,060,188;持股比例：26.78%","股东名称：上海久事公司;持股数量：20,728,571;持股比例：4.62%","股东名称：中银持续增长股票型证券投资基金;持股数量：13,288,024;持股比例：2.96%","股东名称：汇添富成长焦点股票型证券投资基金;持股数量：13,107,292;持股比例：2.92%","股东名称：易方达价值成长混合型证券投资基金;持股数量：12,700,000;持股比例：2.83%","股东名称：嘉实策略增长混合型证券投资基金;持股数量：12,501,218;持股比例：2.79%","股东名称：华商盛世成长股票型证券投资基金;持股数量：10,883,349;持股比例：2.43%","股东名称：上海市城市建设投资开发总公司;持股数量：10,364,285;持股比例：2.31%","股东名称：华商策略精选灵活配置混合型证券投资基金;持股数量：8,581,052;持股比例：1.91%","股东名称：华商领先企业混合型证券投资基金;持股数量：8,005,400;持股比例：1.79%"
600316,洪都航空,"股东名称：中国航空科技工业股份有限公司;持股数量：312,883,210;持股比例：43.63%","股东名称：江西洪都航空工业集团有限责任公司;持股数量：31,428,926;持股比例：4.38%","股东名称：西藏自治区投资有限公司;持股数量：15,533,416;持股比例：2.17%","股东名称：中国人寿保险(集团)公司-传统-普通保险产品;持股数量：7,970,458;持股比例：1.11%","股东名称：中国建设银行-华夏红利混合型开放式证券投资基金;持股数量：6,413,357;持股比例：0.89%","股东名称：中国建设银行股份有限公司-兴全社会责任股票型证券投资基金;持股数量：4,691,381;持股比例：0.65%","股东名称：兴业银行股份有限公司-兴全趋势投资混合型证券投资基金;持股数量：4,140,801;持股比例：0.58%","股东名称：国联证券股份有限公司;持股数量：3,722,330;持股比例：0.52%","股东名称：中国银行股份有限公司-嘉实沪深300交易型开放式指数证券投资基金;持股数量：3,410,235;持股比例：0.48%","股东名称：中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪;持股数量：3,217,076;持股比例：0.45%"
600317,营口港,"股东名称：营口港务集团有限公司;持股数量：1,714,792,179;持股比例：79.47%","股东名称：安君;持股数量：5,884,920;持股比例：0.27%","股东名称：田栋;持股数量：2,800,000;持股比例：0.13%","股东名称：郭希元;持股数量：2,164,000;持股比例：0.1%","股东名称：华泰证券股份有限公司客户信用交易担保证券账户;持股数量：1,809,700;持股比例：0.08%","股东名称：郭思佳;持股数量：1,727,612;持股比例：0.08%","股东名称：长城证券有限责任公司客户信用交易担保证券账户;持股数量：1,731,821;持股比例：0.08%","股东名称：陈耀华;持股数量：1,529,927;持股比例：0.07%","股东名称：营口鑫达投资有限公司;持股数量：1,330,900;持股比例：0.06%","股东名称：黄泽雯;持股数量：1,188,800;持股比例：0.05%"
600318,巢东股份,"股东名称：PROSPERITY MINERALS INVESTMENT LIMITED;持股数量：80,000,000;持股比例：33.06%","股东名称：安徽海螺水泥股份有限公司;持股数量：39,385,700;持股比例：16.28%","股东名称：交通银行-富国天益价值证券投资基金;持股数量：8,996,816;持股比例：3.72%","股东名称：中国农业银行-中邮核心成长股票型证券投资基金;持股数量：6,880,902;持股比例：2.84%","股东名称：全国社保基金一一六组合;持股数量：4,000,087;持股比例：1.65%","股东名称：中国工商银行-申万菱信新经济混合型证券投资基金;持股数量：3,143,576;持股比例：1.3%","股东名称：芜湖宜居置业发展有限公司;持股数量：2,030,000;持股比例：0.84%","股东名称：兴业国际信托有限公司-兴业天津<2008-4号>;持股数量：2,000,000;持股比例：0.83%","股东名称：中国农业银行股份有限公司-中邮核心优势灵活配置混合型证券投资基金;持股数量：1,800,000;持股比例：0.74%","股东名称：中国农业银行-华夏复兴股票型证券投资基金;持股数量：1,146,223;持股比例：0.47%"
600319,*ST亚星,"股东名称：山东省盐业集团有限公司;持股数量：55,232,797;持股比例：17.5%","股东名称：潍坊亚星集团有限公司;持股数量：55,232,797;持股比例：17.5%","股东名称：嘉耀国际投资有限公司;持股数量：44,218,132;持股比例：14.01%","股东名称：中海信托股份有限公司－浦江之星11号集合资金信托计划;持股数量：4,654,990;持股比例：1.47%","股东名称：李红卫;持股数量：3,947,172;持股比例：1.25%","股东名称：刘福民;持股数量：2,465,522;持股比例：0.78%","股东名称：华西证券有限责任公司客户信用交易担保证券账户;持股数量：1,507,700;持股比例：0.48%","股东名称：吴向宁;持股数量：1,316,492;持股比例：0.42%","股东名称：张京艳;持股数量：1,305,200;持股比例：0.41%","股东名称：平安证券有限责任公司客户信用交易担保证券账户;持股数量：958,166;持股比例：0.3%"
600320,振华重工,"股东名称：中国交通建设股份有限公司;持股数量：1,265,637,849;持股比例：28.83%","股东名称：ZHEN HUA ENGINEERING COMPANY LIMITED;持股数量：749,677,500;持股比例：17.08%","股东名称：TOYO SECURITIES ASIA LTD. A/C CLIENT;持股数量：22,112,478;持股比例：0.5%","股东名称：SCBHK A/C GOVERNMENT OF SINGAPORE INVESTMENT CORPORATION - A/C ""C"";持股数量：18,046,654;持股比例：0.41%","股东名称：NAITO SECURITIES CO., LTD.;持股数量：15,093,553;持股比例：0.34%","股东名称：ZHEN HWA HARBOUR CONSTRUCTION COMPANY LIMITED;持股数量：14,285,700;持股比例：0.33%","股东名称：民生人寿保险股份有限公司-传统保险产品;持股数量：13,265,084;持股比例：0.3%","股东名称：绍兴远东热电有限公司;持股数量：8,777,800;持股比例：0.2%","股东名称：AIZAWA SECURITIES CO.,LTD.;持股数量：7,172,094;持股比例：0.16%","股东名称：三亚成大投资有限公司;持股数量：6,176,801;持股比例：0.14%"
600321,国栋建设,"股东名称：四川国栋建设集团有限公司;持股数量：358,060,570;持股比例：30.32%","股东名称：天津凯石益金股权投资基金合伙企业（有限合伙）;持股数量：36,000,000;持股比例：3.05%","股东名称：刘述林;持股数量：18,183,118;持股比例：1.54%","股东名称：国泰君安证券股份有限公司约定购回式证券交易专用证券账户;持股数量：14,810,000;持股比例：1.25%","股东名称：上海力利投资管理合伙企业（有限合伙）;持股数量：7,149,000;持股比例：0.61%","股东名称：许青桥;持股数量：7,025,210;持股比例：0.59%","股东名称：王春鸣;持股数量：6,865,568;持股比例：0.58%","股东名称：孙平;持股数量：5,400,668;持股比例：0.46%","股东名称：杨洪芬;持股数量：3,691,800;持股比例：0.31%","股东名称：杭州锦月控股有限公司;持股数量：3,570,000;持股比例：0.3%"
600322,天房发展,"股东名称：天津市房地产开发经营集团有限公司;持股数量：277,661,690;持股比例：25.11%","股东名称：上海锦江国际投资管理有限公司;持股数量：20,000,000;持股比例：1.81%","股东名称：深圳市津房物业发展有限公司;持股数量：19,182,732;持股比例：1.73%","股东名称：中信信托有限责任公司-支支打08信托产品;持股数量：6,700,048;持股比例：0.61%","股东名称：中融国际信托有限公司-融裕23号;持股数量：6,415,889;持股比例：0.58%","股东名称：孙学军;持股数量：3,965,176;持股比例：0.36%","股东名称：北京元翔恒基投资有限公司;持股数量：3,200,335;持股比例：0.29%","股东名称：中国农业银行股份有限公司-南方中证500指数证券投资基金(LOF);持股数量：2,808,189;持股比例：0.25%","股东名称：中国建设银行-华夏红利混合型开放式证券投资基金;持股数量：2,374,016;持股比例：0.21%","股东名称：中国农业生产资料集团公司;持股数量：2,000,000;持股比例：0.18%"
600323,南海发展,"股东名称：佛山市南海供水集团有限公司;持股数量：137,779,089;持股比例：23.79%","股东名称：广东南海控股投资有限公司;持股数量：91,319,726;持股比例：15.77%","股东名称：福建省华兴集团有限责任公司;持股数量：24,239,420;持股比例：4.18%","股东名称：国际金融-渣打-GOVERNMENTOFSINGAPOREINVESTMENTCORPORATIONPTELTD;持股数量：11,058,112;持股比例：1.91%","股东名称：全国社保基金一一零组合;持股数量：10,305,266;持股比例：1.78%","股东名称：中国银行-招商先锋证券投资基金;持股数量：5,738,819;持股比例：0.99%","股东名称：施韶东;持股数量：3,637,288;持股比例：0.63%","股东名称：李宝鉴;持股数量：2,768,771;持股比例：0.48%","股东名称：泰康人寿保险股份有限公司-万能-个险万能;持股数量：2,421,199;持股比例：0.42%","股东名称：冯翔;持股数量：2,403,907;持股比例：0.42%"
600325,华发股份,"股东名称：珠海华发集团有限公司;持股数量：179,055,046;持股比例：21.91%","股东名称：全国社保基金一零二组合;持股数量：28,158,431;持股比例：3.45%","股东名称：中国工商银行－博时精选股票证券投资基金;持股数量：21,999,972;持股比例：2.69%","股东名称：招商银行股份有限公司－光大保德信优势配置股票型证券投资基金;持股数量：21,881,390;持股比例：2.68%","股东名称：中国人寿保险股份有限公司－分红－个人分红－005L－FH002沪;持股数量：20,319,279;持股比例：2.49%","股东名称：珠海华发汽车销售有限公司;持股数量：12,068,524;持股比例：1.48%","股东名称：珠海华发物业管理服务有限公司;持股数量：12,068,518;持股比例：1.48%","股东名称：中国建设银行－工银瑞信红利股票型证券投资基金;持股数量：11,400,000;持股比例：1.4%","股东名称：招商证券股份有限公司客户信用交易担保证券账户;持股数量：10,735,379;持股比例：1.31%","股东名称：中国银行－嘉实服务增值行业证券投资基金;持股数量：8,400,000;持股比例：1.03%"
600326,西藏天路,"股东名称：西藏天路建筑工业集团有限公司;持股数量：150,923,532;持股比例：27.58%","股东名称：西藏自治区交通工业总公司;持股数量：21,067,863;持股比例：3.85%","股东名称：西藏天海集团有限责任公司;持股数量：17,812,431;持股比例：3.26%","股东名称：陈冠生;持股数量：2,537,300;持股比例：0.46%","股东名称：徐先章;持股数量：2,038,900;持股比例：0.37%","股东名称：中国银河证券股份有限公司客户信用交易担保证券账户;持股数量：1,693,200;持股比例：0.31%","股东名称：中国建设银行股份有限公司－信诚中证500指数分级证券投资基金;持股数量：1,637,370;持股比例：0.3%","股东名称：西藏自治区交通厅格尔木运输总公司;持股数量：1,512,255;持股比例：0.28%","股东名称：罗美花;持股数量：1,378,286;持股比例：0.25%","股东名称：光大证券股份有限公司客户信用交易担保证券账户;持股数量：1,280,800;持股比例：0.23%"
600327,大东方,"股东名称：江苏无锡商业大厦集团有限公司;持股数量：225,150,000;持股比例：43.16%","股东名称：江苏绿地农业科技发展有限公司;持股数量：23,671,963;持股比例：4.54%","股东名称：中国工商银行－广发聚丰股票型证券投资基金;持股数量：19,018,393;持股比例：3.65%","股东名称：中国工商银行－易方达价值精选股票型证券投资基金;持股数量：11,006,634;持股比例：2.11%","股东名称：中国工商银行－国投瑞银核心企业股票型证券投资基金;持股数量：10,032,635;持股比例：1.92%","股东名称：东方证券股份有限公司;持股数量：8,002,224;持股比例：1.53%","股东名称：中国工商银行－汇添富成长焦点股票型证券投资基金;持股数量：7,000,000;持股比例：1.34%","股东名称：中国农业银行－华夏平稳增长混合型证券投资基金;持股数量：4,999,919;持股比例：0.96%","股东名称：厦门国际信托有限公司－德鼎瑞龙一号集合资金信托;持股数量：4,271,055;持股比例：0.82%","股东名称：中国工商银行－汇添富优势精选混合型证券投资基金;持股数量：3,929,830;持股比例：0.75%"
600328,兰太实业,"股东名称：中盐吉兰泰盐化集团有限公司                                                      ;持股数量：161,144,150;持股比例：44.87%","股东名称：内蒙古自治区盐业公司                                                            ;持股数量：2,635,143;持股比例：0.73%","股东名称：俞斌                                                                            ;持股数量：1,401,402;持股比例：0.39%","股东名称：重庆国际信托有限公司－润丰柒号证券投资集合资金信托计划                          ;持股数量：1,100,000;持股比例：0.31%","股东名称：兴业证券股份有限公司客户信用交易担保证券账户                                    ;持股数量：1,062,330;持股比例：0.3%","股东名称：徐晓晖                                                                          ;持股数量：881,509;持股比例：0.25%","股东名称：白光华                                                                          ;持股数量：760,000;持股比例：0.21%","股东名称：孙东霖                                                                          ;持股数量：730,800;持股比例：0.2%","股东名称：中国建设银行股份有限公司－信诚中证500指数分级证券投资基金                       ;持股数量：718,185;持股比例：0.2%","股东名称：国泰君安证券股份有限公司客户信用交易担保证券账户                                ;持股数量：692,800;持股比例：0.19%"
600329,中新药业,"股东名称：天津金浩医药有限公司;持股数量：325,610,792;持股比例：44.04%","股东名称：RAFFLES NOMINEES (PTE) LTD;持股数量：29,550,000;持股比例：4%","股东名称：CITYBANK NOMS S’PORE PTE LTD;持股数量：29,128,000;持股比例：3.94%","股东名称：HSBC (SINGAPORE) NOMS PTE LTD;持股数量：22,834,000;持股比例：3.09%","股东名称：DB NOMINEES (S) PTE LTD;持股数量：19,956,000;持股比例：2.7%","股东名称：泰康人寿保险股份有限公司-分红-个人分红-019L-FH002沪;持股数量：12,242,969;持股比例：1.66%","股东名称：泰康人寿保险股份有限公司-投连-个险投连;持股数量：7,248,688;持股比例：0.98%","股东名称：PHILLP SECURITIES PTE LTD;持股数量：6,962,092;持股比例：0.94%","股东名称：BANK OF CHINA NOMINEES PTE LTD;持股数量：6,353,000;持股比例：0.86%","股东名称：MORGAN STANLEY ASIA (S' PORE);持股数量：6,239,000;持股比例：0.84%"
600330,天通股份,"股东名称：潘建清;持股数量：47,755,150;持股比例：8.11%","股东名称：天通高新集团有限公司;持股数量：47,468,175;持股比例：8.06%","股东名称：宝钢发展有限公司;持股数量：22,248,025;持股比例：3.78%","股东名称：潘建忠;持股数量：19,831,380;持股比例：3.37%","股东名称：潘娟美;持股数量：19,021,210;持股比例：3.23%","股东名称：海宁市经济发展投资公司;持股数量：12,719,911;持股比例：2.16%","股东名称：中国电子科技集团公司第四十八研究所;持股数量：11,723,420;持股比例：1.99%","股东名称：於志华;持股数量：8,028,402;持股比例：1.36%","股东名称：潘金鑫;持股数量：4,760,000;持股比例：0.81%","股东名称：张利明;持股数量：2,538,723;持股比例：0.43%"
600331,宏达股份,"股东名称：四川宏达实业有限公司;持股数量：272,400,000;持股比例：26.4%","股东名称：云南国际信托有限公司-云信成长2007-2第五期集合资金信托;持股数量：16,014,086;持股比例：1.55%","股东名称：江苏省国际信托有限责任公司－民生新股自由打资金信托二号;持股数量：15,883,005;持股比例：1.54%","股东名称：邹健;持股数量：12,515,182;持股比例：1.21%","股东名称：中国银行股份有限公司－嘉实沪深300交易型开放式指数证券投资基金;持股数量：6,543,865;持股比例：0.63%","股东名称：中信信托有限责任公司－建苏725;持股数量：6,512,542;持股比例：0.63%","股东名称：中国工商银行－宝盈泛沿海区域增长股票证券投资基金;持股数量：5,704,630;持股比例：0.55%","股东名称：海通证券股份有限公司客户信用交易担保证券账户;持股数量：4,690,521;持股比例：0.46%","股东名称：中国工商银行股份有限公司－华泰柏瑞沪深300交易型开放式指数证券投资基金;持股数量：3,796,252;持股比例：0.37%","股东名称：中国银河证券股份有限公司客户信用交易担保证券账户;持股数量：3,686,154;持股比例：0.36%"
600332,白云山,"股东名称：广药集团;持股数量：390,833,391;持股比例：48.2%","股东名称：香港中央结算(代理人)有限公司;持股数量：219,455,389;持股比例：27.06%","股东名称：中国建设银行股份有限公司-兴全社会责任股票型证券投资基金;持股数量：2,949,104;持股比例：0.36%","股东名称：交通银行-海富通精选证券投资基金;持股数量：2,679,780;持股比例：0.33%","股东名称：中国工商银行-广发大盘成长混合型证券投资基金;持股数量：2,500,000;持股比例：0.31%","股东名称：中国工商银行股份有限公司-海富通中小盘股票型证券投资基金;持股数量：2,204,870;持股比例：0.27%","股东名称：中国农业银行股份有限公司-景顺长城能源基建股票型证券投资基金;持股数量：2,199,990;持股比例：0.27%","股东名称：长安国际信托股份有限公司;持股数量：2,069,303;持股比例：0.26%","股东名称：中国建设银行股份有限公司-摩根士丹利华鑫消费领航混合型证券投资基金;持股数量：1,981,873;持股比例：0.24%","股东名称：中国建设银行股份有限公司-博时裕富沪深300指数证券投资基金;持股数量：1,390,379;持股比例：0.17%"
600333,长春燃气,"股东名称：长春燃气控股有限公司;持股数量：244,800,000;持股比例：53.04%","股东名称：中国建设银行股份有限公司－信诚中证500指数分级证券投资基金;持股数量：1,474,263;持股比例：0.32%","股东名称：中国建设银行－华富竞争力优选混合型证券投资基金;持股数量：1,399,857;持股比例：0.3%","股东名称：招商银行股份有限公司－华富成长趋势股票型证券投资基金;持股数量：1,174,801;持股比例：0.25%","股东名称：马伟波;持股数量：810,000;持股比例：0.18%","股东名称：山东省国际信托有限公司－证研一期集合信托;持股数量：765,500;持股比例：0.17%","股东名称：中国农业银行股份有限公司－南方中证500指数证券投资基金(LOF);持股数量：732,600;持股比例：0.16%","股东名称：张赛琴;持股数量：722,900;持股比例：0.16%","股东名称：华润深国投信托有限公司－福祥新股申购3号信托;持股数量：700,000;持股比例：0.15%","股东名称：长江证券股份有限公司客户信用交易担保证券账户;持股数量：583,900;持股比例：0.13%"
600335,国机汽车,"股东名称：中国机械工业集团有限公司;持股数量：347,927,418;持股比例：62.13%","股东名称：天津渤海国有资产经营管理有限公司;持股数量：51,395,655;持股比例：9.18%","股东名称：长江证券股份有限公司客户信用交易担保证券账户;持股数量：18,489,740;持股比例：3.3%","股东名称：中国农业银行-国泰金牛创新成长股票型证券投资基金;持股数量：12,727,912;持股比例：2.27%","股东名称：交通银行-国泰金鹰增长证券投资基金;持股数量：9,934,885;持股比例：1.77%","股东名称：中国建设银行-国泰金马稳健回报证券投资基金;持股数量：9,385,405;持股比例：1.68%","股东名称：天津道泓股权投资基金有限公司;持股数量：5,653,734;持股比例：1.01%","股东名称：成都嘉合兴商贸有限公司;持股数量：4,844,036;持股比例：0.86%","股东名称：中国银行-国泰金鹏蓝筹价值混合型证券投资基金;持股数量：3,907,013;持股比例：0.7%","股东名称：中国建设银行股份有限公司-国泰中小盘成长股票型证券投资基金(LOF);持股数量：3,600,859;持股比例：0.64%"
600336,澳柯玛,"股东名称：青岛市企业发展投资有限公司;持股数量：155,945,190;持股比例：45.73%","股东名称：青岛兴海韵商贸有限公司;持股数量：9,933,400;持股比例：2.91%","股东名称：中信证券股份有限公司客户信用交易担保证券账户;持股数量：2,367,800;持股比例：0.69%","股东名称：许磊;持股数量：1,300,000;持股比例：0.38%","股东名称：熊卫红;持股数量：1,110,000;持股比例：0.33%","股东名称：光大证券股份有限公司客户信用交易担保证券账户;持股数量：1,016,563;持股比例：0.3%","股东名称：广州科源中小企业投资经营有限公司;持股数量：1,000,000;持股比例：0.29%","股东名称：熊国强;持股数量：936,760;持股比例：0.27%","股东名称：国泰君安证券股份有限公司客户信用交易担保证券账户;持股数量：691,331;持股比例：0.2%","股东名称：戚小梅;持股数量：680,100;持股比例：0.2%"
