股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600265,*ST景谷,"云南景谷林业股份有限公司","杨松宇","云南省景谷傣族彝族自治县振兴路83号","666400","www.jgly.cn","邱海涛","0879-5226502","qiuhaitao@jgly.cn","17,692","0","0","0","297,870,051.99","-128,780,041.18","-123,993,378.06","-134,742,300.05","-139,798,152.37","-2,192,314.1","572,098,996.96","148,953,637.29","-1.04","-1.04","-1.08","0","-62.29","0","-64.62","-0.02","1.15"
600266,北京城建,"北京城建投资发展股份有限公司","刘龙华","北京市海淀区大柳树富海中心2号楼20层","100029","www.bucid.com","张财广","010-82275538","zhangcg@bucid.com","56,597","0","2","0","5,246,498,062.03","1,755,834,779.46","1,762,687,350.86","855,470,599.7","845,647,666.01","-333,457,348.38","21,990,415,239.49","5,895,157,427.58","0.96","0.96","0.95","0","15.19","0","15.01","-0.38","6.63"
600267,海正药业,"浙江海正药业股份有限公司","白骅","浙江省台州市椒江区外沙路46号","318000","http://www.hisunpharm.com","张薇","0571-85278141、0576-88827809","stock600267@hisunpharm.com","8,798","0","1.5","6","5,161,394,214.65","567,156,520.58","618,797,230.54","504,081,307.43","459,961,426.8","525,312,010.86","8,230,981,671.41","4,500,433,576.45","0.98","0.98","0.89","0","12.84","0","11.71","1","8.58"
600268,国电南自,"国电南京自动化股份有限公司","王日文","江苏省南京市江宁开发区菲尼克斯路11号","210032","http://www.sac-china.com","彭刚平","025-83410173；025-83537368","s-dept@sac-china.com","39,504","0","1","0","3,204,148,957.15","40,001,038.09","300,002,129.17","229,435,043.45","101,281,841.05","6,378,191.81","7,284,716,374.9","2,333,337,491.66","0.36","0.36","0.16","0","12.26","0","5.61","0.01","3.67"
600269,赣粤高速,"江西赣粤高速公路股份有限公司","黄铮","南昌市高新技术开发区火炬大街199号赣能大厦","330025","http://www.600269.cn","熊长水","0791-86539322","xcs@600269.cn","156,526","0","1","0","4,101,062,392.47","1,305,856,807.6","1,580,338,973.73","1,108,820,059.32","908,855,481.36","1,914,567,732.43","23,005,727,948.13","10,005,561,093.17","0.47","0.47","0.39","0","11.48","0","9.41","0.82","4.28"
600270,外运发展,"中外运空运发展股份有限公司","张建卫","北京市顺义区天竺空港工业区A区天柱路20号","101312","www.sinoair.com","王晓征","8610-80418928","stock@sinoair.com","59,319","0","2","0","3,891,291,832.74","466,420,651.33","466,881,267.94","452,270,994.16","429,792,500","-76,505,493.22","5,523,367,157.12","4,859,371,585.79","0.5","0.5","0.47","0","8.89","0","8.45","-0.08","5.37"
600271,航天信息,"航天信息股份有限公司","于滨","北京市海淀区杏石口路甲18号","100195","http://www.aisino.com","王毓敏","010-88896051","wym@aisino.com","29,529","0","4.2","0","11,539,776,579.11","1,436,584,302.43","1,495,442,604.14","987,060,520.71","965,425,453.2","1,194,545,844.64","7,221,501,810.65","4,787,684,370.39","1.07","1.07","1.05","0","22.09","0","21.61","1.29","5.18"
600272,开开实业,"上海开开实业股份有限公司","何才彪","上海市万航渡路888号","200041","www.chinesekk.com","黄伟康","86-21-62712138","dm@chinesekk.com","39,313","0","0","0","797,189,525.6","30,591,245.37","44,128,142.36","38,578,677.8","-3,958,173.01","-16,094,432.62","976,761,541.91","344,738,372.31","0.16","0.16","-0.02","0","11.63","0","-1.19","-0.07","1.42"
600273,华芳纺织,"华芳纺织股份有限公司","戴云达","江苏省张家港市塘桥镇人民南路1号","215611","-","赵江波","0512-58438222","zqb@hfang.com.cn","39,850","0","0","0","1,747,486,399.44","-289,438,848.49","-286,918,040.29","-294,866,660.74","-317,699,830.72","-17,658,625.84","1,802,863,354.15","583,800,281.99","-0.94","-0.94","-1.01","0","-39.61","0","-42.68","-0.06","1.85"
600275,武昌鱼,"湖北武昌鱼股份有限公司","高士庆","湖北省鄂州市洋澜路中段东侧第三幢第四层","436000","http://www.wuchangyu.com.cn","许轼","0711-3200330   010-84094197","wuchangyu@263.net","35,165","0","0","0","13,537,591","-34,370,855.19","-30,248,650.6","-29,578,786","-34,832,747.65","-12,224,555.57","2,817,878,418.34","223,385,423.43","-0.06","-0.06","-0.07","0","-12.42","0","-14.62","-0.02","0.44"
600276,恒瑞医药,"江苏恒瑞医药股份有限公司","孙飘扬","连云港市经济技术开发区黄河路38号","222000","http://www.hrs.com.cn","戴洪斌","0518-85469805","600276@ hrs.com.cn","21,643","1","0.9","0","4,550,391,768.99","1,032,395,071.01","1,065,045,643.73","876,611,061.8","848,769,374.36","527,357,720.75","4,818,023,175.48","4,224,177,380.85","0.78","0.78","0.76","0","23.11","0","22.38","0.47","3.76"
600277,亿利能源,"内蒙古亿利能源股份有限公司","尹成国","内蒙古鄂尔多斯市东胜区鄂尔多斯西街30号","100031、017000","http://www.elion.cn","王俊明","内蒙古鄂尔多斯市东胜区鄂尔多斯西街30号","0477-8371744","36,614","0","1","7","9,536,905,004.82","650,887,951.67","650,809,775.67","337,398,245.59","283,397,388.83","509,838,536.16","16,319,545,331.87","5,486,940,167.66","0.37","0.37","0.31","0","5.63","0","4.73","0.57","6.08"
600278,东方创业,"东方国际创业股份有限公司","蔡鸿生","上海市浦东大道1476号","200336","www.oie.com.cn","黄大瑜","62789999","oiehq@oie.com.cn","24,368","0","0.5","3","15,654,607,000.35","278,581,070.93","313,330,975.04","189,998,901.01","100,160,628.38","93,646,918.91","5,247,880,051.12","2,396,941,465.96","0.47","0.47","0.26","0","7.97","0","4.38","0.23","5.97"
600279,重庆港九,"重庆港九股份有限公司","孙万发","重庆市九龙坡区盘龙镇盘龙五村113-13号","400025","http://www.cqgj.com.cn","张强","023-63100993","zhangqiang921@sina.com","36,483","0","0.5","0","1,471,233,908.47","107,779,923.31","120,927,104.55","91,160,590.67","61,029,544.09","244,418,774.5","4,827,866,445.69","1,698,383,641.87","0.27","0.27","0.18","0","5.5","0","3.68","0.71","4.96"
600280,中央商场,"南京中央商场（集团）股份有限公司","胡晓军","南京市白下区中山南路79号","210041","www.njzysc.com","陈新生","025?66008061","chenxs_nj@sina.com","3,014","0","1.6","0","6,579,000,536.29","269,461,325.8","128,215,479.38","53,329,355.85","159,523,487.44","-362,705,516.96","6,718,554,127.94","651,104,818.03","0.37","0.37","1.11","0","6.24","0","18.66","-2.53","4.54"
600281,太化股份,"太原化工股份有限公司","邢亚东","山西省太原市学府西街高科技园区长治路工西三条2号","030021","http://www.thgf.cn","郭枭","0351-5638016","guoxiao1960@163.com","25,971","0","0","0","3,167,028,329.44","-17,943,264.36","7,436,006.35","34,617,682.83","-118,675,882.68","187,756,964.27","4,104,062,859.09","861,028,734.27","0.07","0.07","-0.23","0","3.66","0","-17.93","0.37","1.68"
600282,南钢股份,"南京钢铁股份有限公司","杨思明","江苏省南京市六合区卸甲甸","210035","http://www.600282.net","徐林","025-57072073","nggf@600282.net","114,483","0","0.7","0","38,565,150,977.21","263,534,539.96","281,034,520.35","325,350,812.46","291,499,166.16","-458,418,710.36","34,340,853,879.98","9,690,256,042.88","0.08","0.08","0.08","0","3.2","0","2.86","-0.12","2.5"
600283,钱江水利,"钱江水利开发股份有限公司","何中辉","浙江省杭州市三台山路3号","310013","http://www.qjwater.com.cn","吴天石","0571-87974399","wts@qjwater.com.cn","46,149","0","2","0","573,281,947.05","91,450,839.87","91,039,116.82","75,049,500.02","63,398,993.58","21,183,319.77","2,916,565,667.09","982,989,306.63","0.26","0.26","0.22","0","6.66","0","5.63","0.07","3.45"
600284,浦东建设,"上海浦东路桥建设股份有限公司","葛培健","上海市浦东新区佳林路1028号","200120","www.pdjs.com.cn","颜立群","021-58206677-226","yanlq@pdjs.com.cn","57,545","0","1","2","1,141,767,033.45","394,093,041.17","413,023,842.32","204,932,836.51","189,925,218.45","27,465,620.6","13,085,582,269.7","2,577,507,486.1","0.49","0.49","0.46","0","8.07","0","7.48","0.07","6.21"
600285,羚锐制药,"河南羚锐制药股份有限公司","熊维政","河南省新县向阳路232号","465550","http://www.lingrui.com","吴希振","0376-2973569","wxz@lingrui.com","45,197","0","1.5","0","448,778,162.29","28,865,357.9","34,266,985.8","29,851,405.02","13,191,021.42","40,487,860.9","1,208,031,381.6","665,604,023.45","0.15","0.15","0.07","0","4.92","0","2.18","0.2","3.32"
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"江苏舜天股份有限公司","黄旭芒","南京市雨花台区软件大道21号","210012","www.saintycorp.com","陈浩杰","025-52875628","ir@saintycorp.com","32,439","0","0.3","0","5,929,160,117.73","58,743,017.63","74,680,926.58","36,670,342.96","-92,543,503.46","185,555,260.2","4,816,166,649.46","861,240,794.84","0.08","0","-0.21","0","4.12","0","0","0.42","1.97"
600288,大恒科技,"大恒新纪元科技股份有限公司","张家林","北京市海淀区苏州街3 号大恒科技大厦北座13 层","100080","http://www.dhxjy.com.cn","严宏深","010-82827855","600288＠dhkj.sina.net","58,150","0","0","0","4,084,484,815.58","89,199,854.18","169,719,642.69","107,217,790.25","65,376,812.62","117,576,885.26","3,282,352,036.07","1,353,630,922.84","0.25","0.25","0.15","0","8.25","0","5.03","0.27","3.1"
600289,亿阳信通,"亿阳信通股份有限公司","常学群","哈尔滨南岗区高新技术产业开发区1号楼","100093 150090","http://www.boco.com.cn:8080/bocoit/index.asp","常学群","010-88157899","bit@boco.com.cn","65,448","0","0.6","0","1,217,326,883.97","194,260,147.47","213,944,736.51","193,992,111.42","116,079,716.59","16,984,171.2","2,741,604,501.89","1,796,420,777.83","0.34","0.34","0.2","0","12.12","0","7.44","0.03","3.11"
600290,华仪电气,"华仪电气股份有限公司","陈道荣","浙江省乐清市经济开发区（盐盆新区）纬四路","325600","www.huayi.com","张传晕","0577-62661122","hyzqb@heag.com","46,862","0","0","0","1,578,743,060.34","81,475,556.08","81,639,088.71","59,912,060.67","59,246,765.5","25,365,148.97","4,099,576,894.15","1,841,996,249.19","0.12","0.12","0.11","0","3.44","0","3.4","0.05","3.5"
600291,西水股份,"内蒙古西水创业股份有限公司","初育国","内蒙古乌海市","016032","-","苏宏伟","0473-4663855","xsgf_291@126.com","46,195","0","0","0","650,453,359.75","-36,147,986.21","378,063.74","9,399,927.47","-129,952,777.8","-53,049,711.04","4,215,268,733.04","2,007,367,271.37","0.02","0.02","-0.34","0","0.45","0","-6.22","-0.14","5.23"
600292,中电远达,"重庆九龙电力股份有限公司","刘渭清","重庆市高新技术产业开发区九龙园区盘龙村113号","400050","http：//www.jiulongep.com","黄青华","023-68787928","hqh@jiulongep.com","29,809","0","0","0","3,995,849,519.39","-9,737,195.98","63,880,133.68","43,539,325.92","33,565,247.97","-23,388,689.36","7,145,793,341.49","2,586,930,624.91","0.11","0.11","0.08","0","2.68","0","2.07","-0.05","5.05"
600293,三峡新材,"湖北三峡新型建材股份有限公司","徐麟","湖北省当阳市经济技术开发区","444105","www.sxxc.com.cn","张光春","0717-3280108","zhanggc@sxxc.com.cn","42,865","0","0","0","1,088,897,829.34","5,529,905.26","23,839,265.06","19,053,644.52","3,559,616.81","76,541,460.51","2,591,798,046.1","771,055,771.41","0.06","0.06","0.01","0","2.5","0","0.47","0.22","2.24"
600295,鄂尔多斯,"内蒙古鄂尔多斯资源股份有限公司","王林祥","内蒙古鄂尔多斯市东胜区达拉特南路102号","017000","http://www.chinaerdos.com","曾广春","0477-8543509","zeng_gc@chinaerdos.com","82,720","0","1","0","13,632,059,997.55","1,688,186,426.93","1,853,737,443.66","876,270,082.36","632,667,761.14","2,629,322,341.35","30,541,306,988.97","5,459,475,137.95","0.85","0.85","0.61","0","17.05","0","12.35","2.55","5.29"
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"美罗药业股份有限公司","张成海","大连市甘井子区营升路9号","116036","www.merro.com.cn","张宁","0411-84820297","merro600297@163.com","56,158","0","0","0","919,976,678.92","924,901.36","14,812,410.34","5,418,670.71","-9,820,924.36","90,256,416.91","1,709,288,719.46","806,160,647.07","0.02","0.02","-0.03","0","0.68","0","-1.22","0.26","2.3"
600298,安琪酵母,"安琪酵母股份有限公司","俞学锋","湖北省宜昌市城东大道168号","443003","http://www.angelyeast.com","周帮俊","0717-6371088","zbj@angelyeast.com","18,434","0","1.5","0","2,505,784,874.32","276,780,457.66","371,351,066.14","298,420,396.94","219,075,053.07","148,671,850.68","4,028,852,886.81","2,484,854,598.79","0.95","0.95","0.7","0","16.31","0","11.98","0.45","7.54"
600299,蓝星新材,"蓝星化工新材料股份有限公司","陆晓宝","北京市海淀区花园东路30号花园饭店","100029","www.star-nm.com","冯新华","010-64411094","xcl-008@star-nm.com","36,151","0","0","0","11,394,916,418.38","-220,682,884.26","114,222,056.73","71,558,528.04","-240,276,946.09","289,409,582.7","18,098,981,791.32","2,946,663,201.19","0.14","0.14","-0.46","0","2.46","0","-8.25","0.55","5.64"
600300,维维股份,"维维食品饮料股份有限公司","杨启典","江苏省徐州市维维大道300号","221111","www.vvgroup.com","孟召永","0516-83290169","mengzy@vvgroup.com","151,299","0","0.5","0","5,369,029,012.84","246,535,611.51","318,857,797.32","153,398,016.41","93,714,043.89","-224,505,716.89","7,089,106,453.1","2,457,545,128.68","0.09","0.09","0.06","0","6.34","0","3.87","-0.13","1.47"
600301,*ST南化,"南宁化工股份有限公司","覃卫国","广西南宁市南建路26号","530031","http://www.nnchem.com","张海坚","0771-4835135","-","17,512","0","0","0","1,154,131,980.72","-229,332,911.25","-226,306,241.68","-214,162,831.48","-216,871,874.15","66,401,246.19","2,714,173,034.95","244,514,015.53","-0.91","-0.91","-0.92","0","-60.44","0","-61.21","0.28","1.04"
600302,标准股份,"西安标准工业股份有限公司","李广晖","西安市太白南路335号","710068","http://www.chinatypical.com","李萍","029-88279352","-","34,538","0","0.5","0","944,916,130.27","12,633,923.68","18,518,609.91","11,342,992.44","6,423,751.48","-124,128,814.6","1,540,936,528.59","1,263,124,949.97","0.03","0.03","0.02","0","0.9","0","0.51","-0.36","3.65"
600303,曙光股份,"辽宁曙光汽车集团股份有限公司","李进巅","辽宁省丹东市振安区曙光路50号","118001","www.sgautomotive.com","那涛","0415-4146825","dongban@sgautomotive.com","82,430","0","0.4","0","6,248,110,609.84","183,287,521.2","234,573,194.38","177,661,923.62","133,819,801.6","157,817,947.84","7,667,768,302.5","2,236,542,455.63","0.31","0.31","0.23","0","8.2","0","6.17","0.27","3.89"
600305,恒顺醋业,"江苏恒顺醋业股份有限公司","叶有伟","江苏省镇江市丹徒新城广园路66号","212028","www.zjhengshun.com","杨永忠","0511-85307777-7775","yyz3399@163.com","12,483","0","0.36","0","1,017,771,593.12","-10,562,310.53","13,952,274.42","10,079,903.55","-50,043,916.21","-34,116,829.42","3,286,098,298.12","424,738,531.34","0.08","0.08","-0.39","0","2.37","0","-11.79","-0.27","3.34"
600306,商业城,"沈阳商业城股份有限公司","张殿华","沈阳市沈河区中街路212号","110011","www.e-syc.com.cn","张黎明","024-24865832","sycgf@e-syc.com.cn","10,317","0","0","0","1,598,147,669.95","-46,176,367.06","14,874,157.08","3,614,386.1","-57,596,231.3","-22,189,217.55","2,542,539,929.21","475,538,038.13","0.02","0.02","-0.32","0","0.76","0","-12.16","-0.12","2.67"
600307,酒钢宏兴,"甘肃酒钢集团宏兴钢铁股份有限公司","程子建","甘肃省嘉峪关市雄关东路12号","735100","www.jisco.cn/structure/hongxinggufen.htm","王军","0937-6713376","jgzqb@jiugang.com","121,268","0","1.2","0","55,153,438,021.94","1,823,809,412.75","1,838,413,778.44","1,518,710,839.4","1,506,381,947.64","1,937,978,202.44","44,704,961,986.71","12,119,026,995.76","0.37","0.37","0.37","0","13.34","0","13.23","0.47","2.96"
600308,华泰股份,"山东华泰纸业股份有限公司","李建华","山东省东营市广饶县大王镇","257335","http://www.huataipaper.com","许华村","0546-7798848","xuhuacun@sina.com","94,280","0","0","0","9,608,637,716.58","5,226,473.67","112,349,516.63","82,391,617.16","-13,461,436.47","1,091,850,957.94","17,633,950,858.85","6,223,821,670.89","0.07","0.07","-0.01","0","1.35","0","-0.22","0.94","5.33"
600309,万华化学,"烟台万华聚氨酯股份有限公司","丁建生","烟台市幸福南路7号","264013","www.ytpu.com","寇光武","0535-6698537","gwkou@ytpu.com","91,500","0","6","0","13,662,307,339.38","2,730,518,082.15","2,814,947,695.79","1,853,900,338.84","1,794,405,853.13","2,012,433,377.9","17,418,683,319.14","7,267,479,375.13","0.86","0","0.83","0","27.87","0","26.98","0.93","3.36"
600310,桂东电力,"广西桂东电力股份有限公司","秦春楠","广西贺州市平安西路12号","542899","http://www.gdep.com.cn","陆培军","0774?5297796，5283977","Lupeijun@gdep.com.cn","15,871","0","2","0","2,056,279,180.13","123,830,895.74","144,673,292.3","104,747,455.57","74,665,229.06","314,983,909.54","5,138,921,803.47","1,848,606,630.95","0.38","0.38","0.27","0","7.55","0","5.38","1.14","6.7"
600311,荣华实业,"甘肃荣华实业（集团）股份有限公司","刘永","甘肃省武威市东关街荣华路1号","733000","-","辛永清","0935-6151222","rhxyongqin@163.com","152,757","0","0","0","315,067,196.9","29,132,160.06","29,236,824.58","17,194,532.42","17,127,132.62","50,050,980.52","1,021,400,754.25","896,988,680.18","0.03","0.03","0.03","0","1.93","0","1.92","0.08","1.35"
600312,平高电气,"河南平高电气股份有限公司","魏光林","河南省平顶山市南环东路22号","467001","http://www.pinggao.com","张浩义","0375-3804008","zhanghy@pinggao.com","68,187","0","0","0","2,525,285,388.58","3,661,435.16","30,708,043.46","17,405,921.98","-5,993,857.87","43,264,351.36","4,971,082,176.84","2,734,802,555.38","0.02","0.02","-0.01","0","0.64","0","-0.22","0.05","3.34"
600313,中农资源,"中垦农业资源开发股份有限公司","李学林","北京市西城区阜外大街甲28号京润大厦12层","100037","http://www.zhnzy.com.cn","李学林","010-83607371","LXL@CNADC.COM.CN","16,356","0","0","0","1,254,385,804.24","21,278,454.53","21,836,182.68","7,978,169.73","12,255,922.24","17,809,851.68","775,668,416.62","520,649,059.25","0.03","0.03","0.04","0","1.54","0","2.37","0.06","1.71"
600315,上海家化,"上海家化联合股份有限公司","葛文耀","上海市保定路527号","200082","http：//www.jahwa.com.cn","冯?","021-25016000","fengjun@jahwa.com.cn","8,273","0","4","0","3,576,607,562.87","435,715,807.65","452,258,803.18","361,253,954.04","345,802,642.8","347,097,348","2,546,783,392.82","1,758,755,261.75","0.85","0.85","0.82","0","22.33","0","21.37","0.82","4.16"
600316,洪都航空,"江西洪都航空工业股份有限公司","宋承志","南昌高新技术产业开发区南飞点","330024","www.hongdu-aviation.com","邓峰","0791-87668162","zqb@hongdu-aviation.com","38,615","0","0","0","1,824,655,322.57","70,399,033.13","100,413,676.96","83,365,677.8","34,703,594.85","-273,374,384.45","6,086,381,573.96","4,547,308,634.15","0.12","0.12","0.05","0","1.78","0","0.74","-0.38","6.34"
600317,营口港,"营口港务股份有限公司","高宝玉","辽宁省营口市鲅鱼圈区营港路1号","115007","http://www.ykplc.com","周志旭","0417-6268506","zzx@ykport.com.cn","101,862","0","0.5","0","2,914,147,231.25","351,160,960.3","351,164,638.78","233,266,195.01","233,298,670.94","408,859,744.57","11,332,442,770.4","4,447,141,358.88","0.21","0.21","0.21","0","6.44","0","6.44","0.37","4.05"
600318,巢东股份,"安徽巢东水泥股份有限公司","黄炳均","巢湖市长江西路269号","238001","-","谢？","0565-2389232","cddms@vip.sina.com","29,589","0","1","0","1,391,482,299.68","372,062,857.34","378,873,211.59","289,368,627.16","284,185,767.55","343,752,042.52","2,020,860,063.85","817,412,234.41","1.2","1.2","1.17","0","43.01","0","42.24","1.42","3.38"
600319,*ST亚星,"潍坊亚星化学股份有限公司","曹希波","山东省潍坊市奎文区鸢飞路899号","261031","http://www.chinayaxing.com","范铭华","05368591009","fmh683@163.com","30,783","0","0","0","2,111,631,001.78","-80,060,002.08","-61,768,412","-55,447,040.1","-66,336,634.2","182,835,156.11","3,463,597,418.77","869,586,807.97","-0.18","-0.18","-0.21","0","-6.59","0","-7.88","0.58","2.76"
600320,振华重工,"上海振华重工(集团)股份有限公司","周纪昌","上海市浦东南路3470号","200125","http://www.zpmc.com","王珏","021-50390727","IR@zpmc.com","375,716","0","0","0","19,129,251,012","-333,449,159","47,764,713","30,294,335","-377,879,951","1,541,917,739","44,059,465,622","15,241,378,606","0.01","0.01","-0.09","0","0.2","0","-2.48","0.35","3.47"
600321,国栋建设,"四川国栋建设股份有限公司","王春鸣","四川省成都市双流县板桥","610041","http://www.guodong.cn","曾莉","028-86119148","zl@guodong.cn","41,456","0","0","10","317,659,557.5","728,827.49","4,398,093.1","4,248,972.55","-16,810,279.99","86,829,123.32","2,996,173,848.41","2,066,984,782.11","0.01","0.01","-0.03","0","0.25","0","-0.97","0.15","3.5"
600322,天房发展,"天津市房地产发展（集团）股份有限公司","张建台","天津市和平区常德道80号","300050","http://www.tffzgroup.cn","杨新?","022-23317185","tffz@sina.com","146,826","0","0.7","0","3,253,956,143.53","453,516,494.5","554,477,707.95","267,888,908.91","186,468,453.88","152,735,839.39","12,315,769,358.26","4,221,438,640.41","0.24","0.24","0.17","0","6.51","0","4.53","0.14","3.82"
600323,南海发展,"南海发展股份有限公司","何向明","广东省佛山市南海区桂城南海大道建行大厦","528200","http://www.nhd.net.cn","黄春然","0757-86280996","600323@nhd.net.cn","42,857","0","0.8","5","747,698,082.21","190,330,791.95","192,803,183.23","150,080,265.72","147,785,609.73","204,460,675.81","3,904,440,849.64","1,621,296,393.6","0.46","0.46","0.45","0","9.54","0","9.39","0.63","4.98"
600325,华发股份,"珠海华发实业股份有限公司","袁小波","珠海市昌盛路155号","519030","www.cnhuafas.com","侯贵明","0756-8282111","zqb@cnhuafas.com","70,585","0","1","0","5,992,550,997.88","1,106,489,703.24","1,119,101,492.2","770,053,243.96","758,557,214.51","717,681,854.67","22,540,474,538.61","6,237,704,175.27","0.94","0.94","0.93","0","13.03","0","12.83","0.88","7.63"
600326,西藏天路,"西藏天路股份有限公司","多吉罗布","西藏拉萨市夺底路14号","850000","http://www.xztianlu.com","王启云","0891-6902701","-","86,571","0","0","0","1,319,495,639.08","138,920,834.65","138,158,032.57","83,695,823.3","81,666,970.92","192,786,074.39","2,330,299,698.62","1,143,851,049.47","0.15","0.15","0.15","0","7.6","0","7.41","0.35","2.09"
600327,大东方,"无锡商业大厦大东方股份有限公司","潘霄燕","江苏省无锡市中山路343号","214001","http://www.eastall.com","陈辉","0510-82702093","cmc@eastall.com","18,109","0","0.8","0","7,094,373,641.35","317,845,096.93","358,570,999.65","207,240,027.99","189,968,124.87","144,673,359.14","3,962,088,547.63","1,160,062,682.49","0.4","0.4","0.36","0","18.81","0","17.24","0.28","2.22"
600328,兰太实业,"内蒙古兰太实业股份有限公司","李德禄","内蒙古阿拉善左旗吉兰泰镇","750336","http://www.lantaicn.com","李晶","0473-3443785","ltsylj@lantaicn.com","55,765","0","0.3","0","1,657,310,136.96","111,370,533.79","133,404,308.87","89,810,991.43","77,678,255.38","-30,802,550.47","6,155,892,792.84","1,192,693,811.01","0.25","0.25","0.22","0","7.83","0","6.77","-0.09","3.32"
600329,中新药业,"天津中新药业集团股份有限公司","郝非非","天津市南开区白堤路17号","300193","http://www.zhongxinyaoye.com","焦艳","022-27020892","zxyy600329@163.com","52,002","0","0","0","4,391,889,147.87","271,534,026.1","281,633,258.12","247,649,856.39","237,714,419.22","173,880,277.09","4,143,615,253.15","1,882,615,783.4","0.33","0.33","0.32","0","13.36","0","12.83","0.24","2.55"
600330,天通股份,"天通控股股份有限公司","潘建清","海宁市盐官镇建设路1号","314400","www.tdgcore.com","许丽秀","0573-80701330","xlx@tdgcore.com","129,396","0","0","0","1,358,225,253.8","-8,854,048.11","15,953,468.98","12,103,073.39","-32,638,693.38","81,399,040.75","2,456,338,141.27","1,359,316,156.25","0.02","0.02","-0.06","0","0.89","0","-2.41","0.14","2.31"
600331,宏达股份,"四川宏达股份有限公司","杨骞","四川省什邡市师古镇","610041","http://www.sichuanhongda.com","王延俊","028-86141081","dshbgs@sinohongda.com","132,611","0","0","0","4,384,700,245.87","101,487,661.04","121,040,736.66","52,527,368.19","-597,255,489.49","231,521,614.73","9,292,328,210.18","1,243,496,145.17","0.05","0.05","-0.58","0","4.23","0","-48.05","0.22","1.2"
600332,白云山,"广州药业股份有限公司","杨荣明","中国广东省广州市荔湾区沙面北街45号","510130","http://www.gpc.com.cn","庞健辉","8620-81218119","pangjh@gpc.com.cn","54,015","0","1","0","5,439,611,618.46","308,925,677.42","334,993,008.75","287,530,980.07","265,741,952.89","-180,052,824.74","4,851,265,848.35","3,781,651,961.89","0.36","0.36","0.33","0","7.84","0","7.25","-0.22","4.66"
600333,长春燃气,"长春燃气股份有限公司","张志超","长春市朝阳区延安大街421号","130021","http://www.ccrq.com.cn","孙树怀","0431-85954615","shuhuai0333@vip.sina.com","74,932","0","0","0","1,810,859,563.4","17,455,907.86","87,431,495.94","71,913,406.06","12,450,358.6","239,130,151.35","2,598,238,216.56","1,387,636,407.25","0.16","0.16","0.03","0","5.23","0","0.91","0.52","3.01"
600335,国机汽车,"国机汽车股份有限公司","丁宏祥","天津市滨海高新区华苑产业区榕苑路2号2-1605","100048","http://www.sinomach-auto.com","伍刚","010-88825988","600335@sinomach-auto.com","10,371","0","0.88","0","50,821,492,734.45","737,622,273.42","748,322,383.58","493,034,921.3","196,240,899.48","715,003,977.15","14,543,191,501.56","2,493,946,329.99","0.95","0.95","0.57","0","24.22","0","22.02","1.28","4.45"
600336,澳柯玛,"澳柯玛股份有限公司","李蔚","青岛经济技术开发区前湾港路315号","266510","http://www.aucma.com.cn","孙武","0532?86765129","sunwu@aucma.com.cn","38,233","0","0","0","4,130,343,819.7","23,523,857.32","50,457,420.3","37,085,253.23","13,760,585.71","204,849,089.44","2,701,077,925.24","601,635,412.5","0.11","0.11","0.04","0","6.36","0","2.36","0.6","1.76"
600337,美克股份,"美克国际家具股份有限公司","寇卫平","新疆乌鲁木齐经济技术开发区迎宾路160号","830026","http://www.markorfurniture.com","黄新","0991-3836028","mkzq@markor.com.cn","15,274","0","0.5","0","2,560,672,989.5","209,139,068.46","225,692,261.32","196,382,709.57","180,742,892.04","399,962,650.8","3,690,721,409.75","2,478,227,572.95","0.31","0.31","0.29","0","8.18","0","7.53","0.63","3.92"
600338,西藏珠峰,"西藏珠峰工业股份有限公司","黄建荣","西藏自治区拉萨市北京中路65号","200072","http://www.zfmotor.com ","孙华","021-66284908","sunhua@zhufenggufen.com","14,413","0","0","0","680,520,240.54","-32,995,195.48","-33,030,512.61","-47,615,818.16","-38,898,483.19","7,588,334.29","476,816,096.25","-73,321,663.47","-0.3","-0.3","-0.25","0","0","0","0","0.05","-0.46"
600339,天利高新,"新疆独山子天利高新技术股份有限公司","付德新","新疆独山子区大庆东路2号","833600","http://www.600339.cc","杨宁","0992-3655959","tlgx_yangn59@sina.com","75,029","0","0.45","0","2,448,794,271.56","52,080,068.73","72,333,518.95","62,887,932.56","51,452,622.87","439,155,796.65","4,319,022,615.21","1,420,880,280.26","0.11","0.11","0.09","0","4.4","0","3.6","0.76","2.46"
